,ISIN,Produkt Name,Produkttyp,Basiswert,Begebungsdatum,Brief,Geld
843,DE000MA5MF53,"Mini-Future | Long | Volkswagen Vz. | 167,50 | 159,5238",Mini-Future,Volkswagen Vz.,02.03.2021,"1,860 EUR","1,780 EUR"
844,DE000MA5M967,"Mini-Future | Long | NASDAQ 100 ® | 12.900,00 | 12.647,0588",Mini-Future,NASDAQ 100 ®,02.03.2021,"4,060 EUR","4,050 EUR"
845,DE000MA5MQA3,"Optionsschein | Call | Tencent | 830,00 | 17.06.22",Optionsschein,Tencent,02.03.2021,"0,990 EUR","0,960 EUR"
846,DE000MA5M5Q5,"Turbo Open End | Long | USD/ZAR | 12,00",Turbo Open End,USD/ZAR,02.03.2021,"16,310 EUR","16,220 EUR"
847,DE000MA5MSE1,"Optionsschein | Call | BNP Paribas | 80,00 | 17.09.21",Optionsschein,BNP Paribas,02.03.2021,-,"0,009 EUR"
848,DE000MA5LYW3,"Faktor-Zertifikat | 8,00 | Long | Silver May21",Faktor-Zertifikat,Silver May21,02.03.2021,"9,670 EUR","9,650 EUR"
849,DE000MA5MHV8,"Optionsschein | Call | BMW | 96,00 | 16.12.22",Optionsschein,BMW,02.03.2021,"0,320 EUR","0,250 EUR"
850,DE000MA5MEQ5,"Mini-Future | Long | G5 Entertainment | 450,00 | 391,3043",Mini-Future,G5 Entertainment,02.03.2021,-,-
851,DE000MA5MR34,"Optionsschein | Call | Credit Suisse | 17,00 | 17.06.22",Optionsschein,Credit Suisse,02.03.2021,-,-
852,DE000MA5M9P9,"Turbo Open End | Long | Micron Technology | 84,00",Turbo Open End,Micron Technology,02.03.2021,"0,780 EUR","0,770 EUR"
853,DE000MA5M5Z6,"Mini-Future | Long | SDAX ® | 15.000,00 | 14.423,0769",Mini-Future,SDAX ®,02.03.2021,-,"0,870 EUR"
854,DE000MA5MBY5,"Turbo Open End | Long | Ageas | 45,00",Turbo Open End,Ageas,02.03.2021,-,"0,410 EUR"
855,DE000MA5M8Z0,"Turbo Open End | Long | CAC 40 ® | 5.745,00",Turbo Open End,CAC 40 ®,02.03.2021,"0,920 EUR","0,910 EUR"
856,DE000MA5MRS3,"Optionsschein | Call | Continental | 115,00 | 17.06.22",Optionsschein,Continental,02.03.2021,"1,920 EUR","1,880 EUR"
857,DE000MA5MES1,"Mini-Future | Long | Tencent | 680,00 | 632,5581",Mini-Future,Tencent,02.03.2021,"0,760 EUR","0,730 EUR"
858,DE000MA5M439,"Mini-Future | Short | Ormat Technologies | 100,00 | 107,5269",Mini-Future,Ormat Technologies,02.03.2021,"2,110 EUR","2,040 EUR"
859,DE000MA5M5G6,"Faktor-Zertifikat | 7,00 | Long | Check Point",Faktor-Zertifikat,Check Point,02.03.2021,"11,040 EUR","10,900 EUR"
860,DE000MA5MFE8,"Mini-Future | Long | Publicis Groupe | 48,00 | 43,6363",Mini-Future,Publicis Groupe,02.03.2021,-,"0,530 EUR"
861,DE000MA5M3Z1,"Mini-Future | Short | Voltalia | 24,00 | 27,5863",Mini-Future,Voltalia,02.03.2021,-,"3,700 EUR"
862,DE000MA5MRU9,"Optionsschein | Call | Continental | 170,00 | 18.06.21",Optionsschein,Continental,02.03.2021,"0,060 EUR","0,028 EUR"
863,DE000MA5M8U1,"Turbo Open End | Long | CAC 40 ® | 5.720,00",Turbo Open End,CAC 40 ®,02.03.2021,"1,160 EUR","1,150 EUR"
864,DE000MA5MQC9,"Optionsschein | Call | Tencent | 870,00 | 17.06.22",Optionsschein,Tencent,02.03.2021,"0,900 EUR","0,870 EUR"
865,DE000MA5M421,"Mini-Future | Short | Vallourec | 40,00 | 48,7805",Mini-Future,Vallourec,02.03.2021,-,"14,450 EUR"
866,DE000MA5M7Y5,"Mini-Future | Long | CAC 40 ® | 5.690,00 | 5.605,9113",Mini-Future,CAC 40 ®,02.03.2021,"2,150 EUR","2,140 EUR"
867,DE000MA5MR42,"Optionsschein | Call | Credit Suisse | 17,00 | 17.09.21",Optionsschein,Credit Suisse,02.03.2021,-,-
868,DE000MA5LYR3,"Turbo Open End | Short | GBP/JPY | 168,00",Turbo Open End,GBP/JPY,02.03.2021,"14,700 EUR","14,670 EUR"
869,DE000MA5MFA6,"Mini-Future | Long | SEB | 100,00 | 92,5925",Mini-Future,SEB,02.03.2021,-,"4,850 EUR"
870,DE000MA5MMJ3,"Optionsschein | Call | ASML | 680,00 | 16.12.22",Optionsschein,ASML,02.03.2021,"3,320 EUR","3,240 EUR"
871,DE000MA5M983,"Turbo Open End | Long | UnitedHealth Group | 325,00",Turbo Open End,UnitedHealth Group,02.03.2021,"0,980 EUR","0,950 EUR"
872,DE000MA5MQ76,"Optionsschein | Call | Tencent | 770,00 | 17.06.22",Optionsschein,Tencent,02.03.2021,"1,150 EUR","1,120 EUR"
873,DE000MA5M5E1,"Faktor-Zertifikat | 6,00 | Long | Barrick Gold",Faktor-Zertifikat,Barrick Gold,02.03.2021,"11,980 EUR","11,930 EUR"
874,DE000MA5MF95,"Mini-Future | Long | Vossloh | 42,00 | 38,1818",Mini-Future,Vossloh,02.03.2021,-,"0,450 EUR"
875,DE000MA5MCB1,"Turbo Open End | Long | SEB | 125,00",Turbo Open End,SEB,02.03.2021,-,"1,660 EUR"
876,DE000MA5MQ84,"Optionsschein | Call | Tencent | 790,00 | 17.06.22",Optionsschein,Tencent,02.03.2021,"1,090 EUR","1,060 EUR"
877,DE000MA5M2H1,"Turbo Open End | Short | Veolia | 24,00",Turbo Open End,Veolia,02.03.2021,-,"1,520 EUR"
878,DE000MA5MLE6,"Optionsschein | Call | Daimler | 90,00 | 17.06.22",Optionsschein,Daimler,02.03.2021,"0,246 EUR","0,226 EUR"
879,DE000MA5M3W8,"Turbo Open End | Short | Tesla | 785,00",Turbo Open End,Tesla,02.03.2021,"0,870 EUR","0,860 EUR"
880,DE000MA5M8Q9,"Turbo Open End | Long | CAC 40 ® | 4.000,00",Turbo Open End,CAC 40 ®,02.03.2021,"18,240 EUR","18,230 EUR"
881,DE000MA5MLL1,"Optionsschein | Call | Daimler | 100,00 | 18.03.22",Optionsschein,Daimler,02.03.2021,"0,128 EUR","0,108 EUR"
882,DE000MA5MA90,"Mini-Future | Long | UnitedHealth Group | 330,00 | 311,3207",Mini-Future,UnitedHealth Group,02.03.2021,"2,010 EUR","1,980 EUR"
883,DE000MA5M8W7,"Turbo Open End | Long | CAC 40 ® | 5.730,00",Turbo Open End,CAC 40 ®,02.03.2021,"1,060 EUR","1,050 EUR"
884,DE000MA5MC80,"Turbo Open End | Long | SEB | 75,00",Turbo Open End,SEB,02.03.2021,-,"6,650 EUR"
885,DE000MA5MG94,"Optionsschein | Call | Beiersdorf | 78,00 | 17.09.21",Optionsschein,Beiersdorf,02.03.2021,"0,910 EUR","0,880 EUR"
886,DE000MA5MSL6,"Optionsschein | Call | Daimler | 90,00 | 17.09.21",Optionsschein,Daimler,02.03.2021,"0,093 EUR","0,073 EUR"
887,DE000MA5MAG4,"Mini-Future | Long | Wayfair | 250,00 | 208,3333",Mini-Future,Wayfair,02.03.2021,"9,410 EUR","9,270 EUR"
888,DE000MA5M3Y4,"Mini-Future | Short | Vinci | 90,00 | 98,9011",Mini-Future,Vinci,02.03.2021,-,"1,100 EUR"
889,DE000MA5MQ01,"Optionsschein | Call | Tencent | 630,00 | 17.06.22",Optionsschein,Tencent,02.03.2021,"1,730 EUR","1,700 EUR"
890,DE000MA5MSN2,"Optionsschein | Call | Daimler | 100,00 | 17.09.21",Optionsschein,Daimler,02.03.2021,"0,051 EUR","0,031 EUR"
891,DE000MA5M5T9,"Turbo Open End | Long | USD/CHF | 0,75",Turbo Open End,USD/CHF,02.03.2021,"14,860 EUR","14,840 EUR"
892,DE000MA5LZU4,"Turbo | Short | Tesla | 775,00 | 18.06.21",Turbo,Tesla,02.03.2021,-,"0,810 EUR"
893,DE000MA5MC98,"Turbo Open End | Long | SEB | 100,00",Turbo Open End,SEB,02.03.2021,-,"4,140 EUR"
894,DE000MA5MBC1,"Turbo Open End | Long | Boralex | 41,00",Turbo Open End,Boralex,02.03.2021,"1,880 EUR","1,740 EUR"
895,DE000MA5M8S5,"Turbo Open End | Long | CAC 40 ® | 5.710,00",Turbo Open End,CAC 40 ®,02.03.2021,"1,250 EUR","1,240 EUR"
896,DE000MA5M9B9,"Turbo Open End | Long | Wayfair | 250,00",Turbo Open End,Wayfair,02.03.2021,"6,530 EUR","6,390 EUR"
897,DE000MA5MSH4,"Optionsschein | Call | Daimler | 85,00 | 18.06.21",Optionsschein,Daimler,02.03.2021,"0,060 EUR","0,040 EUR"
898,DE000MA5MRY1,"Optionsschein | Call | Continental | 180,00 | 16.09.22",Optionsschein,Continental,02.03.2021,"0,430 EUR","0,360 EUR"
899,DE000MA5MER3,"Mini-Future | Long | Tencent | 670,00 | 623,2558",Mini-Future,Tencent,02.03.2021,"0,860 EUR","0,830 EUR"
900,DE000MA5M5P7,"Turbo Open End | Long | USD/JPY | 104,50",Turbo Open End,USD/JPY,02.03.2021,"1,760 EUR","1,750 EUR"
901,DE000MA5MLK3,"Optionsschein | Call | Daimler | 100,00 | 17.06.22",Optionsschein,Daimler,02.03.2021,"0,147 EUR","0,127 EUR"
902,DE000MA5M3U2,"Turbo Open End | Short | Tesla | 875,00",Turbo Open End,Tesla,02.03.2021,"1,590 EUR","1,580 EUR"
903,DE000MA5MHQ8,"Optionsschein | Call | BMW | 92,00 | 18.06.21",Optionsschein,BMW,02.03.2021,"0,044 EUR","0,020 EUR"
904,DE000MA5MAW1,"Mini-Future | Long | Cisco | 45,00 | 41,8604",Mini-Future,Cisco,02.03.2021,"0,330 EUR","0,320 EUR"
905,DE000MA5MBG2,"Turbo Open End | Long | Christian Dior | 440,00",Turbo Open End,Christian Dior,02.03.2021,-,"0,410 EUR"
906,DE000MA5MB40,"Mini-Future | Long | Tesla | 670,00 | 623,2558",Mini-Future,Tesla,02.03.2021,"0,550 EUR","0,540 EUR"
907,DE000MA5MRT1,"Optionsschein | Call | Continental | 170,00 | 16.12.22",Optionsschein,Continental,02.03.2021,"0,660 EUR","0,590 EUR"
908,DE000MA5MRV7,"Optionsschein | Call | Continental | 170,00 | 16.09.22",Optionsschein,Continental,02.03.2021,"0,540 EUR","0,470 EUR"
909,DE000MA5MRX3,"Optionsschein | Call | Continental | 180,00 | 18.06.21",Optionsschein,Continental,02.03.2021,"0,049 EUR","0,017 EUR"
910,DE000MA5MHR6,"Optionsschein | Call | BMW | 93,00 | 18.03.22",Optionsschein,BMW,02.03.2021,"0,200 EUR","0,176 EUR"
911,DE000MA5MEA9,"Mini-Future | Long | Beneteau | 12,00 | 10,7142",Mini-Future,Beneteau,02.03.2021,-,"2,220 EUR"
912,DE000MA5MRN4,"Optionsschein | Call | Continental | 105,00 | 17.06.22",Optionsschein,Continental,02.03.2021,"2,470 EUR","2,430 EUR"
913,DE000MA5MS58,"Optionsschein | Call | BNP Paribas | 55,00 | 17.12.21",Optionsschein,BNP Paribas,02.03.2021,-,"0,320 EUR"
914,DE000MA5MRQ7,"Optionsschein | Call | Continental | 110,00 | 16.09.22",Optionsschein,Continental,02.03.2021,"2,350 EUR","2,280 EUR"
915,DE000MA5MB08,"Mini-Future | Long | Beyond Meat | 140,00 | 121,7391",Mini-Future,Beyond Meat,02.03.2021,"1,940 EUR","1,880 EUR"
916,DE000MA5LZX8,"Faktor-Zertifikat | 7,00 | Long | British American Tobacco",Faktor-Zertifikat,British American Tobacco,02.03.2021,-,-
917,DE000MA5MRW5,"Optionsschein | Call | Continental | 180,00 | 16.12.22",Optionsschein,Continental,02.03.2021,"0,540 EUR","0,470 EUR"
918,DE000MA5MJ75,"Optionsschein | Call | BMW | 112,00 | 16.09.22",Optionsschein,BMW,02.03.2021,"0,153 EUR","0,092 EUR"
919,DE000MA5M8L0,"Turbo | Long | CAC 40 ® | 5.750,00 | 31.03.21",Turbo,CAC 40 ®,02.03.2021,"0,890 EUR","0,880 EUR"
920,DE000MA5MRR5,"Optionsschein | Call | Continental | 110,00 | 16.12.22",Optionsschein,Continental,02.03.2021,"2,480 EUR","2,410 EUR"
921,DE000MA5MJ34,"Optionsschein | Call | BMW | 104,00 | 16.09.22",Optionsschein,BMW,02.03.2021,"0,198 EUR","0,137 EUR"
922,DE000MA5M868,"Turbo | Long | CAC 40 ® | 5.690,00 | 18.06.21",Turbo,CAC 40 ®,02.03.2021,"1,210 EUR","1,200 EUR"
923,DE000MA5MFH1,"Mini-Future | Long | BYD | 200,00 | 160,00",Mini-Future,BYD,02.03.2021,-,-
924,DE000MA5M8T3,"Turbo Open End | Long | CAC 40 ® | 5.715,00",Turbo Open End,CAC 40 ®,02.03.2021,"1,210 EUR","1,200 EUR"
925,DE000MA5M8R7,"Turbo Open End | Long | CAC 40 ® | 5.700,00",Turbo Open End,CAC 40 ®,02.03.2021,"1,360 EUR","1,350 EUR"
926,DE000MA5MHN5,"Optionsschein | Call | BMW | 86,00 | 18.06.21",Optionsschein,BMW,02.03.2021,"0,075 EUR","0,051 EUR"
927,DE000MA5MMM7,"Optionsschein | Call | ASML | 680,00 | 17.06.22",Optionsschein,ASML,02.03.2021,"2,220 EUR","2,140 EUR"
928,DE000MA5MS17,"Optionsschein | Call | BNP Paribas | 45,00 | 17.12.21",Optionsschein,BNP Paribas,02.03.2021,-,"0,810 EUR"
