"WKN;""Basiswert"";""Produkttyp"";""Letzter Bewertungstag"";""Zeit"";""Quotierung"";""Geld"";""Brief""",,,
"DV02ZS;""PVA TEPLA AG ORD NPV"";""Optionsschein Classic Long"";""16.12.2022"";""16:13:06"";""DZ BANK"";""0","90 EUR"";""0","92 EUR""",
"DV02ZT;""q.beyond AG"";""Optionsschein Classic Long"";""17.09.2021"";""16:22:38"";""DZ BANK"";""0","10 EUR"";""0","13 EUR""",
"DV02ZR;""PVA TEPLA AG ORD NPV"";""Optionsschein Classic Long"";""17.06.2022"";""16:13:05"";""DZ BANK"";""0","76 EUR"";""0","78 EUR""",
"DV02ZA;""Capgemini S.A."";""Optionsschein Classic Long"";""17.12.2021"";""16:20:14"";""DZ BANK"";""0","12 EUR"";""0","14 EUR""",
"DV02Z2;""Vivendi S.A."";""Optionsschein Classic Long"";""17.12.2021"";""09:02:01"";""DZ BANK"";""0","19 EUR"";""0","20 EUR""",
"DV02Z0;""Salzgitter AG"";""Optionsschein Classic Long"";""18.06.2021"";""16:06:56"";""DZ BANK"";""0","13 EUR"";""0","14 EUR""",
"DV02Z4;""Vivendi S.A."";""Optionsschein Classic Long"";""17.06.2022"";""12:15:38"";""DZ BANK"";""0","19 EUR"";""0","20 EUR""",
"DV02Z1;""Salzgitter AG"";""Optionsschein Classic Long"";""17.09.2021"";""16:06:02"";""DZ BANK"";""0","11 EUR"";""0","12 EUR""",
"DFP2WH;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""16:17:30"";""DZ BANK"";""0","09 EUR"";""0","10 EUR""",
"DFP2XG;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""16:25:53"";""DZ BANK"";""3","11 EUR"";""3","12 EUR""",
"DFP2XE;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""16:31:28"";""DZ BANK"";""2","56 EUR"";""2","57 EUR""",
"DFP2WS;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""16:17:13"";""DZ BANK"";""0","22 EUR"";""0","23 EUR""",
"DFP2VJ;""EUR/JPY"";""Optionsschein Classic Short"";""06.08.2021"";""16:31:35"";""DZ BANK"";""2","67 EUR"";""2","69 EUR""",
"DV06AP;""Eni S.p.A."";""Optionsschein Classic Short"";""16.12.2021"";""16:32:45"";""DZ BANK"";""1","57 EUR"";""1","58 EUR""",
"DFP2VD;""EUR/JPY"";""Optionsschein Classic Short"";""06.08.2021"";""16:15:07"";""DZ BANK"";""1","80 EUR"";""1","82 EUR""",
"DFP2T5;""EUR/JPY"";""Optionsschein Classic Short"";""05.03.2021"";""16:28:30"";""DZ BANK"";""1","15 EUR"";""1","17 EUR""",
"DFP2XK;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""16:26:45"";""DZ BANK"";""4","32 EUR"";""4","33 EUR""",
"DFP2XH;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""16:28:40"";""DZ BANK"";""3","40 EUR"";""3","41 EUR""",
"DFP2XB;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""16:30:49"";""DZ BANK"";""1","87 EUR"";""1","88 EUR""",
"DV06BA;""Royal Dutch Shell plc"";""Optionsschein Classic Short"";""17.09.2021"";""16:18:09"";""DZ BANK"";""0","26 EUR"";""0","27 EUR""",
"DFP2WU;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""16:18:51"";""DZ BANK"";""0","28 EUR"";""0","29 EUR""",
"DFP2XL;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""16:28:06"";""DZ BANK"";""5","03 EUR"";""5","04 EUR""",
"DFP2WY;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""16:12:24"";""DZ BANK"";""0","41 EUR"";""0","42 EUR""",
"DFP2UD;""EUR/JPY"";""Optionsschein Classic Short"";""12.03.2021"";""16:30:37"";""DZ BANK"";""2","14 EUR"";""2","16 EUR""",
"DFP2UK;""EUR/JPY"";""Optionsschein Classic Short"";""19.03.2021"";""16:27:27"";""DZ BANK"";""2","51 EUR"";""2","53 EUR""",
"DFP2W2;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""16:21:15"";""DZ BANK"";""0","68 EUR"";""0","69 EUR""",
"DV06AM;""Eni S.p.A."";""Optionsschein Classic Short"";""17.06.2021"";""16:14:06"";""DZ BANK"";""1","10 EUR"";""1","11 EUR""",
"DV0596;""CTS Eventim AG"";""Optionsschein Classic Short"";""17.06.2022"";""16:18:15"";""DZ BANK"";""1","21 EUR"";""1","23 EUR""",
"DFP2XJ;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""16:27:50"";""DZ BANK"";""3","68 EUR"";""3","69 EUR""",
"DFP2T8;""EUR/JPY"";""Optionsschein Classic Short"";""05.03.2021"";""16:27:23"";""DZ BANK"";""2","11 EUR"";""2","13 EUR""",
"DV06BW;""VISA Inc."";""Optionsschein Classic Short"";""17.12.2021"";""16:14:13"";""DZ BANK"";""3","30 EUR"";""3","33 EUR""",
"DV06A4;""MasterCard Inc."";""Optionsschein Classic Short"";""17.12.2021"";""16:25:27"";""DZ BANK"";""5","97 EUR"";""5","98 EUR""",
"DFP2WR;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""16:18:48"";""DZ BANK"";""0","20 EUR"";""0","21 EUR""",
"DFP2UG;""EUR/JPY"";""Optionsschein Classic Short"";""19.03.2021"";""16:29:04"";""DZ BANK"";""1","57 EUR"";""1","59 EUR""",
"DFP2VG;""EUR/JPY"";""Optionsschein Classic Short"";""06.08.2021"";""16:29:02"";""DZ BANK"";""2","27 EUR"";""2","29 EUR""",
"DFP2VL;""EUR/JPY"";""Optionsschein Classic Short"";""06.08.2021"";""16:30:52"";""DZ BANK"";""3","15 EUR"";""3","17 EUR""",
"DFP2T4;""EUR/JPY"";""Optionsschein Classic Short"";""05.03.2021"";""16:27:24"";""DZ BANK"";""0","86 EUR"";""0","88 EUR""",
"DFP2VF;""EUR/JPY"";""Optionsschein Classic Short"";""06.08.2021"";""16:11:17"";""DZ BANK"";""2","15 EUR"";""2","17 EUR""",
"DFP2UL;""EUR/JPY"";""Optionsschein Classic Short"";""19.03.2021"";""16:27:23"";""DZ BANK"";""2","85 EUR"";""2","87 EUR""",
"DV06BV;""VISA Inc."";""Optionsschein Classic Short"";""18.06.2021"";""16:11:56"";""DZ BANK"";""2","70 EUR"";""2","73 EUR""",
"DFP2WN;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""16:17:04"";""DZ BANK"";""0","15 EUR"";""0","16 EUR""",
"DV06AF;""Deutsche Bank AG"";""Optionsschein Classic Short"";""17.09.2021"";""16:15:50"";""DZ BANK"";""1","36 EUR"";""1","37 EUR""",
"DFP2W3;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""16:11:43"";""DZ BANK"";""0","75 EUR"";""0","76 EUR""",
"DFP2UZ;""EUR/JPY"";""Optionsschein Classic Short"";""02.07.2021"";""16:27:23"";""DZ BANK"";""2","94 EUR"";""2","96 EUR""",
"DV059N;""Airbus Group SE"";""Optionsschein Classic Short"";""17.12.2021"";""16:24:49"";""DZ BANK"";""1","86 EUR"";""1","87 EUR""",
"DFP2W1;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""16:27:32"";""DZ BANK"";""0","60 EUR"";""0","61 EUR""",
"DFP2UV;""EUR/JPY"";""Optionsschein Classic Short"";""02.07.2021"";""16:26:54"";""DZ BANK"";""2","02 EUR"";""2","04 EUR""",
"DFP2WV;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""16:18:49"";""DZ BANK"";""0","30 EUR"";""0","31 EUR""",
"DV06BC;""Royal Dutch Shell plc"";""Optionsschein Classic Short"";""16.12.2022"";""16:17:16"";""DZ BANK"";""0","42 EUR"";""0","43 EUR""",
"DV06BC;""Royal Dutch Shell plc"";""Optionsschein Classic Short"";""16.12.2022"";""16:17:16"";""DZ BANK"";""0","42 EUR"";""0","43 EUR""",
"DFP2T6;""EUR/JPY"";""Optionsschein Classic Short"";""05.03.2021"";""16:26:31"";""DZ BANK"";""1","45 EUR"";""1","47 EUR""",
"DFP2UR;""EUR/JPY"";""Optionsschein Classic Short"";""26.03.2021"";""16:28:55"";""DZ BANK"";""0","54 EUR"";""0","56 EUR""",
"DFP2U0;""EUR/JPY"";""Optionsschein Classic Short"";""02.07.2021"";""16:31:08"";""DZ BANK"";""3","20 EUR"";""3","22 EUR""",
"DV06AW;""General Electric Co."";""Optionsschein Classic Short"";""17.12.2021"";""16:19:33"";""DZ BANK"";""2","41 EUR"";""2","42 EUR""",
"DFP2T9;""EUR/JPY"";""Optionsschein Classic Short"";""12.03.2021"";""16:31:35"";""DZ BANK"";""0","97 EUR"";""0","99 EUR""",
"DFP2XF;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""16:27:00"";""DZ BANK"";""2","82 EUR"";""2","83 EUR""",
"DFP2XD;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""16:33:49"";""DZ BANK"";""2","31 EUR"";""2","32 EUR""",
"DFP2UM;""EUR/JPY"";""Optionsschein Classic Short"";""19.03.2021"";""16:27:23"";""DZ BANK"";""3","20 EUR"";""3","22 EUR""",
"DFP2WJ;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""16:18:41"";""DZ BANK"";""0","10 EUR"";""0","11 EUR""",
"DFP2VK;""EUR/JPY"";""Optionsschein Classic Short"";""06.08.2021"";""16:28:19"";""DZ BANK"";""2","93 EUR"";""2","95 EUR""",
"DFP2T7;""EUR/JPY"";""Optionsschein Classic Short"";""05.03.2021"";""16:27:24"";""DZ BANK"";""1","77 EUR"";""1","79 EUR""",
"DFP2W6;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""16:20:36"";""DZ BANK"";""1","07 EUR"";""1","08 EUR""",
"DFP2WX;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""16:23:59"";""DZ BANK"";""0","38 EUR"";""0","39 EUR""",
"DFP2UY;""EUR/JPY"";""Optionsschein Classic Short"";""02.07.2021"";""16:31:13"";""DZ BANK"";""2","67 EUR"";""2","69 EUR""",
"DFP2U1;""EUR/JPY"";""Optionsschein Classic Short"";""02.07.2021"";""16:30:51"";""DZ BANK"";""3","49 EUR"";""3","51 EUR""",
"DFP2WW;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""16:10:00"";""DZ BANK"";""0","33 EUR"";""0","34 EUR""",
"DFP2WZ;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""16:06:30"";""DZ BANK"";""0","46 EUR"";""0","47 EUR""",
"DFP2US;""EUR/JPY"";""Optionsschein Classic Short"";""26.03.2021"";""16:15:37"";""DZ BANK"";""0","78 EUR"";""0","80 EUR""",
"DFP2VM;""EUR/JPY"";""Optionsschein Classic Short"";""06.08.2021"";""16:30:51"";""DZ BANK"";""3","42 EUR"";""3","44 EUR""",
"DFP2UH;""EUR/JPY"";""Optionsschein Classic Short"";""19.03.2021"";""16:25:54"";""DZ BANK"";""1","87 EUR"";""1","89 EUR""",
"DV06BU;""Vinci S.A."";""Optionsschein Classic Short"";""16.12.2022"";""16:11:36"";""DZ BANK"";""2","02 EUR"";""2","04 EUR""",
"DFP2W5;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""16:16:54"";""DZ BANK"";""0","95 EUR"";""0","96 EUR""",
"DV059L;""Airbus Group SE"";""Optionsschein Classic Short"";""18.06.2021"";""16:31:26"";""DZ BANK"";""1","38 EUR"";""1","39 EUR""",
"DFP2UB;""EUR/JPY"";""Optionsschein Classic Short"";""12.03.2021"";""16:25:34"";""DZ BANK"";""1","52 EUR"";""1","54 EUR""",
"DFP2WT;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""16:18:49"";""DZ BANK"";""0","25 EUR"";""0","26 EUR""",
"DFP2UX;""EUR/JPY"";""Optionsschein Classic Short"";""02.07.2021"";""16:28:52"";""DZ BANK"";""2","46 EUR"";""2","48 EUR""",
"DV06AT;""Fraport AG"";""Optionsschein Classic Short"";""16.12.2022"";""16:16:49"";""DZ BANK"";""1","39 EUR"";""1","41 EUR""",
"DFP2VN;""EUR/JPY"";""Optionsschein Classic Short"";""06.08.2021"";""16:30:37"";""DZ BANK"";""3","70 EUR"";""3","72 EUR""",
"DFP2W9;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""16:12:28"";""DZ BANK"";""1","51 EUR"";""1","52 EUR""",
"DFP2UT;""EUR/JPY"";""Optionsschein Classic Short"";""26.03.2021"";""16:31:35"";""DZ BANK"";""1","11 EUR"";""1","13 EUR""",
"DV0595;""CTS Eventim AG"";""Optionsschein Classic Short"";""17.12.2021"";""16:18:14"";""DZ BANK"";""1","02 EUR"";""1","04 EUR""",
"DV0597;""CTS Eventim AG"";""Optionsschein Classic Short"";""16.12.2022"";""16:18:14"";""DZ BANK"";""1","39 EUR"";""1","41 EUR""",
"DFP2UW;""EUR/JPY"";""Optionsschein Classic Short"";""02.07.2021"";""16:30:36"";""DZ BANK"";""2","21 EUR"";""2","23 EUR""",
"DFP2UC;""EUR/JPY"";""Optionsschein Classic Short"";""12.03.2021"";""16:28:30"";""DZ BANK"";""1","84 EUR"";""1","86 EUR""",
"DFP2XC;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""16:31:28"";""DZ BANK"";""2","09 EUR"";""2","10 EUR""",
"DV06AS;""Fraport AG"";""Optionsschein Classic Short"";""17.06.2022"";""16:07:18"";""DZ BANK"";""1","22 EUR"";""1","24 EUR""",
"DFP2UU;""EUR/JPY"";""Optionsschein Classic Short"";""02.07.2021"";""16:32:12"";""DZ BANK"";""1","82 EUR"";""1","84 EUR""",
"DFP2UF;""EUR/JPY"";""Optionsschein Classic Short"";""19.03.2021"";""16:27:24"";""DZ BANK"";""1","28 EUR"";""1","30 EUR""",
"DV059M;""Airbus Group SE"";""Optionsschein Classic Short"";""17.09.2021"";""16:15:58"";""DZ BANK"";""1","62 EUR"";""1","63 EUR""",
"DV06BB;""Royal Dutch Shell plc"";""Optionsschein Classic Short"";""17.06.2022"";""16:31:03"";""DZ BANK"";""0","37 EUR"";""0","38 EUR""",
"DFP2VE;""EUR/JPY"";""Optionsschein Classic Short"";""06.08.2021"";""16:15:37"";""DZ BANK"";""1","93 EUR"";""1","95 EUR""",
"DFP2W4;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""16:21:33"";""DZ BANK"";""0","84 EUR"";""0","85 EUR""",
"DFP2UA;""EUR/JPY"";""Optionsschein Classic Short"";""12.03.2021"";""16:32:11"";""DZ BANK"";""1","23 EUR"";""1","25 EUR""",
"DV06BH;""Südzucker AG"";""Optionsschein Classic Short"";""16.12.2022"";""16:30:21"";""DZ BANK"";""2","95 EUR"";""2","98 EUR""",
"DV06A5;""MasterCard Inc."";""Optionsschein Classic Short"";""17.06.2022"";""16:33:44"";""DZ BANK"";""6","87 EUR"";""6","88 EUR""",
"DFP2XM;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""16:24:17"";""DZ BANK"";""5","71 EUR"";""5","72 EUR""",
"DFP2WP;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""16:18:50"";""DZ BANK"";""0","17 EUR"";""0","18 EUR""",
"DFP2UE;""EUR/JPY"";""Optionsschein Classic Short"";""19.03.2021"";""16:27:44"";""DZ BANK"";""1","04 EUR"";""1","06 EUR""",
"DV06AX;""General Electric Co."";""Optionsschein Classic Short"";""17.06.2022"";""16:19:39"";""DZ BANK"";""2","81 EUR"";""2","82 EUR""",
"DFP2W0;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""16:21:05"";""DZ BANK"";""0","53 EUR"";""0","54 EUR""",
"DFP2W8;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""16:18:08"";""DZ BANK"";""1","35 EUR"";""1","36 EUR""",
"DFP2WQ;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""16:18:50"";""DZ BANK"";""0","18 EUR"";""0","19 EUR""",
"DFP2XA;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""16:17:07"";""DZ BANK"";""1","67 EUR"";""1","68 EUR""",
"DV06A3;""MasterCard Inc."";""Optionsschein Classic Short"";""18.06.2021"";""16:18:07"";""DZ BANK"";""4","86 EUR"";""4","87 EUR""",
"DFP2UJ;""EUR/JPY"";""Optionsschein Classic Short"";""19.03.2021"";""16:26:31"";""DZ BANK"";""2","17 EUR"";""2","19 EUR""",
"DFP2VH;""EUR/JPY"";""Optionsschein Classic Short"";""06.08.2021"";""16:31:35"";""DZ BANK"";""2","46 EUR"";""2","48 EUR""",
"DFP2W7;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""16:17:05"";""DZ BANK"";""1","18 EUR"";""1","19 EUR""",
"DV06AN;""Eni S.p.A."";""Optionsschein Classic Short"";""16.09.2021"";""16:24:16"";""DZ BANK"";""1","28 EUR"";""1","29 EUR""",
"DV06BX;""VISA Inc."";""Optionsschein Classic Short"";""17.06.2022"";""16:29:03"";""DZ BANK"";""3","85 EUR"";""3","88 EUR""",
"DFP2WM;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""16:18:50"";""DZ BANK"";""0","14 EUR"";""0","15 EUR""",
"DFP2WL;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""16:18:50"";""DZ BANK"";""0","12 EUR"";""0","13 EUR""",
"DV06AE;""Deutsche Bank AG"";""Optionsschein Classic Short"";""18.06.2021"";""16:14:51"";""DZ BANK"";""1","06 EUR"";""1","07 EUR""",
"DFP2WK;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""16:18:52"";""DZ BANK"";""0","11 EUR"";""0","12 EUR""",
"DV05CJ;""TUI AG"";""Optionsschein Classic Short"";""17.09.2021"";""16:18:14"";""DZ BANK"";""1","06 EUR"";""1","21 EUR""",
"DV05CB;""Enel S.p.A."";""Optionsschein Classic Short"";""16.12.2021"";""14:05:59"";""DZ BANK"";""0","36 EUR"";""0","37 EUR""",
"DV05CG;""Stratec SE"";""Optionsschein Classic Short"";""16.12.2022"";""13:01:54"";""DZ BANK"";""0","55 EUR"";""0","57 EUR""",
"DV05B5;""AUTO1 Group SE"";""Optionsschein Classic Short"";""16.12.2022"";""16:20:20"";""DZ BANK"";""0","23 EUR"";""0","25 EUR""",
"DV05B4;""AUTO1 Group SE"";""Optionsschein Classic Short"";""17.06.2022"";""16:15:13"";""DZ BANK"";""0","14 EUR"";""0","16 EUR""",
"DV05CF;""Merck KGaA"";""Optionsschein Classic Short"";""16.12.2022"";""13:02:19"";""DZ BANK"";""0","21 EUR"";""0","23 EUR""",
"DV05CH;""TUI AG"";""Optionsschein Classic Short"";""18.06.2021"";""16:16:51"";""DZ BANK"";""0","81 EUR"";""0","96 EUR""",
"DV05CK;""TUI AG"";""Optionsschein Classic Short"";""17.12.2021"";""16:18:14"";""DZ BANK"";""1","26 EUR"";""1","41 EUR""",
"DFP2RC;""EUR/USD"";""Optionsschein Classic Short"";""03.09.2021"";""16:12:24"";""DZ BANK"";""0","31 EUR"";""0","32 EUR""",
"DV040S;""Volkswagen AG Vz."";""Optionsschein Classic Short"";""18.06.2021"";""16:25:35"";""DZ BANK"";""2","15 EUR"";""2","16 EUR""",
"DFP2RA;""EUR/USD"";""Optionsschein Classic Short"";""03.09.2021"";""16:18:50"";""DZ BANK"";""0","27 EUR"";""0","28 EUR""",
"DV04Z9;""Volkswagen AG"";""Optionsschein Classic Short"";""17.09.2021"";""16:19:28"";""DZ BANK"";""2","89 EUR"";""2","91 EUR""",
"DV04Y9;""Deutsche Lufthansa AG"";""Optionsschein Classic Short"";""17.09.2021"";""16:32:47"";""DZ BANK"";""2","09 EUR"";""2","12 EUR""",
"DFP2Q8;""EUR/USD"";""Optionsschein Classic Short"";""03.09.2021"";""16:28:29"";""DZ BANK"";""0","22 EUR"";""0","23 EUR""",
"DV04Z5;""Talanx AG"";""Optionsschein Classic Short"";""17.06.2022"";""16:20:01"";""DZ BANK"";""0","65 EUR"";""0","67 EUR""",
"DV040X;""Volkswagen AG Vz."";""Optionsschein Classic Short"";""16.09.2022"";""16:26:41"";""DZ BANK"";""3","93 EUR"";""3","94 EUR""",
"DFP2Q6;""EUR/USD"";""Optionsschein Classic Short"";""03.09.2021"";""16:18:49"";""DZ BANK"";""0","17 EUR"";""0","18 EUR""",
"DFP2P5;""EUR/USD"";""Optionsschein Classic Short"";""03.09.2021"";""16:26:55"";""DZ BANK"";""5","43 EUR"";""5","44 EUR""",
"DV040W;""Volkswagen AG Vz."";""Optionsschein Classic Short"";""17.06.2022"";""16:29:22"";""DZ BANK"";""3","73 EUR"";""3","74 EUR""",
"DV040B;""Volkswagen AG"";""Optionsschein Classic Short"";""17.06.2022"";""16:15:22"";""DZ BANK"";""4","17 EUR"";""4","19 EUR""",
"DV040A;""Volkswagen AG"";""Optionsschein Classic Short"";""17.12.2021"";""16:28:42"";""DZ BANK"";""3","34 EUR"";""3","36 EUR""",
"DFP2P3;""EUR/USD"";""Optionsschein Classic Short"";""03.09.2021"";""16:24:58"";""DZ BANK"";""4","72 EUR"";""4","73 EUR""",
"DV04Z6;""Talanx AG"";""Optionsschein Classic Short"";""16.12.2022"";""16:10:47"";""DZ BANK"";""0","74 EUR"";""0","76 EUR""",
"DFP2RX;""EUR/USD"";""Optionsschein Classic Short"";""03.09.2021"";""16:31:26"";""DZ BANK"";""2","58 EUR"";""2","59 EUR""",
"DFP2Q7;""EUR/USD"";""Optionsschein Classic Short"";""03.09.2021"";""16:18:48"";""DZ BANK"";""0","19 EUR"";""0","20 EUR""",
"DV04ZD;""Deutsche Lufthansa AG"";""Optionsschein Classic Short"";""16.09.2022"";""16:18:15"";""DZ BANK"";""3","10 EUR"";""3","14 EUR""",
"DFP2PX;""EUR/USD"";""Optionsschein Classic Short"";""03.09.2021"";""16:27:30"";""DZ BANK"";""2","88 EUR"";""2","89 EUR""",
"DV04Z4;""Talanx AG"";""Optionsschein Classic Short"";""17.09.2021"";""16:29:58"";""DZ BANK"";""0","44 EUR"";""0","46 EUR""",
"DV04YM;""Booking Holdings Inc."";""Optionsschein Classic Short"";""18.06.2021"";""16:15:15"";""DZ BANK"";""3","41 EUR"";""3","46 EUR""",
"DV040V;""Volkswagen AG Vz."";""Optionsschein Classic Short"";""18.03.2022"";""16:26:43"";""DZ BANK"";""3","26 EUR"";""3","27 EUR""",
"DFP2RL;""EUR/USD"";""Optionsschein Classic Short"";""03.09.2021"";""16:21:05"";""DZ BANK"";""0","78 EUR"";""0","79 EUR""",
"DFP2P1;""EUR/USD"";""Optionsschein Classic Short"";""03.09.2021"";""16:25:13"";""DZ BANK"";""4","07 EUR"";""4","08 EUR""",
"DFP2RM;""EUR/USD"";""Optionsschein Classic Short"";""03.09.2021"";""16:12:25"";""DZ BANK"";""0","86 EUR"";""0","87 EUR""",
"DFP2RB;""EUR/USD"";""Optionsschein Classic Short"";""03.09.2021"";""16:18:50"";""DZ BANK"";""0","29 EUR"";""0","30 EUR""",
"DFP2Q1;""EUR/USD"";""Optionsschein Classic Short"";""03.09.2021"";""16:18:51"";""DZ BANK"";""0","11 EUR"";""0","12 EUR""",
"DV04ZJ;""home24 Br"";""Optionsschein Classic Short"";""16.12.2022"";""16:15:08"";""DZ BANK"";""0","33 EUR"";""0","34 EUR""",
"DV04ZS;""Porsche Automobil Holding SE"";""Optionsschein Classic Short"";""17.12.2021"";""16:16:12"";""DZ BANK"";""1","14 EUR"";""1","15 EUR""",
"DFP2P4;""EUR/USD"";""Optionsschein Classic Short"";""03.09.2021"";""16:24:25"";""DZ BANK"";""5","07 EUR"";""5","08 EUR""",
"DFP2RP;""EUR/USD"";""Optionsschein Classic Short"";""03.09.2021"";""16:20:26"";""DZ BANK"";""1","10 EUR"";""1","11 EUR""",
"DV04YP;""Booking Holdings Inc."";""Optionsschein Classic Short"";""17.06.2022"";""16:14:45"";""DZ BANK"";""4","98 EUR"";""5","03 EUR""",
"DV04ZB;""Deutsche Lufthansa AG"";""Optionsschein Classic Short"";""18.03.2022"";""16:19:29"";""DZ BANK"";""2","59 EUR"";""2","62 EUR""",
"DFP2RN;""EUR/USD"";""Optionsschein Classic Short"";""03.09.2021"";""16:18:49"";""DZ BANK"";""0","99 EUR"";""1","00 EUR""",
"DV040U;""Volkswagen AG Vz."";""Optionsschein Classic Short"";""17.12.2021"";""16:22:30"";""DZ BANK"";""2","97 EUR"";""2","98 EUR""",
"DFP2RT;""EUR/USD"";""Optionsschein Classic Short"";""03.09.2021"";""16:29:52"";""DZ BANK"";""1","71 EUR"";""1","72 EUR""",
"DV040C;""Volkswagen AG"";""Optionsschein Classic Short"";""16.12.2022"";""16:13:33"";""DZ BANK"";""4","68 EUR"";""4","70 EUR""",
"DFP2PZ;""EUR/USD"";""Optionsschein Classic Short"";""03.09.2021"";""16:28:40"";""DZ BANK"";""3","46 EUR"";""3","47 EUR""",
"DFP2QV;""EUR/USD"";""Optionsschein Classic Short"";""03.09.2021"";""16:28:30"";""DZ BANK"";""0","062 EUR"";""0","072 EUR""",
"DV04Y3;""Danone S.A."";""Optionsschein Classic Short"";""16.12.2022"";""16:11:36"";""DZ BANK"";""1","12 EUR"";""1","13 EUR""",
"DFP2RH;""EUR/USD"";""Optionsschein Classic Short"";""03.09.2021"";""16:13:56"";""DZ BANK"";""0","56 EUR"";""0","57 EUR""",
"DV04X1;""Aurubis AG"";""Optionsschein Classic Short"";""17.09.2021"";""16:25:40"";""DZ BANK"";""1","05 EUR"";""1","07 EUR""",
"DFP2Q5;""EUR/USD"";""Optionsschein Classic Short"";""03.09.2021"";""16:17:05"";""DZ BANK"";""0","16 EUR"";""0","17 EUR""",
"DFP2Q2;""EUR/USD"";""Optionsschein Classic Short"";""03.09.2021"";""16:18:49"";""DZ BANK"";""0","12 EUR"";""0","13 EUR""",
"DV04YW;""COVESTRO AG"";""Optionsschein Classic Short"";""18.06.2021"";""16:28:35"";""DZ BANK"";""0","81 EUR"";""0","83 EUR""",
"DV04ZR;""Porsche Automobil Holding SE"";""Optionsschein Classic Short"";""17.09.2021"";""16:18:25"";""DZ BANK"";""0","98 EUR"";""0","99 EUR""",
"DFP2RE;""EUR/USD"";""Optionsschein Classic Short"";""03.09.2021"";""16:02:45"";""DZ BANK"";""0","39 EUR"";""0","40 EUR""",
"DV04ZE;""Deutsche Lufthansa AG"";""Optionsschein Classic Short"";""16.12.2022"";""16:15:51"";""DZ BANK"";""3","24 EUR"";""3","28 EUR""",
"DV04Z8;""Volkswagen AG"";""Optionsschein Classic Short"";""18.06.2021"";""16:27:38"";""DZ BANK"";""2","33 EUR"";""2","35 EUR""",
"DV04X3;""Aurubis AG"";""Optionsschein Classic Short"";""17.06.2022"";""16:18:03"";""DZ BANK"";""1","53 EUR"";""1","55 EUR""",
"DV04X8;""BNP Paribas S.A."";""Optionsschein Classic Short"";""18.06.2021"";""16:18:17"";""DZ BANK"";""0","60 EUR"";""0","61 EUR""",
"DV040Y;""Volkswagen AG Vz."";""Optionsschein Classic Short"";""16.12.2022"";""16:28:37"";""DZ BANK"";""4","13 EUR"";""4","14 EUR""",
"DFP2RF;""EUR/USD"";""Optionsschein Classic Short"";""03.09.2021"";""16:12:25"";""DZ BANK"";""0","43 EUR"";""0","44 EUR""",
"DV04YY;""COVESTRO AG"";""Optionsschein Classic Short"";""17.12.2021"";""16:16:10"";""DZ BANK"";""1","09 EUR"";""1","11 EUR""",
"DFP2QW;""EUR/USD"";""Optionsschein Classic Short"";""03.09.2021"";""16:29:03"";""DZ BANK"";""0","07 EUR"";""0","08 EUR""",
