"WKN;""Basiswert"";""Produkttyp"";""Letzter Bewertungstag"";""Zeit"";""Quotierung"";""Geld"";""Brief""",,
"DV03Z4;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""39","46 EUR"";""39","47 EUR"""
"DV03ZA;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""22:00:01"";""DZ BANK"";""35","66 EUR"";""35","67 EUR"""
"DV03YZ;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""22:00:01"";""DZ BANK"";""36","85 EUR"";""36","86 EUR"""
"DV0302;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""41","23 EUR"";""41","24 EUR"""
"DV03Y8;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""22:00:01"";""DZ BANK"";""42","75 EUR"";""42","76 EUR"""
"DV0307;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""47","86 EUR"";""47","87 EUR"""
"DV03ZT;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""21:59:36"";""DZ BANK"";""38","74 EUR"";""38","75 EUR"""
"DV032E;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""40","36 EUR"";""40","37 EUR"""
"DV03ZY;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""43","33 EUR"";""43","34 EUR"""
"DV03ZS;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""44","38 EUR"";""44","39 EUR"""
"DV0313;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""49","08 EUR"";""49","09 EUR"""
"DV02LQ;""HeidelbergCement AG"";""Bonus Cap"";""17.09.2021"";""21:59:40"";""DZ BANK"";""77","10 EUR"";""77","15 EUR"""
"DV02LJ;""COVESTRO AG"";""Bonus Cap"";""17.06.2022"";""21:59:47"";""DZ BANK"";""75","08 EUR"";""75","18 EUR"""
"DV02LZ;""K+S AG"";""Bonus Cap"";""16.09.2022"";""21:58:48"";""DZ BANK"";""8","52 EUR"";""8","62 EUR"""
"DV02LF;""COVESTRO AG"";""Bonus Cap"";""17.12.2021"";""21:59:47"";""DZ BANK"";""53","89 EUR"";""53","94 EUR"""
"DV02L1;""TUI AG"";""Bonus Cap"";""18.06.2021"";""21:58:42"";""DZ BANK"";""4","26 EUR"";"" -- EUR""",
"DV02LW;""K+S AG"";""Bonus Cap"";""16.09.2022"";""21:58:51"";""DZ BANK"";""7","92 EUR"";""8","02 EUR"""
"DV02K6;""Airbus Group SE"";""Bonus Cap"";""17.12.2021"";""21:59:09"";""DZ BANK"";""82","13 EUR"";""82","18 EUR"""
"DV02LM;""E.ON SE"";""Bonus Cap"";""18.03.2022"";""21:59:18"";""DZ BANK"";""7","41 EUR"";""7","46 EUR"""
"DV02L4;""TUI AG"";""Bonus Cap"";""17.09.2021"";""21:58:42"";""DZ BANK"";""4","40 EUR"";"" -- EUR""",
"DV02LP;""Fresenius Medical Care AG & Co. KGaA"";""Bonus Cap"";""17.06.2022"";""21:59:51"";""DZ BANK"";""70","63 EUR"";""70","68 EUR"""
"DV02LR;""K+S AG"";""Bonus Cap"";""18.06.2021"";""21:59:51"";""DZ BANK"";""10","00 EUR"";""10","15 EUR"""
"DV02LL;""COVESTRO AG"";""Bonus Cap"";""16.09.2022"";""21:59:47"";""DZ BANK"";""51","70 EUR"";""51","75 EUR"""
"DV02LC;""COVESTRO AG"";""Bonus Cap"";""18.06.2021"";""21:59:51"";""DZ BANK"";""57","06 EUR"";""57","11 EUR"""
"DV02LU;""K+S AG"";""Bonus Cap"";""17.12.2021"";""21:59:51"";""DZ BANK"";""9","02 EUR"";""9","07 EUR"""
"DV02LY;""K+S AG"";""Bonus Cap"";""16.09.2022"";""21:55:34"";""DZ BANK"";""7","71 EUR"";""7","81 EUR"""
"DV02L0;""TUI AG"";""Bonus Cap"";""18.06.2021"";""21:55:08"";""DZ BANK"";""3","82 EUR"";"" -- EUR""",
"DV02LK;""COVESTRO AG"";""Bonus Cap"";""17.06.2022"";""21:59:51"";""DZ BANK"";""52","10 EUR"";""52","15 EUR"""
"DV02L5;""TUI AG"";""Bonus Cap"";""17.09.2021"";""21:58:22"";""DZ BANK"";""3","61 EUR"";""3","66 EUR"""
"DV02LS;""K+S AG"";""Bonus Cap"";""17.09.2021"";""21:58:56"";""DZ BANK"";""9","75 EUR"";""9","80 EUR"""
"DV02LG;""COVESTRO AG"";""Bonus Cap"";""17.12.2021"";""21:59:51"";""DZ BANK"";""58","99 EUR"";""59","04 EUR"""
"DV02K8;""Airbus Group SE"";""Bonus Cap"";""17.06.2022"";""21:59:37"";""DZ BANK"";""113","75 EUR"";""113","85 EUR"""
"DV02LX;""K+S AG"";""Bonus Cap"";""16.09.2022"";""21:59:27"";""DZ BANK"";""8","98 EUR"";""9","08 EUR"""
"DV02K9;""Airbus Group SE"";""Bonus Cap"";""17.06.2022"";""21:59:37"";""DZ BANK"";""95","57 EUR"";""95","67 EUR"""
"DV02LH;""COVESTRO AG"";""Bonus Cap"";""18.03.2022"";""21:59:47"";""DZ BANK"";""53","08 EUR"";""53","13 EUR"""
"DV02LH;""COVESTRO AG"";""Bonus Cap"";""18.03.2022"";""21:59:47"";""DZ BANK"";""53","08 EUR"";""53","13 EUR"""
"DV02LB;""Commerzbank AG"";""Bonus Cap"";""17.06.2022"";""20:54:38"";""DZ BANK"";""4","39 EUR"";""4","44 EUR"""
"DV02LD;""COVESTRO AG"";""Bonus Cap"";""17.09.2021"";""21:59:52"";""DZ BANK"";""55","14 EUR"";""55","19 EUR"""
"DV02L3;""TUI AG"";""Bonus Cap"";""17.09.2021"";""21:58:22"";""DZ BANK"";""3","67 EUR"";"" -- EUR""",
"DV02LT;""K+S AG"";""Bonus Cap"";""17.12.2021"";""21:59:27"";""DZ BANK"";""10","70 EUR"";""10","80 EUR"""
"DV02LE;""COVESTRO AG"";""Bonus Cap"";""17.12.2021"";""21:59:51"";""DZ BANK"";""74","01 EUR"";""74","06 EUR"""
"DV02LV;""K+S AG"";""Bonus Cap"";""17.12.2021"";""21:51:44"";""DZ BANK"";""7","69 EUR"";""7","74 EUR"""
"DV02LN;""Fresenius Medical Care AG & Co. KGaA"";""Bonus Cap"";""18.03.2022"";""21:59:51"";""DZ BANK"";""70","47 EUR"";""70","52 EUR"""
"DV02L2;""TUI AG"";""Bonus Cap"";""18.06.2021"";""21:59:24"";""DZ BANK"";""3","76 EUR"";""3","86 EUR"""
"DV02K7;""Airbus Group SE"";""Bonus Cap"";""17.12.2021"";""21:59:49"";""DZ BANK"";""97","84 EUR"";""97","89 EUR"""
"DV02MG;""ArcelorMittal S.A."";""Bonus Classic"";""18.03.2022"";""21:59:54"";""DZ BANK"";""20","54 EUR"";""20","64 EUR"""
"DV02N6;""RWE AG"";""Bonus Classic"";""17.09.2021"";""21:59:47"";""DZ BANK"";""30","82 EUR"";""30","92 EUR"""
"DV02NW;""ING Groep N.V."";""Bonus Classic"";""17.06.2022"";""21:59:23"";""DZ BANK"";""8","97 EUR"";""9","12 EUR"""
"DV02NK;""Infineon Technologies AG"";""Bonus Classic"";""18.03.2022"";""21:33:00"";""DZ BANK"";""34","40 EUR"";""34","50 EUR"""
"DV02PD;""Siemens AG"";""Bonus Classic"";""16.12.2022"";""21:59:50"";""DZ BANK"";""132","41 EUR"";""132","51 EUR"""
"DV02N9;""RWE AG"";""Bonus Classic"";""17.06.2022"";""21:59:47"";""DZ BANK"";""30","48 EUR"";""30","63 EUR"""
"DV02NQ;""Infineon Technologies AG"";""Bonus Classic"";""16.09.2022"";""21:32:59"";""DZ BANK"";""34","59 EUR"";""34","74 EUR"""
"DV02MX;""COVESTRO AG"";""Bonus Classic"";""18.03.2022"";""21:59:51"";""DZ BANK"";""61","29 EUR"";""61","39 EUR"""
"DV02P9;""Unicredito Italiano S.p.A."";""Bonus Classic"";""17.06.2022"";""21:58:55"";""DZ BANK"";""8","72 EUR"";""8","87 EUR"""
"DV02PY;""Total SE"";""Bonus Classic"";""16.12.2022"";""21:59:51"";""DZ BANK"";""38","15 EUR"";""38","25 EUR"""
"DV02P3;""Total SE"";""Bonus Classic"";""16.12.2022"";""21:59:52"";""DZ BANK"";""37","71 EUR"";""37","81 EUR"""
"DV02PY;""Total SE"";""Bonus Classic"";""16.12.2022"";""21:59:51"";""DZ BANK"";""38","15 EUR"";""38","25 EUR"""
"DV02NQ;""Infineon Technologies AG"";""Bonus Classic"";""16.09.2022"";""21:32:59"";""DZ BANK"";""34","59 EUR"";""34","74 EUR"""
"DV02MX;""COVESTRO AG"";""Bonus Classic"";""18.03.2022"";""21:59:51"";""DZ BANK"";""61","29 EUR"";""61","39 EUR"""
"DV02PD;""Siemens AG"";""Bonus Classic"";""16.12.2022"";""21:59:50"";""DZ BANK"";""132","41 EUR"";""132","51 EUR"""
"DV02M7;""Fresenius Medical Care AG & Co. KGaA"";""Bonus Classic"";""17.06.2022"";""21:59:51"";""DZ BANK"";""57","50 EUR"";""57","60 EUR"""
"DV02PZ;""Total SE"";""Bonus Classic"";""16.12.2022"";""21:59:51"";""DZ BANK"";""39","61 EUR"";""39","71 EUR"""
"DV02ME;""Airbus Group SE"";""Bonus Classic"";""17.06.2022"";""21:59:52"";""DZ BANK"";""101","38 EUR"";""101","53 EUR"""
"DV02NA;""Fresenius Medical Care AG & Co. KGaA"";""Bonus Classic"";""16.09.2022"";""21:59:51"";""DZ BANK"";""57","40 EUR"";""57","50 EUR"""
"DV02NH;""Infineon Technologies AG"";""Bonus Classic"";""17.12.2021"";""21:33:00"";""DZ BANK"";""34","63 EUR"";""34","73 EUR"""
"DV02MN;""BASF SE"";""Bonus Classic"";""16.12.2022"";""21:59:51"";""DZ BANK"";""69","06 EUR"";""69","16 EUR"""
"DV02PA;""RWE AG"";""Bonus Classic"";""16.09.2022"";""21:59:47"";""DZ BANK"";""30","94 EUR"";""31","09 EUR"""
"DV02NB;""Fresenius SE & Co. KGaA"";""Bonus Classic"";""17.09.2021"";""21:59:37"";""DZ BANK"";""36","25 EUR"";""36","35 EUR"""
"DV02M1;""Deutsche Lufthansa AG"";""Bonus Classic"";""18.03.2022"";""21:58:50"";""DZ BANK"";""12","41 EUR"";""12","51 EUR"""
"DV02PX;""Total SE"";""Bonus Classic"";""16.12.2022"";""21:59:37"";""DZ BANK"";""38","95 EUR"";""39","05 EUR"""
"DV02NS;""Infineon Technologies AG"";""Bonus Classic"";""16.09.2022"";""21:33:00"";""DZ BANK"";""35","14 EUR"";""35","29 EUR"""
"DV02NZ;""Orange S.A."";""Bonus Classic"";""17.06.2022"";""21:59:52"";""DZ BANK"";""9","79 EUR"";""9","94 EUR"""
"DV02PP;""ThyssenKrupp AG"";""Bonus Classic"";""18.03.2022"";""21:36:03"";""DZ BANK"";""11","17 EUR"";""11","27 EUR"""
"DV02MU;""BNP Paribas S.A."";""Bonus Classic"";""17.06.2022"";""21:59:50"";""DZ BANK"";""47","77 EUR"";""47","87 EUR"""
"DV02M6;""Fresenius Medical Care AG & Co. KGaA"";""Bonus Classic"";""17.06.2022"";""21:59:51"";""DZ BANK"";""59","51 EUR"";""59","61 EUR"""
"DV02NR;""Infineon Technologies AG"";""Bonus Classic"";""16.09.2022"";""21:33:00"";""DZ BANK"";""34","81 EUR"";""34","96 EUR"""
"DV02L6;""adidas AG"";""Bonus Classic"";""16.12.2022"";""21:59:51"";""DZ BANK"";""295","00 EUR"";""295","10 EUR"""
"DV02P7;""TUI AG"";""Bonus Classic"";""18.03.2022"";""21:59:24"";""DZ BANK"";""4","78 EUR"";""4","88 EUR"""
"DV02N5;""Royal Dutch Shell plc"";""Bonus Classic"";""17.06.2022"";""21:59:35"";""DZ BANK"";""17","54 EUR"";""17","64 EUR"""
"DV02MT;""BNP Paribas S.A."";""Bonus Classic"";""18.03.2022"";""21:59:37"";""DZ BANK"";""49","44 EUR"";""49","54 EUR"""
"DV02PL;""Société Générale S.A."";""Bonus Classic"";""18.03.2022"";""21:58:52"";""DZ BANK"";""21","11 EUR"";""21","21 EUR"""
"DV02MY;""COVESTRO AG"";""Bonus Classic"";""18.03.2022"";""21:59:52"";""DZ BANK"";""62","48 EUR"";""62","58 EUR"""
"DV02MF;""ArcelorMittal S.A."";""Bonus Classic"";""17.12.2021"";""21:59:45"";""DZ BANK"";""20","13 EUR"";""20","23 EUR"""
"DV02QC;""Volkswagen AG Vz."";""Bonus Classic"";""16.12.2022"";""21:59:50"";""DZ BANK"";""179","71 EUR"";""179","81 EUR"""
"DV02MZ;""Deutsche Bank AG"";""Bonus Classic"";""18.03.2022"";""21:59:51"";""DZ BANK"";""10","61 EUR"";""10","71 EUR"""
"DV02P2;""Total SE"";""Bonus Classic"";""16.12.2022"";""21:59:51"";""DZ BANK"";""36","90 EUR"";""37","00 EUR"""
"DV02MA;""AEGON N.V."";""Bonus Classic"";""17.06.2022"";""20:54:35"";""DZ BANK"";""4","08 EUR"";""4","18 EUR"""
"DV02MH;""ArcelorMittal S.A."";""Bonus Classic"";""17.06.2022"";""21:59:54"";""DZ BANK"";""20","33 EUR"";""20","48 EUR"""
"DV02MC;""AEGON N.V."";""Bonus Classic"";""17.06.2022"";""20:37:06"";""DZ BANK"";""4","12 EUR"";""4","22 EUR"""
"DV02NG;""Infineon Technologies AG"";""Bonus Classic"";""17.09.2021"";""21:33:00"";""DZ BANK"";""34","76 EUR"";""34","86 EUR"""
"DV02NV;""Infineon Technologies AG"";""Bonus Classic"";""16.12.2022"";""21:33:00"";""DZ BANK"";""35","16 EUR"";""35","31 EUR"""
"DV02PG;""Société Générale S.A."";""Bonus Classic"";""18.06.2021"";""21:59:31"";""DZ BANK"";""20","59 EUR"";""20","69 EUR"""
"DV02MR;""BASF SE"";""Bonus Classic"";""16.12.2022"";""21:59:51"";""DZ BANK"";""69","06 EUR"";""69","16 EUR"""
"DV02MM;""BASF SE"";""Bonus Classic"";""16.12.2022"";""21:59:51"";""DZ BANK"";""65","96 EUR"";""66","06 EUR"""
"DV02PC;""Siemens AG"";""Bonus Classic"";""16.12.2022"";""21:59:51"";""DZ BANK"";""135","91 EUR"";""136","01 EUR"""
"DV02M0;""Deutsche Boerse AG"";""Bonus Classic"";""17.06.2022"";""21:59:52"";""DZ BANK"";""140","62 EUR"";""140","72 EUR"""
"DV02NJ;""Infineon Technologies AG"";""Bonus Classic"";""17.12.2021"";""21:33:00"";""DZ BANK"";""35","04 EUR"";""35","14 EUR"""
"DV02NL;""Infineon Technologies AG"";""Bonus Classic"";""18.03.2022"";""21:33:00"";""DZ BANK"";""34","72 EUR"";""34","82 EUR"""
"DV02M5;""Eni S.p.A."";""Bonus Classic"";""18.03.2022"";""21:59:41"";""DZ BANK"";""9","85 EUR"";""9","90 EUR"""
"DV02P4;""TUI AG"";""Bonus Classic"";""18.03.2022"";""21:58:42"";""DZ BANK"";""4","93 EUR"";"" -- EUR""",
"DV02ML;""BASF SE"";""Bonus Classic"";""16.12.2022"";""21:59:51"";""DZ BANK"";""72","12 EUR"";""72","22 EUR"""
"DV02PR;""ThyssenKrupp AG"";""Bonus Classic"";""18.03.2022"";""21:36:03"";""DZ BANK"";""11","04 EUR"";""11","14 EUR"""
"DV02MJ;""BASF SE"";""Bonus Classic"";""16.12.2022"";""21:59:51"";""DZ BANK"";""69","61 EUR"";""69","66 EUR"""
"DV02N8;""RWE AG"";""Bonus Classic"";""17.06.2022"";""21:59:47"";""DZ BANK"";""30","93 EUR"";""31","08 EUR"""
"DV02NY;""Linde PLC"";""Bonus Classic"";""16.09.2022"";""21:59:50"";""DZ BANK"";""206","90 EUR"";""207","00 EUR"""
"DV02M4;""E.ON SE"";""Bonus Classic"";""18.03.2022"";""21:58:05"";""DZ BANK"";""8","70 EUR"";""8","75 EUR"""
"DV02M3;""Deutsche Wohnen SE"";""Bonus Classic"";""17.12.2021"";""21:59:48"";""DZ BANK"";""40","62 EUR"";""40","72 EUR"""
"DV02PT;""ThyssenKrupp AG"";""Bonus Classic"";""17.06.2022"";""21:36:03"";""DZ BANK"";""11","06 EUR"";""11","21 EUR"""
"DV02PJ;""Société Générale S.A."";""Bonus Classic"";""17.12.2021"";""21:59:35"";""DZ BANK"";""21","25 EUR"";""21","35 EUR"""
"DV02PQ;""ThyssenKrupp AG"";""Bonus Classic"";""18.03.2022"";""21:35:51"";""DZ BANK"";""11","01 EUR"";""11","11 EUR"""
"DV02MS;""BMW AG"";""Bonus Classic"";""16.12.2022"";""21:59:51"";""DZ BANK"";""69","73 EUR"";""69","83 EUR"""
"DV02QB;""Unicredito Italiano S.p.A."";""Bonus Classic"";""17.06.2022"";""21:59:34"";""DZ BANK"";""8","66 EUR"";""8","81 EUR"""
"DV02MW;""COVESTRO AG"";""Bonus Classic"";""17.12.2021"";""21:59:51"";""DZ BANK"";""62","79 EUR"";""62","89 EUR"""
"DV02MP;""BASF SE"";""Bonus Classic"";""16.12.2022"";""21:59:51"";""DZ BANK"";""73","25 EUR"";""73","35 EUR"""
"DV02MQ;""BASF SE"";""Bonus Classic"";""16.12.2022"";""21:59:51"";""DZ BANK"";""66","45 EUR"";""66","55 EUR"""
"DV02PU;""Total SE"";""Bonus Classic"";""18.03.2022"";""21:59:52"";""DZ BANK"";""40","63 EUR"";""40","68 EUR"""
"DV02NN;""Infineon Technologies AG"";""Bonus Classic"";""17.06.2022"";""21:33:00"";""DZ BANK"";""34","42 EUR"";""34","57 EUR"""
"DV02N0;""Renault S.A."";""Bonus Classic"";""18.03.2022"";""21:59:35"";""DZ BANK"";""37","48 EUR"";""37","58 EUR"""
"DV02PV;""Total SE"";""Bonus Classic"";""17.06.2022"";""21:59:52"";""DZ BANK"";""37","75 EUR"";""37","85 EUR"""
"DV02P1;""Total SE"";""Bonus Classic"";""16.12.2022"";""21:59:51"";""DZ BANK"";""38","59 EUR"";""38","69 EUR"""
"DV02PN;""ThyssenKrupp AG"";""Bonus Classic"";""18.03.2022"";""21:35:51"";""DZ BANK"";""11","05 EUR"";""11","15 EUR"""
"DV02PH;""Société Générale S.A."";""Bonus Classic"";""17.09.2021"";""21:59:35"";""DZ BANK"";""20","48 EUR"";""20","58 EUR"""
"DV02M2;""Deutsche Wohnen SE"";""Bonus Classic"";""17.12.2021"";""21:59:47"";""DZ BANK"";""41","46 EUR"";""41","51 EUR"""
"DV02MV;""Carrefour S.A."";""Bonus Classic"";""17.06.2022"";""21:59:29"";""DZ BANK"";""14","39 EUR"";""14","49 EUR"""
"DV02PB;""SAP SE"";""Bonus Classic"";""16.09.2022"";""21:59:51"";""DZ BANK"";""103","84 EUR"";""103","94 EUR"""
"DV02NT;""Infineon Technologies AG"";""Bonus Classic"";""16.12.2022"";""21:33:00"";""DZ BANK"";""34","68 EUR"";""34","83 EUR"""
"DV02PW;""Total SE"";""Bonus Classic"";""16.09.2022"";""21:59:41"";""DZ BANK"";""37","34 EUR"";""37","44 EUR"""
"DV02MK;""BASF SE"";""Bonus Classic"";""16.12.2022"";""21:59:51"";""DZ BANK"";""67","70 EUR"";""67","80 EUR"""
"DV02MD;""Airbus Group SE"";""Bonus Classic"";""18.06.2021"";""21:59:51"";""DZ BANK"";""100","46 EUR"";""100","61 EUR"""
"DV02NM;""Infineon Technologies AG"";""Bonus Classic"";""17.06.2022"";""21:33:00"";""DZ BANK"";""35","19 EUR"";""35","34 EUR"""
"DV02M9;""Fresenius Medical Care AG & Co. KGaA"";""Bonus Classic"";""16.09.2022"";""21:59:51"";""DZ BANK"";""59","16 EUR"";""59","26 EUR"""
"DV02N7;""RWE AG"";""Bonus Classic"";""17.12.2021"";""21:59:47"";""DZ BANK"";""30","75 EUR"";""30","85 EUR"""
"DV02NF;""Infineon Technologies AG"";""Bonus Classic"";""18.06.2021"";""21:33:00"";""DZ BANK"";""35","15 EUR"";""35","30 EUR"""
"DV02NC;""Fresenius SE & Co. KGaA"";""Bonus Classic"";""17.09.2021"";""21:59:37"";""DZ BANK"";""35","45 EUR"";""35","55 EUR"""
"DV02PS;""ThyssenKrupp AG"";""Bonus Classic"";""17.06.2022"";""21:36:03"";""DZ BANK"";""11","17 EUR"";""11","32 EUR"""
"DV02MB;""AEGON N.V."";""Bonus Classic"";""17.06.2022"";""20:46:37"";""DZ BANK"";""4","02 EUR"";""4","12 EUR"""
"DV02NE;""Henkel AG & Co. KGaA Vz."";""Bonus Classic"";""17.06.2022"";""21:59:47"";""DZ BANK"";""82","04 EUR"";""82","14 EUR"""
"DV02M8;""Fresenius Medical Care AG & Co. KGaA"";""Bonus Classic"";""16.09.2022"";""21:59:51"";""DZ BANK"";""61","55 EUR"";""61","65 EUR"""
"DV02P0;""Total SE"";""Bonus Classic"";""16.12.2022"";""21:59:37"";""DZ BANK"";""37","45 EUR"";""37","55 EUR"""
"DV02N2;""Royal Dutch Shell plc"";""Bonus Classic"";""17.12.2021"";""21:59:35"";""DZ BANK"";""17","48 EUR"";""17","58 EUR"""
"DV02L9;""AEGON N.V."";""Bonus Classic"";""17.12.2021"";""20:31:26"";""DZ BANK"";""4","09 EUR"";""4","19 EUR"""
"DV02P8;""Unicredito Italiano S.p.A."";""Bonus Classic"";""18.03.2022"";""21:59:34"";""DZ BANK"";""8","66 EUR"";""8","76 EUR"""
"DV02N4;""Royal Dutch Shell plc"";""Bonus Classic"";""17.06.2022"";""21:59:35"";""DZ BANK"";""17","24 EUR"";""17","34 EUR"""
"DV02NU;""Infineon Technologies AG"";""Bonus Classic"";""16.12.2022"";""21:33:00"";""DZ BANK"";""34","87 EUR"";""35","02 EUR"""
"DV02P6;""TUI AG"";""Bonus Classic"";""18.03.2022"";""21:59:24"";""DZ BANK"";""4","83 EUR"";""4","93 EUR"""
"DV02PF;""Siemens AG"";""Bonus Classic"";""16.12.2022"";""21:59:51"";""DZ BANK"";""133","13 EUR"";""133","23 EUR"""
"DV02ND;""Fresenius SE & Co. KGaA"";""Bonus Classic"";""17.12.2021"";""21:59:34"";""DZ BANK"";""35","15 EUR"";""35","25 EUR"""
"DV02NX;""K+S AG"";""Bonus Classic"";""18.03.2022"";""21:59:34"";""DZ BANK"";""9","30 EUR"";""9","40 EUR"""
"DV02L8;""AEGON N.V."";""Bonus Classic"";""17.12.2021"";""20:54:35"";""DZ BANK"";""4","15 EUR"";""4","25 EUR"""
"DV02PK;""Société Générale S.A."";""Bonus Classic"";""17.12.2021"";""21:59:35"";""DZ BANK"";""20","41 EUR"";""20","51 EUR"""
"DV02N3;""Royal Dutch Shell plc"";""Bonus Classic"";""18.03.2022"";""21:59:45"";""DZ BANK"";""17","33 EUR"";""17","43 EUR"""
"DV02N1;""Renault S.A."";""Bonus Classic"";""18.03.2022"";""21:59:35"";""DZ BANK"";""37","61 EUR"";""37","71 EUR"""
"DV02PM;""Société Générale S.A."";""Bonus Classic"";""18.03.2022"";""21:59:35"";""DZ BANK"";""20","60 EUR"";""20","70 EUR"""
"DV041M;""AXA S.A."";""Discount Classic"";""15.10.2021"";""21:59:52"";""DZ BANK"";""19","57 EUR"";""19","60 EUR"""
"DV042J;""Medigene AG"";""Discount Classic"";""16.12.2022"";""21:58:06"";""DZ BANK"";""1","81 EUR"";""1","93 EUR"""
"DV0413;""COVESTRO AG"";""Discount Classic"";""19.11.2021"";""21:59:51"";""DZ BANK"";""57","43 EUR"";""57","45 EUR"""
"DV041V;""Bechtle AG"";""Discount Classic"";""16.12.2022"";""21:59:34"";""DZ BANK"";""81","79 EUR"";""82","00 EUR"""
"DV042D;""Grenke AG"";""Discount Classic"";""17.09.2021"";""21:58:05"";""DZ BANK"";""13","90 EUR"";""14","80 EUR"""
"DV0416;""COVESTRO AG"";""Discount Classic"";""18.02.2022"";""21:59:47"";""DZ BANK"";""56","60 EUR"";""56","62 EUR"""
"DV041W;""Beiersdorf AG"";""Discount Classic"";""16.12.2022"";""21:44:39"";""DZ BANK"";""64","72 EUR"";""64","75 EUR"""
"DV0411;""COVESTRO AG"";""Discount Classic"";""17.09.2021"";""21:59:51"";""DZ BANK"";""58","06 EUR"";""58","08 EUR"""
"DV041S;""AXA S.A."";""Discount Classic"";""16.12.2022"";""21:59:46"";""DZ BANK"";""17","97 EUR"";""18","00 EUR"""
"DV042F;""Henkel AG & Co. KGaA Vz."";""Discount Classic"";""18.02.2022"";""21:59:05"";""DZ BANK"";""65","65 EUR"";""65","69 EUR"""
"DV0412;""COVESTRO AG"";""Discount Classic"";""15.10.2021"";""21:59:47"";""DZ BANK"";""57","77 EUR"";""57","79 EUR"""
"DV042U;""SMA Solar Technology AG"";""Discount Classic"";""16.12.2022"";""21:58:09"";""DZ BANK"";""25","66 EUR"";""25","81 EUR"""
"DV041P;""AXA S.A."";""Discount Classic"";""21.01.2022"";""21:59:27"";""DZ BANK"";""19","24 EUR"";""19","27 EUR"""
"DV042E;""Grenke AG"";""Discount Classic"";""16.12.2022"";""21:58:05"";""DZ BANK"";""12","91 EUR"";""13","81 EUR"""
"DV042C;""Fraport AG"";""Discount Classic"";""16.12.2022"";""21:59:50"";""DZ BANK"";""45","49 EUR"";""46","66 EUR"""
"DV041Z;""COVESTRO AG"";""Discount Classic"";""16.07.2021"";""21:59:51"";""DZ BANK"";""58","76 EUR"";""58","78 EUR"""
"DV042P;""Repsol S.A."";""Discount Classic"";""17.09.2021"";""21:38:41"";""DZ BANK"";""9","73 EUR"";""9","79 EUR"""
"DV041L;""AXA S.A."";""Discount Classic"";""20.08.2021"";""21:59:51"";""DZ BANK"";""19","66 EUR"";""19","69 EUR"""
"DV0415;""COVESTRO AG"";""Discount Classic"";""21.01.2022"";""21:59:51"";""DZ BANK"";""56","85 EUR"";""56","87 EUR"""
"DV042G;""home24 Br"";""Discount Classic"";""16.12.2022"";""21:58:49"";""DZ BANK"";""8","16 EUR"";""8","31 EUR"""
"DV042A;""Danone S.A."";""Discount Classic"";""17.09.2021"";""21:59:53"";""DZ BANK"";""56","22 EUR"";""56","26 EUR"""
"DV042S;""Repsol S.A."";""Discount Classic"";""16.12.2022"";""21:23:36"";""DZ BANK"";""8","59 EUR"";""8","65 EUR"""
"DV042W;""STROEER OUT-OF-HOME AG INHABER-AKTIEN O.N."";""Discount Classic"";""16.12.2022"";""21:58:06"";""DZ BANK"";""39","00 EUR"";""39","15 EUR"""
"DV042K;""Merck KGaA"";""Discount Classic"";""21.01.2022"";""21:58:55"";""DZ BANK"";""94","25 EUR"";""94","29 EUR"""
"DV041T;""Bechtle AG"";""Discount Classic"";""16.12.2022"";""21:58:57"";""DZ BANK"";""77","45 EUR"";""77","63 EUR"""
"DV0419;""COVESTRO AG"";""Discount Classic"";""16.12.2022"";""21:59:51"";""DZ BANK"";""54","11 EUR"";""54","13 EUR"""
"DV041Y;""COVESTRO AG"";""Discount Classic"";""21.05.2021"";""21:59:47"";""DZ BANK"";""56","34 EUR"";""56","36 EUR"""
"DV0418;""COVESTRO AG"";""Discount Classic"";""17.06.2022"";""21:59:51"";""DZ BANK"";""55","07 EUR"";""55","09 EUR"""
"DV041X;""Compugroup Medical SE und Co. KGaA"";""Discount Classic"";""16.12.2022"";""21:58:06"";""DZ BANK"";""43","69 EUR"";""43","99 EUR"""
"DV0417;""COVESTRO AG"";""Discount Classic"";""18.03.2022"";""21:59:47"";""DZ BANK"";""56","36 EUR"";""56","38 EUR"""
