"WKN;""Basiswert"";""Produkttyp"";""Letzter Bewertungstag"";""Zeit"";""Quotierung"";""Geld"";""Brief""",,,
"DV03H6;""LVMH Moët Hennessy Louis Vuitton S.E."";""Optionsschein Classic Long"";""17.09.2021"";""21:58:01"";""DZ BANK"";""0","001 EUR"";""0","30 EUR""",
"DV03J7;""NASDAQ 100"";""Optionsschein Classic Long"";""18.06.2021"";""21:59:58"";""DZ BANK"";""1","32 EUR"";""1","34 EUR""",
"DV03JE;""RWE AG"";""Optionsschein Classic Long"";""16.12.2022"";""21:58:03"";""DZ BANK"";""0","63 EUR"";""0","65 EUR""",
"DV03H3;""K+S AG"";""Optionsschein Classic Long"";""16.12.2022"";""21:58:04"";""DZ BANK"";""2","73 EUR"";""2","75 EUR""",
"DV03JH;""Volkswagen AG"";""Optionsschein Classic Long"";""17.12.2021"";""21:58:08"";""DZ BANK"";""0","51 EUR"";""0","57 EUR""",
"DV03J4;""NASDAQ 100"";""Optionsschein Classic Long"";""18.06.2021"";""21:59:58"";""DZ BANK"";""1","80 EUR"";""1","82 EUR""",
"DV03JB;""PVA TEPLA AG ORD NPV"";""Optionsschein Classic Long"";""17.12.2021"";""21:58:06"";""DZ BANK"";""0","59 EUR"";""0","65 EUR""",
"DV03JS;""NASDAQ 100"";""Optionsschein Classic Long"";""18.06.2021"";""21:59:58"";""DZ BANK"";""6","52 EUR"";""6","54 EUR""",
"DV03H1;""home24 Br"";""Optionsschein Classic Long"";""16.12.2022"";""21:28:02"";""DZ BANK"";""0","62 EUR"";""0","65 EUR""",
"DV03JG;""Volkswagen AG"";""Optionsschein Classic Long"";""17.09.2021"";""21:57:51"";""DZ BANK"";""0","26 EUR"";""0","32 EUR""",
"DV03H7;""MTU Aero Engines AG"";""Optionsschein Classic Long"";""16.12.2022"";""21:59:05"";""DZ BANK"";""4","91 EUR"";""5","06 EUR""",
"DV03J3;""NASDAQ 100"";""Optionsschein Classic Long"";""18.06.2021"";""21:59:58"";""DZ BANK"";""2","57 EUR"";""2","59 EUR""",
"DV03JC;""q.beyond AG"";""Optionsschein Classic Long"";""18.06.2021"";""21:58:04"";""DZ BANK"";""0","02 EUR"";""0","11 EUR""",
"DV03JZ;""NASDAQ 100"";""Optionsschein Classic Long"";""18.06.2021"";""21:59:58"";""DZ BANK"";""3","72 EUR"";""3","74 EUR""",
"DV03JX;""NASDAQ 100"";""Optionsschein Classic Long"";""18.06.2021"";""21:59:58"";""DZ BANK"";""4","44 EUR"";""4","46 EUR""",
"DV03H8;""Porsche Automobil Holding SE"";""Optionsschein Classic Long"";""17.12.2021"";""21:50:32"";""DZ BANK"";""0","22 EUR"";""0","25 EUR""",
"DV03H9;""Porsche Automobil Holding SE"";""Optionsschein Classic Long"";""17.06.2022"";""21:50:34"";""DZ BANK"";""0","33 EUR"";""0","36 EUR""",
"DV06YD;""Brenntag AG"";""Optionsschein Classic Short"";""16.12.2022"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06YQ;""Gerresheimer AG"";""Optionsschein Classic Short"";""17.09.2021"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06X5;""AIXTRON AG"";""Optionsschein Classic Short"";""16.12.2022"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06YY;""Henkel AG & Co. KGaA Vz."";""Optionsschein Classic Short"";""17.12.2021"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06X1;""AIXTRON AG"";""Optionsschein Classic Short"";""18.06.2021"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06Y7;""LPKF Laser & Electronics AG"";""Optionsschein Classic Short"";""17.09.2021"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06ZQ;""SAP SE"";""Optionsschein Classic Short"";""17.12.2021"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06ZA;""LPKF Laser & Electronics AG"";""Optionsschein Classic Short"";""17.06.2022"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06YX;""Henkel AG & Co. KGaA Vz."";""Optionsschein Classic Short"";""17.09.2021"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06X3;""AIXTRON AG"";""Optionsschein Classic Short"";""17.12.2021"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06Y9;""LPKF Laser & Electronics AG"";""Optionsschein Classic Short"";""17.06.2022"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06X2;""AIXTRON AG"";""Optionsschein Classic Short"";""17.09.2021"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06Y6;""LPKF Laser & Electronics AG"";""Optionsschein Classic Short"";""17.09.2021"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06X4;""AIXTRON AG"";""Optionsschein Classic Short"";""17.06.2022"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06YJ;""E.ON SE"";""Optionsschein Classic Short"";""16.12.2022"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06Y8;""LPKF Laser & Electronics AG"";""Optionsschein Classic Short"";""17.12.2021"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06ZB;""LPKF Laser & Electronics AG"";""Optionsschein Classic Short"";""16.12.2022"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06YW;""Henkel AG & Co. KGaA Vz."";""Optionsschein Classic Short"";""18.06.2021"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06YB;""Barrick Gold Corporation"";""Optionsschein Classic Short"";""17.06.2022"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06YE;""Deutsche Wohnen SE"";""Optionsschein Classic Short"";""17.09.2021"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DFP2WH;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""21:55:01"";""DZ BANK"";""0","10 EUR"";""0","11 EUR""",
"DFP2XG;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""21:59:12"";""DZ BANK"";""3","42 EUR"";""3","43 EUR""",
"DFP2XE;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""21:59:34"";""DZ BANK"";""2","87 EUR"";""2","88 EUR""",
"DFP2WS;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""21:58:40"";""DZ BANK"";""0","26 EUR"";""0","27 EUR""",
"DFP2VJ;""EUR/JPY"";""Optionsschein Classic Short"";""06.08.2021"";""21:59:20"";""DZ BANK"";""2","91 EUR"";""2","93 EUR""",
"DV06AP;""Eni S.p.A."";""Optionsschein Classic Short"";""16.12.2021"";""21:58:55"";""DZ BANK"";""1","49 EUR"";""1","54 EUR""",
"DFP2VD;""EUR/JPY"";""Optionsschein Classic Short"";""06.08.2021"";""21:59:20"";""DZ BANK"";""1","91 EUR"";""1","93 EUR""",
"DFP2T5;""EUR/JPY"";""Optionsschein Classic Short"";""05.03.2021"";""21:59:57"";""DZ BANK"";""1","42 EUR"";""1","44 EUR""",
"DFP2XK;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""21:59:08"";""DZ BANK"";""4","70 EUR"";""4","71 EUR""",
"DFP2XH;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""21:59:12"";""DZ BANK"";""3","73 EUR"";""3","74 EUR""",
"DFP2XB;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""21:59:03"";""DZ BANK"";""2","12 EUR"";""2","13 EUR""",
"DV06BA;""Royal Dutch Shell plc"";""Optionsschein Classic Short"";""17.09.2021"";""21:58:50"";""DZ BANK"";""0","25 EUR"";""0","27 EUR""",
"DFP2WU;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""21:58:29"";""DZ BANK"";""0","31 EUR"";""0","32 EUR""",
"DFP2XL;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""21:59:33"";""DZ BANK"";""5","42 EUR"";""5","43 EUR""",
"DFP2WY;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""21:58:58"";""DZ BANK"";""0","48 EUR"";""0","49 EUR""",
"DFP2UD;""EUR/JPY"";""Optionsschein Classic Short"";""12.03.2021"";""21:59:57"";""DZ BANK"";""2","47 EUR"";""2","49 EUR""",
"DFP2UK;""EUR/JPY"";""Optionsschein Classic Short"";""19.03.2021"";""21:59:57"";""DZ BANK"";""2","83 EUR"";""2","85 EUR""",
"DFP2W2;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""21:58:29"";""DZ BANK"";""0","76 EUR"";""0","77 EUR""",
"DV06AM;""Eni S.p.A."";""Optionsschein Classic Short"";""17.06.2021"";""21:58:55"";""DZ BANK"";""1","01 EUR"";""1","06 EUR""",
"DV0596;""CTS Eventim AG"";""Optionsschein Classic Short"";""17.06.2022"";""21:57:11"";""DZ BANK"";""1","20 EUR"";""1","26 EUR""",
"DFP2XJ;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""21:59:34"";""DZ BANK"";""4","06 EUR"";""4","07 EUR""",
"DFP2T8;""EUR/JPY"";""Optionsschein Classic Short"";""05.03.2021"";""21:59:57"";""DZ BANK"";""2","43 EUR"";""2","45 EUR""",
"DV06BW;""VISA Inc."";""Optionsschein Classic Short"";""17.12.2021"";""21:59:02"";""DZ BANK"";""3","23 EUR"";""3","29 EUR""",
"DV06A4;""MasterCard Inc."";""Optionsschein Classic Short"";""17.12.2021"";""21:59:02"";""DZ BANK"";""5","71 EUR"";""5","73 EUR""",
"DFP2T4;""EUR/JPY"";""Optionsschein Classic Short"";""05.03.2021"";""21:59:57"";""DZ BANK"";""1","11 EUR"";""1","13 EUR""",
"DFP2VG;""EUR/JPY"";""Optionsschein Classic Short"";""06.08.2021"";""21:59:57"";""DZ BANK"";""2","46 EUR"";""2","48 EUR""",
"DFP2WR;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""21:55:01"";""DZ BANK"";""0","23 EUR"";""0","24 EUR""",
"DFP2UG;""EUR/JPY"";""Optionsschein Classic Short"";""19.03.2021"";""21:59:57"";""DZ BANK"";""1","84 EUR"";""1","86 EUR""",
"DFP2VL;""EUR/JPY"";""Optionsschein Classic Short"";""06.08.2021"";""21:59:58"";""DZ BANK"";""3","43 EUR"";""3","45 EUR""",
"DFP2VF;""EUR/JPY"";""Optionsschein Classic Short"";""06.08.2021"";""22:00:01"";""DZ BANK"";""2","25 EUR"";""2","27 EUR""",
"DFP2UL;""EUR/JPY"";""Optionsschein Classic Short"";""19.03.2021"";""21:59:58"";""DZ BANK"";""3","18 EUR"";""3","20 EUR""",
"DV06BV;""VISA Inc."";""Optionsschein Classic Short"";""18.06.2021"";""21:59:10"";""DZ BANK"";""2","60 EUR"";""2","66 EUR""",
"DFP2WN;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""21:55:01"";""DZ BANK"";""0","17 EUR"";""0","18 EUR""",
"DV06AF;""Deutsche Bank AG"";""Optionsschein Classic Short"";""17.09.2021"";""21:58:04"";""DZ BANK"";""1","40 EUR"";""1","42 EUR""",
"DFP2W3;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""21:59:03"";""DZ BANK"";""0","86 EUR"";""0","87 EUR""",
"DFP2UZ;""EUR/JPY"";""Optionsschein Classic Short"";""02.07.2021"";""21:59:57"";""DZ BANK"";""3","21 EUR"";""3","23 EUR""",
"DV059N;""Airbus Group SE"";""Optionsschein Classic Short"";""17.12.2021"";""21:58:45"";""DZ BANK"";""1","82 EUR"";""1","84 EUR""",
"DFP2W1;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""21:59:03"";""DZ BANK"";""0","69 EUR"";""0","70 EUR""",
"DFP2UV;""EUR/JPY"";""Optionsschein Classic Short"";""02.07.2021"";""21:59:47"";""DZ BANK"";""2","21 EUR"";""2","23 EUR""",
"DFP2WV;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""21:59:22"";""DZ BANK"";""0","35 EUR"";""0","36 EUR""",
"DV06BC;""Royal Dutch Shell plc"";""Optionsschein Classic Short"";""16.12.2022"";""21:58:32"";""DZ BANK"";""0","40 EUR"";""0","42 EUR""",
"DV06AG;""Deutsche Bank AG"";""Optionsschein Classic Short"";""17.12.2021"";""21:58:04"";""DZ BANK"";""1","66 EUR"";""1","68 EUR""",
"DFP2UR;""EUR/JPY"";""Optionsschein Classic Short"";""26.03.2021"";""21:59:01"";""DZ BANK"";""0","63 EUR"";""0","65 EUR""",
"DFP2T6;""EUR/JPY"";""Optionsschein Classic Short"";""05.03.2021"";""21:59:58"";""DZ BANK"";""1","74 EUR"";""1","76 EUR""",
"DV06AW;""General Electric Co."";""Optionsschein Classic Short"";""17.12.2021"";""21:59:03"";""DZ BANK"";""2","37 EUR"";""2","39 EUR""",
"DFP2U0;""EUR/JPY"";""Optionsschein Classic Short"";""02.07.2021"";""21:59:58"";""DZ BANK"";""3","49 EUR"";""3","51 EUR""",
"DFP2T9;""EUR/JPY"";""Optionsschein Classic Short"";""12.03.2021"";""21:59:47"";""DZ BANK"";""1","21 EUR"";""1","23 EUR""",
"DFP2XF;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""21:59:07"";""DZ BANK"";""3","14 EUR"";""3","15 EUR""",
"DFP2XD;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""21:59:12"";""DZ BANK"";""2","59 EUR"";""2","60 EUR""",
"DFP2UM;""EUR/JPY"";""Optionsschein Classic Short"";""19.03.2021"";""21:59:58"";""DZ BANK"";""3","54 EUR"";""3","56 EUR""",
"DFP2VK;""EUR/JPY"";""Optionsschein Classic Short"";""06.08.2021"";""21:59:58"";""DZ BANK"";""3","16 EUR"";""3","18 EUR""",
"DFP2WJ;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""21:55:01"";""DZ BANK"";""0","11 EUR"";""0","12 EUR""",
"DFP2T7;""EUR/JPY"";""Optionsschein Classic Short"";""05.03.2021"";""21:59:57"";""DZ BANK"";""2","08 EUR"";""2","10 EUR""",
"DFP2WX;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""21:57:33"";""DZ BANK"";""0","43 EUR"";""0","44 EUR""",
"DFP2WZ;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""21:59:03"";""DZ BANK"";""0","54 EUR"";""0","55 EUR""",
"DFP2US;""EUR/JPY"";""Optionsschein Classic Short"";""26.03.2021"";""21:59:57"";""DZ BANK"";""0","91 EUR"";""0","93 EUR""",
"DFP2W6;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""21:59:33"";""DZ BANK"";""1","21 EUR"";""1","22 EUR""",
"DFP2UY;""EUR/JPY"";""Optionsschein Classic Short"";""02.07.2021"";""21:59:58"";""DZ BANK"";""2","94 EUR"";""2","96 EUR""",
"DFP2WZ;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""21:59:03"";""DZ BANK"";""0","54 EUR"";""0","55 EUR""",
"DFP2US;""EUR/JPY"";""Optionsschein Classic Short"";""26.03.2021"";""21:59:57"";""DZ BANK"";""0","91 EUR"";""0","93 EUR""",
"DFP2VM;""EUR/JPY"";""Optionsschein Classic Short"";""06.08.2021"";""21:59:57"";""DZ BANK"";""3","70 EUR"";""3","72 EUR""",
"DFP2UH;""EUR/JPY"";""Optionsschein Classic Short"";""19.03.2021"";""21:59:58"";""DZ BANK"";""2","15 EUR"";""2","17 EUR""",
"DV06BU;""Vinci S.A."";""Optionsschein Classic Short"";""16.12.2022"";""21:58:01"";""DZ BANK"";""2","04 EUR"";""2","08 EUR""",
"DFP2W5;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""21:59:34"";""DZ BANK"";""1","09 EUR"";""1","10 EUR""",
"DV059L;""Airbus Group SE"";""Optionsschein Classic Short"";""18.06.2021"";""21:58:45"";""DZ BANK"";""1","31 EUR"";""1","33 EUR""",
"DFP2UB;""EUR/JPY"";""Optionsschein Classic Short"";""12.03.2021"";""21:59:58"";""DZ BANK"";""1","80 EUR"";""1","82 EUR""",
"DFP2WT;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""21:55:01"";""DZ BANK"";""0","28 EUR"";""0","29 EUR""",
"DFP2UX;""EUR/JPY"";""Optionsschein Classic Short"";""02.07.2021"";""21:59:57"";""DZ BANK"";""2","68 EUR"";""2","70 EUR""",
"DV06AT;""Fraport AG"";""Optionsschein Classic Short"";""16.12.2022"";""21:31:37"";""DZ BANK"";""1","38 EUR"";""1","44 EUR""",
"DFP2VN;""EUR/JPY"";""Optionsschein Classic Short"";""06.08.2021"";""21:59:57"";""DZ BANK"";""3","99 EUR"";""4","01 EUR""",
"DFP2W9;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""21:59:03"";""DZ BANK"";""1","70 EUR"";""1","71 EUR""",
"DFP2UT;""EUR/JPY"";""Optionsschein Classic Short"";""26.03.2021"";""21:59:57"";""DZ BANK"";""1","34 EUR"";""1","36 EUR""",
"DV0595;""CTS Eventim AG"";""Optionsschein Classic Short"";""17.12.2021"";""21:53:05"";""DZ BANK"";""1","01 EUR"";""1","07 EUR""",
"DV0597;""CTS Eventim AG"";""Optionsschein Classic Short"";""16.12.2022"";""21:53:05"";""DZ BANK"";""1","38 EUR"";""1","44 EUR""",
"DFP2UW;""EUR/JPY"";""Optionsschein Classic Short"";""02.07.2021"";""21:59:57"";""DZ BANK"";""2","44 EUR"";""2","46 EUR""",
"DFP2UC;""EUR/JPY"";""Optionsschein Classic Short"";""12.03.2021"";""21:59:58"";""DZ BANK"";""2","13 EUR"";""2","15 EUR""",
"DFP2XC;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""21:59:22"";""DZ BANK"";""2","35 EUR"";""2","36 EUR""",
"DV06AS;""Fraport AG"";""Optionsschein Classic Short"";""17.06.2022"";""21:58:04"";""DZ BANK"";""1","22 EUR"";""1","28 EUR""",
"DFP2UU;""EUR/JPY"";""Optionsschein Classic Short"";""02.07.2021"";""21:59:57"";""DZ BANK"";""2","01 EUR"";""2","03 EUR""",
"DFP2UF;""EUR/JPY"";""Optionsschein Classic Short"";""19.03.2021"";""21:59:57"";""DZ BANK"";""1","54 EUR"";""1","56 EUR""",
"DV059M;""Airbus Group SE"";""Optionsschein Classic Short"";""17.09.2021"";""21:58:45"";""DZ BANK"";""1","59 EUR"";""1","61 EUR""",
"DV06BB;""Royal Dutch Shell plc"";""Optionsschein Classic Short"";""17.06.2022"";""21:58:32"";""DZ BANK"";""0","35 EUR"";""0","37 EUR""",
"DFP2VE;""EUR/JPY"";""Optionsschein Classic Short"";""06.08.2021"";""21:59:58"";""DZ BANK"";""2","07 EUR"";""2","09 EUR""",
"DFP2W4;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""21:59:03"";""DZ BANK"";""0","97 EUR"";""0","98 EUR""",
"DFP2UA;""EUR/JPY"";""Optionsschein Classic Short"";""12.03.2021"";""21:59:57"";""DZ BANK"";""1","50 EUR"";""1","52 EUR""",
"DV06BH;""Südzucker AG"";""Optionsschein Classic Short"";""16.12.2022"";""21:52:43"";""DZ BANK"";""2","90 EUR"";""2","99 EUR""",
"DV06A5;""MasterCard Inc."";""Optionsschein Classic Short"";""17.06.2022"";""21:59:02"";""DZ BANK"";""6","58 EUR"";""6","60 EUR""",
"DFP2XM;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""21:59:34"";""DZ BANK"";""6","14 EUR"";""6","15 EUR""",
"DFP2WP;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""21:55:01"";""DZ BANK"";""0","18 EUR"";""0","19 EUR""",
"DFP2UE;""EUR/JPY"";""Optionsschein Classic Short"";""19.03.2021"";""21:59:58"";""DZ BANK"";""1","27 EUR"";""1","29 EUR""",
"DV06AX;""General Electric Co."";""Optionsschein Classic Short"";""17.06.2022"";""21:59:07"";""DZ BANK"";""2","77 EUR"";""2","79 EUR""",
"DFP2W0;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""21:58:29"";""DZ BANK"";""0","61 EUR"";""0","62 EUR""",
"DFP2W8;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""21:59:03"";""DZ BANK"";""1","53 EUR"";""1","54 EUR""",
"DFP2WQ;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""21:55:01"";""DZ BANK"";""0","20 EUR"";""0","21 EUR""",
"DFP2XA;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""21:59:03"";""DZ BANK"";""1","90 EUR"";""1","91 EUR""",
"DV06A3;""MasterCard Inc."";""Optionsschein Classic Short"";""18.06.2021"";""21:59:05"";""DZ BANK"";""4","65 EUR"";""4","67 EUR""",
"DFP2UJ;""EUR/JPY"";""Optionsschein Classic Short"";""19.03.2021"";""22:00:01"";""DZ BANK"";""2","48 EUR"";""2","50 EUR""",
"DFP2VH;""EUR/JPY"";""Optionsschein Classic Short"";""06.08.2021"";""21:59:57"";""DZ BANK"";""2","68 EUR"";""2","70 EUR""",
"DFP2W7;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""21:59:23"";""DZ BANK"";""1","37 EUR"";""1","38 EUR""",
"DV06AN;""Eni S.p.A."";""Optionsschein Classic Short"";""16.09.2021"";""21:56:57"";""DZ BANK"";""1","19 EUR"";""1","24 EUR""",
"DV06BX;""VISA Inc."";""Optionsschein Classic Short"";""17.06.2022"";""21:59:02"";""DZ BANK"";""3","76 EUR"";""3","82 EUR""",
"DFP2WM;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""21:55:01"";""DZ BANK"";""0","15 EUR"";""0","16 EUR""",
"DFP2WL;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""21:55:01"";""DZ BANK"";""0","14 EUR"";""0","15 EUR""",
"DV06AE;""Deutsche Bank AG"";""Optionsschein Classic Short"";""18.06.2021"";""21:58:04"";""DZ BANK"";""1","09 EUR"";""1","11 EUR""",
"DFP2WK;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""21:58:31"";""DZ BANK"";""0","13 EUR"";""0","14 EUR""",
"DV05CJ;""TUI AG"";""Optionsschein Classic Short"";""17.09.2021"";""21:58:04"";""DZ BANK"";""0","96 EUR"";""1","26 EUR""",
"DV05CB;""Enel S.p.A."";""Optionsschein Classic Short"";""16.12.2021"";""21:58:02"";""DZ BANK"";""0","35 EUR"";""0","39 EUR""",
"DV05CG;""Stratec SE"";""Optionsschein Classic Short"";""16.12.2022"";""21:28:04"";""DZ BANK"";""0","53 EUR"";""0","59 EUR""",
"DV05B5;""AUTO1 Group SE"";""Optionsschein Classic Short"";""16.12.2022"";""21:28:04"";""DZ BANK"";""0","22 EUR"";""0","28 EUR""",
"DV05B4;""AUTO1 Group SE"";""Optionsschein Classic Short"";""17.06.2022"";""21:28:04"";""DZ BANK"";""0","13 EUR"";""0","19 EUR""",
"DV05CF;""Merck KGaA"";""Optionsschein Classic Short"";""16.12.2022"";""21:58:05"";""DZ BANK"";""0","21 EUR"";""0","25 EUR""",
"DV05CH;""TUI AG"";""Optionsschein Classic Short"";""18.06.2021"";""21:58:04"";""DZ BANK"";""0","70 EUR"";""1","00 EUR""",
"DV05CK;""TUI AG"";""Optionsschein Classic Short"";""17.12.2021"";""21:58:04"";""DZ BANK"";""1","16 EUR"";""1","46 EUR""",
"DFP2RC;""EUR/USD"";""Optionsschein Classic Short"";""03.09.2021"";""22:00:03"";""DZ BANK"";""0","37 EUR"";""0","38 EUR""",
"DV040S;""Volkswagen AG Vz."";""Optionsschein Classic Short"";""18.06.2021"";""21:59:08"";""DZ BANK"";""2","14 EUR"";""2","16 EUR""",
"DFP2RA;""EUR/USD"";""Optionsschein Classic Short"";""03.09.2021"";""21:58:40"";""DZ BANK"";""0","30 EUR"";""0","31 EUR""",
"DV04Z9;""Volkswagen AG"";""Optionsschein Classic Short"";""17.09.2021"";""21:59:09"";""DZ BANK"";""2","81 EUR"";""2","87 EUR""",
"DV04Y9;""Deutsche Lufthansa AG"";""Optionsschein Classic Short"";""17.09.2021"";""21:58:03"";""DZ BANK"";""2","03 EUR"";""2","15 EUR""",
"DFP2Q8;""EUR/USD"";""Optionsschein Classic Short"";""03.09.2021"";""21:59:33"";""DZ BANK"";""0","25 EUR"";""0","26 EUR""",
"DV04Z5;""Talanx AG"";""Optionsschein Classic Short"";""17.06.2022"";""21:56:19"";""DZ BANK"";""0","62 EUR"";""0","68 EUR""",
"DV040X;""Volkswagen AG Vz."";""Optionsschein Classic Short"";""16.09.2022"";""21:58:10"";""DZ BANK"";""3","94 EUR"";""3","96 EUR""",
"DV040W;""Volkswagen AG Vz."";""Optionsschein Classic Short"";""17.06.2022"";""21:59:00"";""DZ BANK"";""3","73 EUR"";""3","75 EUR""",
"DFP2P5;""EUR/USD"";""Optionsschein Classic Short"";""03.09.2021"";""22:00:03"";""DZ BANK"";""5","85 EUR"";""5","86 EUR""",
"DFP2Q6;""EUR/USD"";""Optionsschein Classic Short"";""03.09.2021"";""21:55:01"";""DZ BANK"";""0","19 EUR"";""0","20 EUR""",
"DV040B;""Volkswagen AG"";""Optionsschein Classic Short"";""17.06.2022"";""21:59:09"";""DZ BANK"";""4","10 EUR"";""4","16 EUR""",
"DV040A;""Volkswagen AG"";""Optionsschein Classic Short"";""17.12.2021"";""21:58:54"";""DZ BANK"";""3","26 EUR"";""3","32 EUR""",
"DFP2P3;""EUR/USD"";""Optionsschein Classic Short"";""03.09.2021"";""21:59:22"";""DZ BANK"";""5","13 EUR"";""5","14 EUR""",
"DV04Z6;""Talanx AG"";""Optionsschein Classic Short"";""16.12.2022"";""21:58:04"";""DZ BANK"";""0","71 EUR"";""0","77 EUR""",
"DFP2RX;""EUR/USD"";""Optionsschein Classic Short"";""03.09.2021"";""22:00:03"";""DZ BANK"";""2","89 EUR"";""2","90 EUR""",
"DFP2Q7;""EUR/USD"";""Optionsschein Classic Short"";""03.09.2021"";""21:56:54"";""DZ BANK"";""0","22 EUR"";""0","23 EUR""",
"DV04ZD;""Deutsche Lufthansa AG"";""Optionsschein Classic Short"";""16.09.2022"";""21:58:03"";""DZ BANK"";""3","06 EUR"";""3","18 EUR""",
"DFP2PX;""EUR/USD"";""Optionsschein Classic Short"";""03.09.2021"";""21:59:12"";""DZ BANK"";""3","20 EUR"";""3","21 EUR""",
"DV04Z4;""Talanx AG"";""Optionsschein Classic Short"";""17.09.2021"";""21:56:54"";""DZ BANK"";""0","41 EUR"";""0","47 EUR""",
"DV04YM;""Booking Holdings Inc."";""Optionsschein Classic Short"";""18.06.2021"";""21:59:06"";""DZ BANK"";""3","05 EUR"";""3","15 EUR""",
"DV040V;""Volkswagen AG Vz."";""Optionsschein Classic Short"";""18.03.2022"";""21:59:00"";""DZ BANK"";""3","26 EUR"";""3","28 EUR""",
"DFP2RL;""EUR/USD"";""Optionsschein Classic Short"";""03.09.2021"";""21:59:03"";""DZ BANK"";""0","89 EUR"";""0","90 EUR""",
"DFP2RM;""EUR/USD"";""Optionsschein Classic Short"";""03.09.2021"";""21:58:58"";""DZ BANK"";""1","00 EUR"";""1","01 EUR""",
"DFP2P1;""EUR/USD"";""Optionsschein Classic Short"";""03.09.2021"";""21:59:22"";""DZ BANK"";""4","46 EUR"";""4","47 EUR""",
"DFP2RB;""EUR/USD"";""Optionsschein Classic Short"";""03.09.2021"";""21:55:01"";""DZ BANK"";""0","32 EUR"";""0","33 EUR""",
