"WKN;""Basiswert"";""Produkttyp"";""Letzter Bewertungstag"";""Zeit"";""Quotierung"";""Geld"";""Brief""",,,
"DV04XU;""AEGON N.V."";""Optionsschein Classic Long"";""17.09.2021"";""21:40:30"";""DZ BANK"";""0","055 EUR"";""0","095 EUR""",
"DV04YV;""COVESTRO AG"";""Optionsschein Classic Long"";""16.12.2022"";""21:58:49"";""DZ BANK"";""0","31 EUR"";""0","35 EUR""",
"DFP2NN;""EUR/USD"";""Optionsschein Classic Long"";""03.09.2021"";""21:59:57"";""DZ BANK"";""3","54 EUR"";""3","55 EUR""",
"DV04ZN;""Porsche Automobil Holding SE"";""Optionsschein Classic Long"";""17.09.2021"";""21:57:12"";""DZ BANK"";""0","13 EUR"";""0","16 EUR""",
"DV03X6;""Hochtief AG"";""Optionsschein Classic Long"";""16.12.2022"";""21:58:58"";""DZ BANK"";""1","49 EUR"";""1","55 EUR""",
"DV03YB;""MorphoSys AG"";""Optionsschein Classic Long"";""16.12.2022"";""21:59:27"";""DZ BANK"";""1","73 EUR"";""1","79 EUR""",
"DV03YE;""NEMETSCHEK"";""Optionsschein Classic Long"";""16.12.2022"";""21:59:24"";""DZ BANK"";""1","12 EUR"";""1","18 EUR""",
"DV03YA;""MorphoSys AG"";""Optionsschein Classic Long"";""16.12.2022"";""21:58:05"";""DZ BANK"";""1","78 EUR"";""1","84 EUR""",
"DV03X4;""Deutsche EuroShop AG"";""Optionsschein Classic Long"";""16.12.2022"";""21:58:06"";""DZ BANK"";""0","48 EUR"";""0","54 EUR""",
"DV03X2;""BayWa AG"";""Optionsschein Classic Long"";""16.12.2022"";""21:58:06"";""DZ BANK"";""0","58 EUR"";""0","61 EUR""",
"DV03YG;""SMA Solar Technology AG"";""Optionsschein Classic Long"";""16.12.2022"";""21:58:10"";""DZ BANK"";""1","42 EUR"";""1","45 EUR""",
"DV03X5;""Henkel AG & Co. KGaA Vz."";""Optionsschein Classic Long"";""21.05.2021"";""21:58:04"";""DZ BANK"";""0","49 EUR"";""0","51 EUR""",
"DV03X7;""Iberdrola S.A."";""Optionsschein Classic Long"";""16.12.2022"";""21:59:31"";""DZ BANK"";""1","28 EUR"";""1","38 EUR""",
"DV03YH;""Société Générale S.A."";""Optionsschein Classic Long"";""16.12.2022"";""21:58:04"";""DZ BANK"";""0","12 EUR"";""0","14 EUR""",
"DV03YC;""NEMETSCHEK"";""Optionsschein Classic Long"";""17.09.2021"";""21:59:52"";""DZ BANK"";""0","67 EUR"";""0","73 EUR""",
"DV03YD;""NEMETSCHEK"";""Optionsschein Classic Long"";""17.06.2022"";""21:59:52"";""DZ BANK"";""0","98 EUR"";""1","04 EUR""",
"DV03X1;""Aurubis AG"";""Optionsschein Classic Long"";""17.09.2021"";""21:58:06"";""DZ BANK"";""0","07 EUR"";""0","13 EUR""",
"DV03JD;""q.beyond AG"";""Optionsschein Classic Long"";""17.12.2021"";""21:58:06"";""DZ BANK"";""0","04 EUR"";""0","13 EUR""",
"DV03JK;""Volkswagen AG"";""Optionsschein Classic Long"";""16.12.2022"";""21:57:42"";""DZ BANK"";""1","04 EUR"";""1","10 EUR""",
"DV03HY;""CTS Eventim AG"";""Optionsschein Classic Long"";""16.12.2022"";""21:58:06"";""DZ BANK"";""0","30 EUR"";""0","36 EUR""",
"DV03J6;""NASDAQ 100"";""Optionsschein Classic Long"";""18.06.2021"";""22:00:00"";""DZ BANK"";""1","36 EUR"";""1","38 EUR""",
"DV03HW;""Barrick Gold Corporation"";""Optionsschein Classic Long"";""17.06.2022"";""21:59:52"";""DZ BANK"";""3","02 EUR"";""3","06 EUR""",
"DV03J6;""NASDAQ 100"";""Optionsschein Classic Long"";""18.06.2021"";""22:00:00"";""DZ BANK"";""1","36 EUR"";""1","38 EUR""",
"DV03HW;""Barrick Gold Corporation"";""Optionsschein Classic Long"";""17.06.2022"";""21:59:52"";""DZ BANK"";""3","02 EUR"";""3","06 EUR""",
"DV03J5;""NASDAQ 100"";""Optionsschein Classic Long"";""18.06.2021"";""22:00:00"";""DZ BANK"";""1","52 EUR"";""1","54 EUR""",
"DV03JW;""NASDAQ 100"";""Optionsschein Classic Long"";""18.06.2021"";""21:59:59"";""DZ BANK"";""4","52 EUR"";""4","54 EUR""",
"DV03H4;""LPKF Laser & Electronics AG"";""Optionsschein Classic Long"";""16.12.2022"";""21:56:13"";""DZ BANK"";""0","65 EUR"";""0","71 EUR""",
"DV03JT;""NASDAQ 100"";""Optionsschein Classic Long"";""18.06.2021"";""22:00:00"";""DZ BANK"";""5","70 EUR"";""5","72 EUR""",
"DV03J1;""NASDAQ 100"";""Optionsschein Classic Long"";""18.06.2021"";""21:59:59"";""DZ BANK"";""2","89 EUR"";""2","91 EUR""",
"DV03JA;""Porsche Automobil Holding SE"";""Optionsschein Classic Long"";""16.12.2022"";""21:56:13"";""DZ BANK"";""0","39 EUR"";""0","42 EUR""",
"DV03JJ;""Volkswagen AG"";""Optionsschein Classic Long"";""17.06.2022"";""21:58:56"";""DZ BANK"";""0","71 EUR"";""0","77 EUR""",
"DV03HX;""CTS Eventim AG"";""Optionsschein Classic Long"";""17.06.2022"";""21:57:23"";""DZ BANK"";""0","18 EUR"";""0","24 EUR""",
"DV03J8;""NASDAQ 100"";""Optionsschein Classic Long"";""18.06.2021"";""21:59:48"";""DZ BANK"";""1","11 EUR"";""1","13 EUR""",
"DV03J0;""NASDAQ 100"";""Optionsschein Classic Long"";""18.06.2021"";""22:00:00"";""DZ BANK"";""3","19 EUR"";""3","21 EUR""",
"DV03JU;""NASDAQ 100"";""Optionsschein Classic Long"";""18.06.2021"";""22:00:00"";""DZ BANK"";""5","27 EUR"";""5","29 EUR""",
"DV03HZ;""Daimler AG"";""Optionsschein Classic Long"";""17.12.2021"";""21:58:03"";""DZ BANK"";""0","036 EUR"";""0","076 EUR""",
"DV03JY;""NASDAQ 100"";""Optionsschein Classic Long"";""18.06.2021"";""22:00:00"";""DZ BANK"";""3","78 EUR"";""3","80 EUR""",
"DV03H2;""K+S AG"";""Optionsschein Classic Long"";""18.06.2021"";""21:59:27"";""DZ BANK"";""1","60 EUR"";""1","62 EUR""",
"DV03H6;""LVMH Moët Hennessy Louis Vuitton S.E."";""Optionsschein Classic Long"";""17.09.2021"";""21:58:02"";""DZ BANK"";""0","03 EUR"";""0","33 EUR""",
"DV03J7;""NASDAQ 100"";""Optionsschein Classic Long"";""18.06.2021"";""22:00:00"";""DZ BANK"";""1","22 EUR"";""1","24 EUR""",
"DV03JE;""RWE AG"";""Optionsschein Classic Long"";""16.12.2022"";""21:58:03"";""DZ BANK"";""0","63 EUR"";""0","65 EUR""",
"DV03H3;""K+S AG"";""Optionsschein Classic Long"";""16.12.2022"";""21:58:04"";""DZ BANK"";""2","68 EUR"";""2","70 EUR""",
"DV03JH;""Volkswagen AG"";""Optionsschein Classic Long"";""17.12.2021"";""21:58:48"";""DZ BANK"";""0","40 EUR"";""0","46 EUR""",
"DV03JS;""NASDAQ 100"";""Optionsschein Classic Long"";""18.06.2021"";""21:59:59"";""DZ BANK"";""6","10 EUR"";""6","12 EUR""",
"DV03J4;""NASDAQ 100"";""Optionsschein Classic Long"";""18.06.2021"";""21:59:59"";""DZ BANK"";""1","68 EUR"";""1","70 EUR""",
"DV03JB;""PVA TEPLA AG ORD NPV"";""Optionsschein Classic Long"";""17.12.2021"";""21:37:10"";""DZ BANK"";""0","54 EUR"";""0","59 EUR""",
"DV03H7;""MTU Aero Engines AG"";""Optionsschein Classic Long"";""16.12.2022"";""21:59:51"";""DZ BANK"";""5","00 EUR"";""5","15 EUR""",
"DV03H1;""home24 Br"";""Optionsschein Classic Long"";""16.12.2022"";""21:58:56"";""DZ BANK"";""0","60 EUR"";""0","63 EUR""",
"DV03JG;""Volkswagen AG"";""Optionsschein Classic Long"";""17.09.2021"";""21:58:06"";""DZ BANK"";""0","17 EUR"";""0","23 EUR""",
"DV03J3;""NASDAQ 100"";""Optionsschein Classic Long"";""18.06.2021"";""22:00:00"";""DZ BANK"";""2","39 EUR"";""2","41 EUR""",
"DV03JC;""q.beyond AG"";""Optionsschein Classic Long"";""18.06.2021"";""21:58:06"";""DZ BANK"";""0","03 EUR"";""0","12 EUR""",
"DV03JZ;""NASDAQ 100"";""Optionsschein Classic Long"";""18.06.2021"";""22:00:00"";""DZ BANK"";""3","49 EUR"";""3","51 EUR""",
"DV03JX;""NASDAQ 100"";""Optionsschein Classic Long"";""18.06.2021"";""21:59:59"";""DZ BANK"";""4","15 EUR"";""4","17 EUR""",
"DV03H8;""Porsche Automobil Holding SE"";""Optionsschein Classic Long"";""17.12.2021"";""21:58:06"";""DZ BANK"";""0","17 EUR"";""0","20 EUR""",
"DV03H9;""Porsche Automobil Holding SE"";""Optionsschein Classic Long"";""17.06.2022"";""21:56:13"";""DZ BANK"";""0","30 EUR"";""0","33 EUR""",
"DV02Y9;""Bechtle AG"";""Optionsschein Classic Long"";""16.12.2022"";""21:59:51"";""DZ BANK"";""2","90 EUR"";""2","96 EUR""",
"DV02Z6;""Vivendi S.A."";""Optionsschein Classic Long"";""16.12.2022"";""21:58:04"";""DZ BANK"";""0","23 EUR"";""0","25 EUR""",
"DV02Z3;""Vivendi S.A."";""Optionsschein Classic Long"";""17.06.2022"";""21:58:04"";""DZ BANK"";""0","20 EUR"";""0","22 EUR""",
"DV02ZK;""ElringKlinger AG"";""Optionsschein Classic Long"";""16.12.2022"";""21:58:03"";""DZ BANK"";""4","74 EUR"";""4","86 EUR""",
"DV02ZZ;""Rheinmetall AG"";""Optionsschein Classic Long"";""16.12.2022"";""21:59:51"";""DZ BANK"";""1","58 EUR"";""1","66 EUR""",
"DV02Z5;""Vivendi S.A."";""Optionsschein Classic Long"";""16.12.2022"";""21:58:04"";""DZ BANK"";""0","24 EUR"";""0","26 EUR""",
"DV02ZL;""K+S AG"";""Optionsschein Classic Long"";""17.12.2021"";""21:59:34"";""DZ BANK"";""1","79 EUR"";""1","83 EUR""",
"DV02ZS;""PVA TEPLA AG ORD NPV"";""Optionsschein Classic Long"";""16.12.2022"";""21:37:10"";""DZ BANK"";""0","81 EUR"";""0","86 EUR""",
"DV02ZT;""q.beyond AG"";""Optionsschein Classic Long"";""17.09.2021"";""21:58:06"";""DZ BANK"";""0","07 EUR"";""0","16 EUR""",
"DV02ZR;""PVA TEPLA AG ORD NPV"";""Optionsschein Classic Long"";""17.06.2022"";""21:37:10"";""DZ BANK"";""0","68 EUR"";""0","74 EUR""",
"DV02ZA;""Capgemini S.A."";""Optionsschein Classic Long"";""17.12.2021"";""21:59:35"";""DZ BANK"";""0","09 EUR"";""0","15 EUR""",
"DV02Z2;""Vivendi S.A."";""Optionsschein Classic Long"";""17.12.2021"";""21:58:04"";""DZ BANK"";""0","18 EUR"";""0","20 EUR""",
"DV02Z0;""Salzgitter AG"";""Optionsschein Classic Long"";""18.06.2021"";""21:58:04"";""DZ BANK"";""0","14 EUR"";""0","16 EUR""",
"DV02Z4;""Vivendi S.A."";""Optionsschein Classic Long"";""17.06.2022"";""21:58:04"";""DZ BANK"";""0","19 EUR"";""0","21 EUR""",
"DV02Z1;""Salzgitter AG"";""Optionsschein Classic Long"";""17.09.2021"";""21:58:47"";""DZ BANK"";""0","11 EUR"";""0","13 EUR""",
"DV02FS;""Beiersdorf AG"";""Optionsschein Classic Long"";""21.05.2021"";""20:23:29"";""DZ BANK"";""0","32 EUR"";""0","35 EUR""",
"DV02F0;""Beiersdorf AG"";""Optionsschein Classic Long"";""17.06.2022"";""21:42:06"";""DZ BANK"";""1","31 EUR"";""1","35 EUR""",
"DV02HY;""ZOOPLUS AG"";""Optionsschein Classic Long"";""17.06.2022"";""21:58:06"";""DZ BANK"";""1","42 EUR"";""1","51 EUR""",
"DV02FU;""Beiersdorf AG"";""Optionsschein Classic Long"";""17.09.2021"";""21:44:38"";""DZ BANK"";""1","33 EUR"";""1","36 EUR""",
"DV02HX;""ZOOPLUS AG"";""Optionsschein Classic Long"";""17.12.2021"";""21:58:06"";""DZ BANK"";""0","73 EUR"";""0","82 EUR""",
"DV02F5;""Beiersdorf AG"";""Optionsschein Classic Long"";""16.12.2022"";""21:44:45"";""DZ BANK"";""1","62 EUR"";""1","66 EUR""",
"DV02HV;""Vonovia SE"";""Optionsschein Classic Long"";""16.12.2022"";""21:59:47"";""DZ BANK"";""0","88 EUR"";""0","91 EUR""",
"DV02GG;""GFT TECHNOLOGIES"";""Optionsschein Classic Long"";""17.06.2022"";""21:58:05"";""DZ BANK"";""0","75 EUR"";""0","99 EUR""",
"DV02F7;""Beiersdorf AG"";""Optionsschein Classic Long"";""16.12.2022"";""21:45:05"";""DZ BANK"";""1","36 EUR"";""1","40 EUR""",
"DV02GX;""PVA TEPLA AG ORD NPV"";""Optionsschein Classic Long"";""17.12.2021"";""21:34:13"";""DZ BANK"";""0","30 EUR"";""0","36 EUR""",
"DV02HU;""Vonovia SE"";""Optionsschein Classic Long"";""16.09.2022"";""21:58:02"";""DZ BANK"";""0","86 EUR"";""0","89 EUR""",
"DV02HC;""Singulus Technologies AG"";""Optionsschein Classic Long"";""17.09.2021"";""21:58:04"";""DZ BANK"";""0","24 EUR"";""0","36 EUR""",
"DV02GN;""LPKF Laser & Electronics AG"";""Optionsschein Classic Long"";""17.12.2021"";""21:56:13"";""DZ BANK"";""0","12 EUR"";""0","18 EUR""",
"DV02G9;""Salzgitter AG"";""Optionsschein Classic Long"";""17.06.2022"";""21:58:04"";""DZ BANK"";""0","20 EUR"";""0","22 EUR""",
"DV02GJ;""Henkel AG & Co. KGaA Vz."";""Optionsschein Classic Long"";""17.12.2021"";""21:58:04"";""DZ BANK"";""1","26 EUR"";""1","28 EUR""",
"DV02FX;""Beiersdorf AG"";""Optionsschein Classic Long"";""18.03.2022"";""21:43:20"";""DZ BANK"";""1","27 EUR"";""1","30 EUR""",
"DV02GZ;""PVA TEPLA AG ORD NPV"";""Optionsschein Classic Long"";""17.06.2022"";""21:34:13"";""DZ BANK"";""0","56 EUR"";""0","62 EUR""",
"DV02H4;""MDAX"";""Optionsschein Classic Long"";""16.12.2022"";""17:27:34"";""DZ BANK"";""0","79 EUR"";""0","84 EUR""",
"DV02GV;""PVA TEPLA AG ORD NPV"";""Optionsschein Classic Long"";""18.06.2021"";""21:34:13"";""DZ BANK"";""0","07 EUR"";""0","12 EUR""",
"DV02G4;""PVA TEPLA AG ORD NPV"";""Optionsschein Classic Long"";""16.12.2022"";""21:34:13"";""DZ BANK"";""0","55 EUR"";""0","60 EUR""",
"DV02HF;""Singulus Technologies AG"";""Optionsschein Classic Long"";""16.12.2022"";""21:58:16"";""DZ BANK"";""1","20 EUR"";""1","32 EUR""",
"DV02FV;""Beiersdorf AG"";""Optionsschein Classic Long"";""17.12.2021"";""21:44:45"";""DZ BANK"";""1","41 EUR"";""1","44 EUR""",
"DV02H2;""MDAX"";""Optionsschein Classic Long"";""17.12.2021"";""14:51:30"";""DZ BANK"";""0","001 EUR"";""0","081 EUR""",
"DV02GB;""Deutsche Telekom AG"";""Optionsschein Classic Long"";""21.05.2021"";""21:58:03"";""DZ BANK"";""1","12 EUR"";"" -- EUR""",,
"DV02F2;""Beiersdorf AG"";""Optionsschein Classic Long"";""16.09.2022"";""21:44:38"";""DZ BANK"";""1","57 EUR"";""1","61 EUR""",
"DV02HR;""ThyssenKrupp AG"";""Optionsschein Classic Long"";""17.09.2021"";""21:35:51"";""DZ BANK"";""0","37 EUR"";""0","57 EUR""",
"DV02HE;""Singulus Technologies AG"";""Optionsschein Classic Long"";""17.06.2022"";""21:58:16"";""DZ BANK"";""0","84 EUR"";""0","96 EUR""",
"DV02HW;""ZOOPLUS AG"";""Optionsschein Classic Long"";""18.06.2021"";""21:58:06"";""DZ BANK"";""0","07 EUR"";""0","22 EUR""",
"DV02GK;""Henkel AG & Co. KGaA Vz."";""Optionsschein Classic Long"";""16.12.2022"";""21:59:00"";""DZ BANK"";""1","42 EUR"";""1","44 EUR""",
"DV02G3;""PVA TEPLA AG ORD NPV"";""Optionsschein Classic Long"";""16.12.2022"";""21:37:10"";""DZ BANK"";""0","61 EUR"";""0","66 EUR""",
"DV02G6;""q.beyond AG"";""Optionsschein Classic Long"";""16.12.2022"";""21:58:06"";""DZ BANK"";""0","17 EUR"";""0","26 EUR""",
"DV02HA;""Salzgitter AG"";""Optionsschein Classic Long"";""16.12.2022"";""21:58:04"";""DZ BANK"";""0","28 EUR"";""0","30 EUR""",
"DV02H3;""MDAX"";""Optionsschein Classic Long"";""17.06.2022"";""17:04:09"";""DZ BANK"";""0","29 EUR"";""0","34 EUR""",
"DV02F4;""Beiersdorf AG"";""Optionsschein Classic Long"";""16.09.2022"";""21:45:05"";""DZ BANK"";""1","31 EUR"";""1","35 EUR""",
"DV02GH;""GFT TECHNOLOGIES"";""Optionsschein Classic Long"";""16.12.2022"";""21:58:05"";""DZ BANK"";""1","33 EUR"";""1","57 EUR""",
"DV02FZ;""Beiersdorf AG"";""Optionsschein Classic Long"";""17.06.2022"";""21:43:17"";""DZ BANK"";""1","52 EUR"";""1","56 EUR""",
"DV02G5;""q.beyond AG"";""Optionsschein Classic Long"";""17.06.2022"";""21:58:06"";""DZ BANK"";""0","11 EUR"";""0","20 EUR""",
"DV02G1;""PVA TEPLA AG ORD NPV"";""Optionsschein Classic Long"";""17.06.2022"";""21:37:10"";""DZ BANK"";""0","39 EUR"";""0","45 EUR""",
"DV02FT;""Beiersdorf AG"";""Optionsschein Classic Long"";""21.05.2021"";""21:44:45"";""DZ BANK"";""0","28 EUR"";""0","31 EUR""",
"DV02FY;""Beiersdorf AG"";""Optionsschein Classic Long"";""18.03.2022"";""21:44:45"";""DZ BANK"";""1","20 EUR"";""1","23 EUR""",
"DV02FR;""Aurubis AG"";""Optionsschein Classic Long"";""17.09.2021"";""21:56:13"";""DZ BANK"";""0","12 EUR"";""0","18 EUR""",
"DV02GW;""PVA TEPLA AG ORD NPV"";""Optionsschein Classic Long"";""17.12.2021"";""21:37:10"";""DZ BANK"";""0","40 EUR"";""0","45 EUR""",
"DV02F3;""Beiersdorf AG"";""Optionsschein Classic Long"";""16.09.2022"";""21:44:45"";""DZ BANK"";""1","37 EUR"";""1","41 EUR""",
"DV02GE;""GFT TECHNOLOGIES"";""Optionsschein Classic Long"";""17.09.2021"";""21:58:05"";""DZ BANK"";""0","13 EUR"";""0","37 EUR""",
"DV02HQ;""ThyssenKrupp AG"";""Optionsschein Classic Long"";""18.06.2021"";""21:35:51"";""DZ BANK"";""0","08 EUR"";""0","28 EUR""",
"DV02GL;""LPKF Laser & Electronics AG"";""Optionsschein Classic Long"";""17.09.2021"";""21:56:13"";""DZ BANK"";""0","06 EUR"";""0","12 EUR""",
"DV02FW;""Beiersdorf AG"";""Optionsschein Classic Long"";""18.03.2022"";""21:45:05"";""DZ BANK"";""1","48 EUR"";""1","51 EUR""",
"DV02HD;""Singulus Technologies AG"";""Optionsschein Classic Long"";""17.12.2021"";""21:58:04"";""DZ BANK"";""0","45 EUR"";""0","57 EUR""",
"DV02GF;""GFT TECHNOLOGIES"";""Optionsschein Classic Long"";""17.12.2021"";""21:58:05"";""DZ BANK"";""0","31 EUR"";""0","55 EUR""",
"DV02HT;""Vivendi S.A."";""Optionsschein Classic Long"";""17.06.2022"";""21:58:04"";""DZ BANK"";""0","23 EUR"";""0","25 EUR""",
"DV02FQ;""1 & 1 Drillisch AG"";""Optionsschein Classic Long"";""16.12.2022"";""21:58:06"";""DZ BANK"";""0","17 EUR"";""0","23 EUR""",
"DV02GY;""PVA TEPLA AG ORD NPV"";""Optionsschein Classic Long"";""17.12.2021"";""21:34:13"";""DZ BANK"";""0","23 EUR"";""0","29 EUR""",
"DV02HB;""Singulus Technologies AG"";""Optionsschein Classic Long"";""18.06.2021"";""21:58:04"";""DZ BANK"";""0","04 EUR"";""0","16 EUR""",
"DV02GM;""LPKF Laser & Electronics AG"";""Optionsschein Classic Long"";""17.12.2021"";""21:56:13"";""DZ BANK"";""0","13 EUR"";""0","19 EUR""",
"DV02HS;""ThyssenKrupp AG"";""Optionsschein Classic Long"";""17.12.2021"";""21:35:51"";""DZ BANK"";""0","65 EUR"";""0","85 EUR""",
"DV02F6;""Beiersdorf AG"";""Optionsschein Classic Long"";""16.12.2022"";""21:44:45"";""DZ BANK"";""1","42 EUR"";""1","46 EUR""",
"DV02H1;""MDAX"";""Optionsschein Classic Long"";""18.06.2021"";""09:05:02"";""DZ BANK"";""0","001 EUR"";""0","081 EUR""",
"DV02HZ;""ZOOPLUS AG"";""Optionsschein Classic Long"";""16.12.2022"";""21:58:06"";""DZ BANK"";""2","15 EUR"";""2","24 EUR""",
"DV02F1;""Beiersdorf AG"";""Optionsschein Classic Long"";""17.06.2022"";""21:43:17"";""DZ BANK"";""1","25 EUR"";""1","29 EUR""",
"DV02H0;""MDAX"";""Optionsschein Classic Long"";""18.06.2021"";""09:05:02"";""DZ BANK"";""0","001 EUR"";""0","081 EUR""",
"DV02G2;""PVA TEPLA AG ORD NPV"";""Optionsschein Classic Long"";""16.12.2022"";""21:37:10"";""DZ BANK"";""0","70 EUR"";""0","75 EUR""",
"DV02G0;""PVA TEPLA AG ORD NPV"";""Optionsschein Classic Long"";""17.06.2022"";""21:34:13"";""DZ BANK"";""0","47 EUR"";""0","52 EUR""",
"DV05CJ;""TUI AG"";""Optionsschein Classic Short"";""17.09.2021"";""21:58:22"";""DZ BANK"";""1","03 EUR"";""1","33 EUR""",
"DV05CB;""Enel S.p.A."";""Optionsschein Classic Short"";""16.12.2021"";""21:58:03"";""DZ BANK"";""0","35 EUR"";""0","39 EUR""",
"DV05CG;""Stratec SE"";""Optionsschein Classic Short"";""16.12.2022"";""21:56:11"";""DZ BANK"";""0","53 EUR"";""0","59 EUR""",
"DV05B5;""AUTO1 Group SE"";""Optionsschein Classic Short"";""16.12.2022"";""21:56:12"";""DZ BANK"";""0","22 EUR"";""0","28 EUR""",
"DV05B4;""AUTO1 Group SE"";""Optionsschein Classic Short"";""17.06.2022"";""21:56:12"";""DZ BANK"";""0","13 EUR"";""0","19 EUR""",
"DV05CF;""Merck KGaA"";""Optionsschein Classic Short"";""16.12.2022"";""21:58:04"";""DZ BANK"";""0","20 EUR"";""0","24 EUR""",
"DV05CH;""TUI AG"";""Optionsschein Classic Short"";""18.06.2021"";""21:59:11"";""DZ BANK"";""0","80 EUR"";""1","10 EUR""",
"DV05CK;""TUI AG"";""Optionsschein Classic Short"";""17.12.2021"";""21:58:22"";""DZ BANK"";""1","22 EUR"";""1","52 EUR""",
"DFP2RC;""EUR/USD"";""Optionsschein Classic Short"";""03.09.2021"";""21:59:05"";""DZ BANK"";""0","25 EUR"";""0","26 EUR""",
"DV040S;""Volkswagen AG Vz."";""Optionsschein Classic Short"";""18.06.2021"";""21:59:28"";""DZ BANK"";""2","29 EUR"";""2","31 EUR""",
"DFP2RA;""EUR/USD"";""Optionsschein Classic Short"";""03.09.2021"";""21:55:01"";""DZ BANK"";""0","19 EUR"";""0","20 EUR""",
"DV04Z9;""Volkswagen AG"";""Optionsschein Classic Short"";""17.09.2021"";""21:59:50"";""DZ BANK"";""2","96 EUR"";""3","02 EUR""",
"DV04Y9;""Deutsche Lufthansa AG"";""Optionsschein Classic Short"";""17.09.2021"";""21:59:40"";""DZ BANK"";""2","22 EUR"";""2","34 EUR""",
"DFP2Q8;""EUR/USD"";""Optionsschein Classic Short"";""03.09.2021"";""21:59:06"";""DZ BANK"";""0","16 EUR"";""0","17 EUR""",
"DV04Z5;""Talanx AG"";""Optionsschein Classic Short"";""17.06.2022"";""21:56:13"";""DZ BANK"";""0","62 EUR"";""0","68 EUR""",
"DV040X;""Volkswagen AG Vz."";""Optionsschein Classic Short"";""16.09.2022"";""21:59:23"";""DZ BANK"";""4","05 EUR"";""4","07 EUR""",
"DV040W;""Volkswagen AG Vz."";""Optionsschein Classic Short"";""17.06.2022"";""21:59:51"";""DZ BANK"";""3","86 EUR"";""3","88 EUR""",
"DFP2P5;""EUR/USD"";""Optionsschein Classic Short"";""03.09.2021"";""21:59:57"";""DZ BANK"";""5","08 EUR"";""5","09 EUR""",
"DFP2Q6;""EUR/USD"";""Optionsschein Classic Short"";""03.09.2021"";""21:55:01"";""DZ BANK"";""0","13 EUR"";""0","14 EUR""",
"DV040B;""Volkswagen AG"";""Optionsschein Classic Short"";""17.06.2022"";""21:58:56"";""DZ BANK"";""4","21 EUR"";""4","27 EUR""",
"DV040A;""Volkswagen AG"";""Optionsschein Classic Short"";""17.12.2021"";""21:58:56"";""DZ BANK"";""3","41 EUR"";""3","47 EUR""",
"DFP2P3;""EUR/USD"";""Optionsschein Classic Short"";""03.09.2021"";""21:59:57"";""DZ BANK"";""4","40 EUR"";""4","41 EUR""",
"DV04Z6;""Talanx AG"";""Optionsschein Classic Short"";""16.12.2022"";""21:59:50"";""DZ BANK"";""0","71 EUR"";""0","77 EUR""",
"DFP2RX;""EUR/USD"";""Optionsschein Classic Short"";""03.09.2021"";""21:59:58"";""DZ BANK"";""2","30 EUR"";""2","31 EUR""",
"DFP2Q7;""EUR/USD"";""Optionsschein Classic Short"";""03.09.2021"";""21:55:01"";""DZ BANK"";""0","14 EUR"";""0","15 EUR""",
"DV04ZD;""Deutsche Lufthansa AG"";""Optionsschein Classic Short"";""16.09.2022"";""21:59:19"";""DZ BANK"";""3","16 EUR"";""3","28 EUR""",
"DFP2PX;""EUR/USD"";""Optionsschein Classic Short"";""03.09.2021"";""21:59:57"";""DZ BANK"";""2","58 EUR"";""2","59 EUR""",
"DV04Z4;""Talanx AG"";""Optionsschein Classic Short"";""17.09.2021"";""21:56:13"";""DZ BANK"";""0","41 EUR"";""0","47 EUR""",
"DV04YM;""Booking Holdings Inc."";""Optionsschein Classic Short"";""18.06.2021"";""21:59:52"";""DZ BANK"";""3","35 EUR"";""3","45 EUR""",
"DV040V;""Volkswagen AG Vz."";""Optionsschein Classic Short"";""18.03.2022"";""21:59:28"";""DZ BANK"";""3","38 EUR"";""3","40 EUR""",
"DFP2RL;""EUR/USD"";""Optionsschein Classic Short"";""03.09.2021"";""21:55:05"";""DZ BANK"";""0","63 EUR"";""0","64 EUR""",
"DFP2RM;""EUR/USD"";""Optionsschein Classic Short"";""03.09.2021"";""21:59:06"";""DZ BANK"";""0","71 EUR"";""0","72 EUR""",
"DFP2P1;""EUR/USD"";""Optionsschein Classic Short"";""03.09.2021"";""21:59:58"";""DZ BANK"";""3","76 EUR"";""3","77 EUR""",
"DFP2RB;""EUR/USD"";""Optionsschein Classic Short"";""03.09.2021"";""21:55:01"";""DZ BANK"";""0","22 EUR"";""0","23 EUR""",
"DFP2Q1;""EUR/USD"";""Optionsschein Classic Short"";""03.09.2021"";""21:56:13"";""DZ BANK"";""0","077 EUR"";""0","087 EUR""",
"DV04ZJ;""home24 Br"";""Optionsschein Classic Short"";""16.12.2022"";""21:56:11"";""DZ BANK"";""0","32 EUR"";""0","35 EUR""",
"DV04ZS;""Porsche Automobil Holding SE"";""Optionsschein Classic Short"";""17.12.2021"";""21:58:57"";""DZ BANK"";""1","21 EUR"";""1","24 EUR""",
"DFP2P4;""EUR/USD"";""Optionsschein Classic Short"";""03.09.2021"";""21:59:57"";""DZ BANK"";""4","72 EUR"";""4","73 EUR""",
"DFP2RP;""EUR/USD"";""Optionsschein Classic Short"";""03.09.2021"";""21:56:24"";""DZ BANK"";""0","91 EUR"";""0","92 EUR""",
"DV04YP;""Booking Holdings Inc."";""Optionsschein Classic Short"";""17.06.2022"";""21:59:43"";""DZ BANK"";""4","96 EUR"";""5","06 EUR""",
