"WKN;""Basiswert"";""Produkttyp"";""Letzter Bewertungstag"";""Zeit"";""Quotierung"";""Geld"";""Brief""",,
"DV030A;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""14:17:17"";""DZ BANK"";""39","68 EUR"";""39","689999 EUR"""
"DV030B;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""14:30:47"";""DZ BANK"";""40","59 EUR"";""40","599998 EUR"""
"DV030J;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""14:18:35"";""DZ BANK"";""39","389999 EUR"";""39","400002 EUR"""
"DV031U;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""14:31:49"";""DZ BANK"";""39","700001 EUR"";""39","709999 EUR"""
"DV031F;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""14:26:58"";""DZ BANK"";""43","200001 EUR"";""43","209999 EUR"""
"DV0303;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""14:37:11"";""DZ BANK"";""42","73 EUR"";""42","740002 EUR"""
"DV03YV;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""14:18:38"";""DZ BANK"";""39","169998 EUR"";""39","18 EUR"""
"DV03ZP;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""14:37:08"";""DZ BANK"";""41","959999 EUR"";""41","970001 EUR"""
"DV0304;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""14:37:07"";""DZ BANK"";""43","59 EUR"";""43","599998 EUR"""
"DV03Z1;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""14:37:08"";""DZ BANK"";""40","860001 EUR"";""40","869999 EUR"""
"DV030T;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""14:25:24"";""DZ BANK"";""50","82 EUR"";""50","830002 EUR"""
"DV031V;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""14:34:58"";""DZ BANK"";""40","52 EUR"";""40","529999 EUR"""
"DV032G;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""14:25:17"";""DZ BANK"";""42","740002 EUR"";""42","75 EUR"""
"DV031N;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""14:39:10"";""DZ BANK"";""34","740002 EUR"";""34","75 EUR"""
"DV03ZZ;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""14:37:08"";""DZ BANK"";""38","990002 EUR"";""39","00 EUR"""
"DV03Y2;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""14:26:49"";""DZ BANK"";""43","630001 EUR"";""43","639999 EUR"""
"DV03Z5;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""14:17:17"";""DZ BANK"";""40","779999 EUR"";""40","790001 EUR"""
"DV03ZG;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""14:39:09"";""DZ BANK"";""35","900002 EUR"";""35","91 EUR"""
"DV03YT;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""14:18:35"";""DZ BANK"";""37","290001 EUR"";""37","299999 EUR"""
"DV03ZC;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""14:17:15"";""DZ BANK"";""37","790001 EUR"";""37","799999 EUR"""
"DV030Q;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""14:26:48"";""DZ BANK"";""45","549999 EUR"";""45","560001 EUR"""
"DV03Y5;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""14:17:08"";""DZ BANK"";""37","049999 EUR"";""37","060001 EUR"""
"DV03ZQ;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""14:12:53"";""DZ BANK"";""42","91 EUR"";""42","919998 EUR"""
"DV032K;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""14:25:19"";""DZ BANK"";""47","540001 EUR"";""47","549999 EUR"""
"DV031T;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""14:26:59"";""DZ BANK"";""38","880001 EUR"";""38","889999 EUR"""
"DV030U;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""14:39:09"";""DZ BANK"";""34","900002 EUR"";""34","91 EUR"""
"DV032P;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""14:34:49"";""DZ BANK"";""52","330002 EUR"";""52","34 EUR"""
"DV0308;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""14:34:53"";""DZ BANK"";""50","529999 EUR"";""50","540001 EUR"""
"DV03ZK;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""14:31:47"";""DZ BANK"";""38","439999 EUR"";""38","450001 EUR"""
"DV03ZL;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""14:26:52"";""DZ BANK"";""42","650002 EUR"";""42","66 EUR"""
"DV031E;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""14:37:09"";""DZ BANK"";""42","360001 EUR"";""42","369999 EUR"""
"DV031G;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""14:25:19"";""DZ BANK"";""44","880001 EUR"";""44","889999 EUR"""
"DV03ZJ;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""14:18:39"";""DZ BANK"";""37","610001 EUR"";""37","619999 EUR"""
"DV03Y3;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""14:18:38"";""DZ BANK"";""35","240002 EUR"";""35","25 EUR"""
"DV03ZN;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""14:21:26"";""DZ BANK"";""41","02 EUR"";""41","029999 EUR"""
"DV03ZV;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""14:37:10"";""DZ BANK"";""40","939999 EUR"";""40","950001 EUR"""
"DV03Y1;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""14:12:51"";""DZ BANK"";""39","02 EUR"";""39","029999 EUR"""
"DV031Y;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""14:25:15"";""DZ BANK"";""42","98 EUR"";""42","990002 EUR"""
"DV03ZR;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""14:21:55"";""DZ BANK"";""43","860001 EUR"";""43","869999 EUR"""
"DV031M;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""14:25:16"";""DZ BANK"";""51","580002 EUR"";""51","59 EUR"""
"DV03YS;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""14:12:53"";""DZ BANK"";""36","349998 EUR"";""36","360001 EUR"""
"DV032B;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""14:26:51"";""DZ BANK"";""38","75 EUR"";""38","759998 EUR"""
"DV031L;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""14:34:56"";""DZ BANK"";""50","73 EUR"";""50","740002 EUR"""
"DV032F;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""14:25:18"";""DZ BANK"";""41","939999 EUR"";""41","950001 EUR"""
"DV0316;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""14:21:28"";""DZ BANK"";""34","700001 EUR"";""34","709999 EUR"""
"DV031J;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""14:25:17"";""DZ BANK"";""48","23 EUR"";""48","240002 EUR"""
"DV030E;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""14:17:17"";""DZ BANK"";""43","330002 EUR"";""43","34 EUR"""
"DV0310;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""14:25:17"";""DZ BANK"";""46","259998 EUR"";""46","27 EUR"""
"DV032J;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""14:34:58"";""DZ BANK"";""45","93 EUR"";""45","939999 EUR"""
"DV03YL;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""14:37:08"";""DZ BANK"";""36","43 EUR"";""36","439999 EUR"""
"DV03Z0;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""14:21:26"";""DZ BANK"";""39","93 EUR"";""39","939999 EUR"""
"DV031K;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""14:27:02"";""DZ BANK"";""49","900002 EUR"";""49","91 EUR"""
"DV03ZF;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""14:37:08"";""DZ BANK"";""35","040001 EUR"";""35","049999 EUR"""
"DV03Z7;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""14:31:47"";""DZ BANK"";""42","630001 EUR"";""42","639999 EUR"""
"DV0315;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""14:25:19"";""DZ BANK"";""52","82 EUR"";""52","830002 EUR"""
"DV0318;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""14:31:49"";""DZ BANK"";""36","330002 EUR"";""36","34 EUR"""
"DV03ZE;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""14:25:16"";""DZ BANK"";""43","040001 EUR"";""43","049999 EUR"""
"DV032A;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""14:26:46"";""DZ BANK"";""37","950001 EUR"";""37","959999 EUR"""
"DV031B;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""14:31:49"";""DZ BANK"";""39","860001 EUR"";""39","869999 EUR"""
"DV030W;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""14:12:47"";""DZ BANK"";""36","66 EUR"";""36","669998 EUR"""
"DV031D;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""14:26:47"";""DZ BANK"";""41","540001 EUR"";""41","549999 EUR"""
"DV030N;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""14:25:20"";""DZ BANK"";""42","900002 EUR"";""42","91 EUR"""
"DV030Y;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""14:30:47"";""DZ BANK"";""38","400002 EUR"";""38","41 EUR"""
"DV0312;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""14:25:16"";""DZ BANK"";""49","540001 EUR"";""49","549999 EUR"""
"DV03ZX;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""14:31:49"";""DZ BANK"";""42","82 EUR"";""42","830002 EUR"""
"DV032M;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""14:37:09"";""DZ BANK"";""49","93 EUR"";""49","939999 EUR"""
"DV032L;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""14:34:53"";""DZ BANK"";""49","130001 EUR"";""49","139999 EUR"""
"DV03YU;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""14:34:58"";""DZ BANK"";""38","220001 EUR"";""38","23 EUR"""
"DV031Z;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""14:34:49"";""DZ BANK"";""44","610001 EUR"";""44","619999 EUR"""
"DV0319;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""14:39:09"";""DZ BANK"";""37","130001 EUR"";""37","139999 EUR"""
"DV030F;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""14:30:48"";""DZ BANK"";""44","240002 EUR"";""44","25 EUR"""
"DV031H;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""14:25:21"";""DZ BANK"";""46","549999 EUR"";""46","560001 EUR"""
"DV03Z4;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""14:39:06"";""DZ BANK"";""39","849998 EUR"";""39","860001 EUR"""
"DV03ZA;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""14:20:18"";""DZ BANK"";""36","029999 EUR"";""36","040001 EUR"""
"DV03YZ;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""14:34:58"";""DZ BANK"";""37","169998 EUR"";""37","18 EUR"""
"DV0302;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""14:31:47"";""DZ BANK"";""41","869999 EUR"";""41","880001 EUR"""
"DV03Y8;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""14:30:48"";""DZ BANK"";""43","369999 EUR"";""43","380001 EUR"""
"DV0307;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""14:25:24"";""DZ BANK"";""48","799999 EUR"";""48","810001 EUR"""
"DV03ZT;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""14:18:37"";""DZ BANK"";""39","07 EUR"";""39","080002 EUR"""
"DV032E;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""14:26:50"";""DZ BANK"";""41","150002 EUR"";""41","16 EUR"""
"DV03ZY;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""14:23:43"";""DZ BANK"";""43","77 EUR"";""43","779999 EUR"""
"DV03ZS;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""14:18:37"";""DZ BANK"";""44","810001 EUR"";""44","82 EUR"""
"DV0313;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""14:25:16"";""DZ BANK"";""50","360001 EUR"";""50","369999 EUR"""
"DV06CV;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""14:12:52"";""DZ BANK"";""38","57 EUR"";""38","580002 EUR"""
"DV06DJ;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""17.09.2021"";""14:26:49"";""DZ BANK"";""38","52 EUR"";""38","529999 EUR"""
"DV06EC;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.03.2022"";""14:39:06"";""DZ BANK"";""37","310001 EUR"";""37","32 EUR"""
"DV06C8;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""14:12:52"";""DZ BANK"";""40","060001 EUR"";""40","07 EUR"""
"DV06C0;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""14:20:00"";""DZ BANK"";""40","369999 EUR"";""40","380001 EUR"""
"DV06DF;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""17.09.2021"";""14:23:43"";""DZ BANK"";""39","18 EUR"";""39","189999 EUR"""
"DV06DS;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""17.09.2021"";""14:37:11"";""DZ BANK"";""37","290001 EUR"";""37","299999 EUR"""
"DV06CQ;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""14:19:56"";""DZ BANK"";""40","639999 EUR"";""40","650002 EUR"""
"DV06CW;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""14:39:07"";""DZ BANK"";""40","490002 EUR"";""40","50 EUR"""
"DV06CM;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""14:39:07"";""DZ BANK"";""38","709999 EUR"";""38","720001 EUR"""
"DV06B7;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""14:18:35"";""DZ BANK"";""38","900002 EUR"";""38","91 EUR"""
"DV06CJ;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""14:15:00"";""DZ BANK"";""40","75 EUR"";""40","759998 EUR"""
"DV06D6;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.03.2022"";""14:26:49"";""DZ BANK"";""37","91 EUR"";""37","919998 EUR"""
"DV06DZ;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""17.12.2021"";""14:21:26"";""DZ BANK"";""37","529999 EUR"";""37","540001 EUR"""
"DV06C1;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""14:21:28"";""DZ BANK"";""38","43 EUR"";""38","439999 EUR"""
"DV06CX;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""14:18:36"";""DZ BANK"";""38","540001 EUR"";""38","549999 EUR"""
"DV06D2;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.03.2022"";""14:26:51"";""DZ BANK"";""38","290001 EUR"";""38","299999 EUR"""
"DV06B3;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""14:26:48"";""DZ BANK"";""38","939999 EUR"";""38","950001 EUR"""
"DV06B5;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""14:18:35"";""DZ BANK"";""38","919998 EUR"";""38","93 EUR"""
"DV06C6;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""14:30:48"";""DZ BANK"";""40","150002 EUR"";""40","16 EUR"""
"DV06DV;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""17.12.2021"";""14:39:07"";""DZ BANK"";""39","209999 EUR"";""39","220001 EUR"""
"DV06CU;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""14:20:27"";""DZ BANK"";""40","540001 EUR"";""40","549999 EUR"""
"DV06CF;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""14:37:07"";""DZ BANK"";""38","799999 EUR"";""38","810001 EUR"""
"DV06CR;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""14:18:38"";""DZ BANK"";""38","66 EUR"";""38","669998 EUR"""
"DV06DN;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""17.09.2021"";""14:26:57"";""DZ BANK"";""36","77 EUR"";""36","779999 EUR"""
"DV06DC;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""14:17:16"";""DZ BANK"";""38","400002 EUR"";""38","41 EUR"""
"DV06D7;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.03.2022"";""14:31:48"";""DZ BANK"";""37","810001 EUR"";""37","82 EUR"""
"DV06D8;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.03.2022"";""14:34:49"";""DZ BANK"";""37","700001 EUR"";""37","709999 EUR"""
"DV06DX;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""17.12.2021"";""14:25:15"";""DZ BANK"";""37","709999 EUR"";""37","720001 EUR"""
"DV06DD;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""14:39:07"";""DZ BANK"";""39","07 EUR"";""39","080002 EUR"""
"DV06DW;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""17.12.2021"";""14:39:09"";""DZ BANK"";""39","16 EUR"";""39","169998 EUR"""
"DV06D0;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""17.12.2021"";""14:25:15"";""DZ BANK"";""38","549999 EUR"";""38","560001 EUR"""
"DV06CH;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""14:17:17"";""DZ BANK"";""38","779999 EUR"";""38","790001 EUR"""
"DV06CT;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""14:34:55"";""DZ BANK"";""38","610001 EUR"";""38","619999 EUR"""
"DV06C9;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""14:17:15"";""DZ BANK"";""38","189999 EUR"";""38","200001 EUR"""
"DV06CK;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""14:39:06"";""DZ BANK"";""38","740002 EUR"";""38","75 EUR"""
"DV06D4;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.03.2022"";""14:26:49"";""DZ BANK"";""38","110001 EUR"";""38","119999 EUR"""
"DV06C2;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""14:31:46"";""DZ BANK"";""40","299999 EUR"";""40","310001 EUR"""
"DV06DM;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""17.09.2021"";""14:25:17"";""DZ BANK"";""36","740002 EUR"";""36","75 EUR"""
"DV06CS;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""14:18:38"";""DZ BANK"";""40","599998 EUR"";""40","610001 EUR"""
"DV06CD;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""14:33:12"";""DZ BANK"";""38","82 EUR"";""38","830002 EUR"""
"DV06EB;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.03.2022"";""14:30:47"";""DZ BANK"";""37","43 EUR"";""37","439999 EUR"""
"DV06DR;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""17.09.2021"";""14:25:17"";""DZ BANK"";""36","869999 EUR"";""36","880001 EUR"""
"DV06B8;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""14:20:31"";""DZ BANK"";""40","889999 EUR"";""40","900002 EUR"""
"DV06EA;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.03.2022"";""14:26:50"";""DZ BANK"";""37","52 EUR"";""37","529999 EUR"""
"DV06C4;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""14:18:37"";""DZ BANK"";""40","240002 EUR"";""40","25 EUR"""
"DV06DG;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""17.09.2021"";""14:21:27"";""DZ BANK"";""39","110001 EUR"";""39","119999 EUR"""
"DV06DT;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""17.09.2021"";""14:31:48"";""DZ BANK"";""37","450001 EUR"";""37","459999 EUR"""
"DV06DU;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""17.09.2021"";""14:34:48"";""DZ BANK"";""37","799999 EUR"";""37","810001 EUR"""
"DV06DB;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""14:39:10"";""DZ BANK"";""38","099998 EUR"";""38","110001 EUR"""
"DV06CG;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""14:14:59"";""DZ BANK"";""40","779999 EUR"";""40","790001 EUR"""
"DV06D1;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.03.2022"";""14:18:34"";""DZ BANK"";""38","48 EUR"";""38","490002 EUR"""
"DV06CY;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""14:20:06"";""DZ BANK"";""40","439999 EUR"";""40","450001 EUR"""
"DV06B9;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""14:18:38"";""DZ BANK"";""38","880001 EUR"";""38","889999 EUR"""
"DV06DY;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""17.12.2021"";""14:25:19"";""DZ BANK"";""37","619999 EUR"";""37","630001 EUR"""
"DV06B6;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""14:33:12"";""DZ BANK"";""40","91 EUR"";""40","919998 EUR"""
"DV06DH;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""17.09.2021"";""14:18:38"";""DZ BANK"";""40","50 EUR"";""40","509998 EUR"""
"DV06D5;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.03.2022"";""14:18:37"";""DZ BANK"";""38","02 EUR"";""38","029999 EUR"""
"DV06DP;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""17.09.2021"";""14:34:56"";""DZ BANK"";""36","779999 EUR"";""36","790001 EUR"""
"DV06D3;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.03.2022"";""14:26:50"";""DZ BANK"";""38","200001 EUR"";""38","209999 EUR"""
"DV06DQ;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""17.09.2021"";""14:25:16"";""DZ BANK"";""36","830002 EUR"";""36","84 EUR"""
"DV06CE;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""14:15:01"";""DZ BANK"";""40","810001 EUR"";""40","82 EUR"""
"DV06B1;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""14:15:03"";""DZ BANK"";""38","950001 EUR"";""38","959999 EUR"""
"DV06DE;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""14:26:49"";""DZ BANK"";""39","860001 EUR"";""39","869999 EUR"""
"DV06DL;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""17.09.2021"";""14:25:18"";""DZ BANK"";""36","720001 EUR"";""36","73 EUR"""
"DV06CA;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""14:17:11"";""DZ BANK"";""40","869999 EUR"";""40","880001 EUR"""
"DV06C5;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""14:18:35"";""DZ BANK"";""38","32 EUR"";""38","330002 EUR"""
"DV06C7;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""14:18:37"";""DZ BANK"";""38","259998 EUR"";""38","27 EUR"""
"DV06CN;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""14:20:27"";""DZ BANK"";""40","68 EUR"";""40","689999 EUR"""
"DV06CB;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""14:34:58"";""DZ BANK"";""38","849998 EUR"";""38","860001 EUR"""
"DV06B4;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""14:33:12"";""DZ BANK"";""40","93 EUR"";""40","939999 EUR"""
"DV06CL;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""14:21:19"";""DZ BANK"";""40","709999 EUR"";""40","720001 EUR"""
