"WKN;""Basiswert"";""Produkttyp"";""Letzter Bewertungstag"";""Zeit"";""Quotierung"";""Geld"";""Brief""",,
"DV04JT;""Deutsche Lufthansa AG"";""Bonus Cap"";""17.12.2021"";""21:58:04"";""DZ BANK"";""11","80 EUR"";""11","85 EUR"""
"DV04KK;""RWE AG"";""Bonus Cap"";""17.06.2022"";""21:58:10"";""DZ BANK"";""31","51 EUR"";""31","61 EUR"""
"DV04KH;""RWE AG"";""Bonus Cap"";""18.03.2022"";""21:58:57"";""DZ BANK"";""36","42 EUR"";""36","47 EUR"""
"DV04JV;""Deutsche Lufthansa AG"";""Bonus Cap"";""17.12.2021"";""21:53:14"";""DZ BANK"";""10","29 EUR"";""10","34 EUR"""
"DV04J9;""RWE AG"";""Bonus Cap"";""18.06.2021"";""21:50:28"";""DZ BANK"";""34","57 EUR"";""34","67 EUR"""
"DV04J5;""Deutsche Lufthansa AG"";""Bonus Cap"";""16.12.2022"";""21:58:13"";""DZ BANK"";""12","09 EUR"";""12","19 EUR"""
"DV04JB;""Daimler AG"";""Bonus Cap"";""18.03.2022"";""21:59:09"";""DZ BANK"";""54","45 EUR"";""54","50 EUR"""
"DV04LG;""Volkswagen AG Vz."";""Bonus Cap"";""16.12.2022"";""21:59:08"";""DZ BANK"";""151","49 EUR"";""151","54 EUR"""
"DV04K4;""Volkswagen AG Vz."";""Bonus Cap"";""17.09.2021"";""21:59:08"";""DZ BANK"";""175","98 EUR"";""176","03 EUR"""
"DV04LA;""Volkswagen AG Vz."";""Bonus Cap"";""18.03.2022"";""21:59:08"";""DZ BANK"";""163","99 EUR"";""164","04 EUR"""
"DV04J0;""Deutsche Lufthansa AG"";""Bonus Cap"";""18.03.2022"";""21:53:14"";""DZ BANK"";""10","20 EUR"";""10","25 EUR"""
"DV04KE;""RWE AG"";""Bonus Cap"";""17.12.2021"";""21:52:54"";""DZ BANK"";""23","83 EUR"";""23","88 EUR"""
"DV04K0;""ThyssenKrupp AG"";""Bonus Cap"";""16.09.2022"";""21:57:15"";""DZ BANK"";""9","14 EUR"";""9","24 EUR"""
"DV04JD;""Deutsche Bank AG"";""Bonus Cap"";""18.03.2022"";""21:42:47"";""DZ BANK"";""8","06 EUR"";""8","11 EUR"""
"DV04JS;""Deutsche Lufthansa AG"";""Bonus Cap"";""17.12.2021"";""21:56:54"";""DZ BANK"";""13","44 EUR"";""13","49 EUR"""
"DV04K7;""Volkswagen AG Vz."";""Bonus Cap"";""17.12.2021"";""21:59:08"";""DZ BANK"";""144","08 EUR"";""144","13 EUR"""
"DV04LH;""Volkswagen AG Vz."";""Bonus Cap"";""17.03.2023"";""21:59:08"";""DZ BANK"";""150","72 EUR"";""150","77 EUR"""
"DV04KW;""RWE AG"";""Bonus Cap"";""17.03.2023"";""21:59:09"";""DZ BANK"";""26","23 EUR"";""26","33 EUR"""
"DV04KM;""RWE AG"";""Bonus Cap"";""17.06.2022"";""21:58:05"";""DZ BANK"";""27","22 EUR"";""27","32 EUR"""
"DV04KS;""RWE AG"";""Bonus Cap"";""16.12.2022"";""21:59:09"";""DZ BANK"";""34","45 EUR"";""34","55 EUR"""
"DV04K6;""Volkswagen AG Vz."";""Bonus Cap"";""17.09.2021"";""21:59:08"";""DZ BANK"";""159","10 EUR"";""159","15 EUR"""
"DV04J2;""Deutsche Lufthansa AG"";""Bonus Cap"";""17.06.2022"";""21:58:04"";""DZ BANK"";""11","36 EUR"";""11","46 EUR"""
"DV04JE;""Deutsche Lufthansa AG"";""Bonus Cap"";""18.06.2021"";""21:09:06"";""DZ BANK"";""13","15 EUR"";""13","25 EUR"""
"DV04JK;""Deutsche Lufthansa AG"";""Bonus Cap"";""17.09.2021"";""21:58:04"";""DZ BANK"";""12","64 EUR"";""12","69 EUR"""
"DV04J4;""Deutsche Lufthansa AG"";""Bonus Cap"";""17.06.2022"";""21:56:54"";""DZ BANK"";""9","85 EUR"";""9","95 EUR"""
"DV04JZ;""Deutsche Lufthansa AG"";""Bonus Cap"";""18.03.2022"";""21:58:04"";""DZ BANK"";""11","64 EUR"";""11","69 EUR"""
"DV04KG;""RWE AG"";""Bonus Cap"";""18.03.2022"";""21:58:54"";""DZ BANK"";""32","25 EUR"";""32","30 EUR"""
"DV04JG;""Deutsche Lufthansa AG"";""Bonus Cap"";""18.06.2021"";""21:58:04"";""DZ BANK"";""13","01 EUR"";""13","11 EUR"""
"DV04JX;""Deutsche Lufthansa AG"";""Bonus Cap"";""18.03.2022"";""21:58:04"";""DZ BANK"";""11","87 EUR"";""11","92 EUR"""
"DV04J8;""Deutsche Telekom AG"";""Bonus Cap"";""17.03.2023"";""21:56:39"";""DZ BANK"";""14","57 EUR"";""14","67 EUR"""
"DV04JF;""Deutsche Lufthansa AG"";""Bonus Cap"";""18.06.2021"";""21:45:46"";""DZ BANK"";""11","34 EUR"";""11","44 EUR"""
"DV04JH;""Deutsche Lufthansa AG"";""Bonus Cap"";""18.06.2021"";""21:59:05"";""DZ BANK"";""11","18 EUR"";""11","28 EUR"""
"DV04LB;""Volkswagen AG Vz."";""Bonus Cap"";""18.03.2022"";""21:59:08"";""DZ BANK"";""141","74 EUR"";""141","79 EUR"""
"DV030C;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""40","98 EUR"";""40","99 EUR"""
"DV030M;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:00"";""DZ BANK"";""41","36 EUR"";""41","37 EUR"""
"DV030C;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""40","98 EUR"";""40","99 EUR"""
"DV031A;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:00"";""DZ BANK"";""38","39 EUR"";""38","40 EUR"""
"DV031X;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:00"";""DZ BANK"";""41","29 EUR"";""41","30 EUR"""
"DV03Z3;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:00"";""DZ BANK"";""38","53 EUR"";""38","54 EUR"""
"DV03YW;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""22:00:01"";""DZ BANK"";""43","32 EUR"";""43","33 EUR"""
"DV032D;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:00"";""DZ BANK"";""39","54 EUR"";""39","55 EUR"""
"DV0314;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""49","73 EUR"";""49","74 EUR"""
"DV030V;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""21:59:18"";""DZ BANK"";""35","38 EUR"";""35","39 EUR"""
"DV03ZD;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""22:00:00"";""DZ BANK"";""38","10 EUR"";""38","11 EUR"""
"DV032C;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:00"";""DZ BANK"";""38","79 EUR"";""38","80 EUR"""
"DV0317;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""35","05 EUR"";""35","06 EUR"""
"DV031C;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:00"";""DZ BANK"";""39","97 EUR"";""39","98 EUR"""
"DV030D;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:00"";""DZ BANK"";""41","86 EUR"";""41","87 EUR"""
"DV03YQ;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""22:00:01"";""DZ BANK"";""43","57 EUR"";""43","58 EUR"""
"DV03Y6;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""22:00:00"";""DZ BANK"";""37","49 EUR"";""37","50 EUR"""
"DV03Y9;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""21:59:18"";""DZ BANK"";""34","78 EUR"";""34","79 EUR"""
"DV03Z8;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""43","04 EUR"";""43","05 EUR"""
"DV030H;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:00"";""DZ BANK"";""47","15 EUR"";""47","16 EUR"""
"DV03Z2;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:00"";""DZ BANK"";""45","91 EUR"";""45","92 EUR"""
"DV031W;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:00"";""DZ BANK"";""40","53 EUR"";""40","54 EUR"""
"DV03Y7;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""21:59:18"";""DZ BANK"";""38","36 EUR"";""38","37 EUR"""
"DV0305;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:00"";""DZ BANK"";""44","49 EUR"";""44","50 EUR"""
"DV031S;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:00"";""DZ BANK"";""37","45 EUR"";""37","46 EUR"""
"DV03ZB;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""22:00:00"";""DZ BANK"";""36","44 EUR"";""36","45 EUR"""
"DV030L;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:00"";""DZ BANK"";""40","52 EUR"";""40","53 EUR"""
"DV03ZH;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""22:00:01"";""DZ BANK"";""36","24 EUR"";""36","25 EUR"""
"DV032H;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:00"";""DZ BANK"";""43","26 EUR"";""43","27 EUR"""
"DV0301;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""40","35 EUR"";""40","36 EUR"""
"DV030G;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:00"";""DZ BANK"";""45","39 EUR"";""45","40 EUR"""
"DV030Z;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""38","69 EUR"";""38","70 EUR"""
"DV030R;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""46","42 EUR"";""46","43 EUR"""
"DV030X;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""37","03 EUR"";""37","04 EUR"""
"DV03YY;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""22:00:01"";""DZ BANK"";""35","90 EUR"";""35","91 EUR"""
"DV03YR;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""22:00:00"";""DZ BANK"";""35","12 EUR"";""35","13 EUR"""
"DV03ZU;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""39","63 EUR"";""39","64 EUR"""
"DV03YX;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""22:00:00"";""DZ BANK"";""35","01 EUR"";""35","02 EUR"""
"DV030K;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:00"";""DZ BANK"";""39","67 EUR"";""39","68 EUR"""
"DV03ZM;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:00"";""DZ BANK"";""39","72 EUR"";""39","73 EUR"""
"DV03YP;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""21:59:18"";""DZ BANK"";""38","94 EUR"";""38","95 EUR"""
"DV03Y4;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""22:00:01"";""DZ BANK"";""35","76 EUR"";""35","77 EUR"""
"DV0306;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""46","14 EUR"";""46","15 EUR"""
"DV0300;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:00"";""DZ BANK"";""39","52 EUR"";""39","53 EUR"""
"DV031P;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:00"";""DZ BANK"";""35","13 EUR"";""35","14 EUR"""
"DV03Y0;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""22:00:00"";""DZ BANK"";""37","69 EUR"";""37","70 EUR"""
"DV03ZW;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:00"";""DZ BANK"";""41","47 EUR"";""41","48 EUR"""
"DV030S;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:00"";""DZ BANK"";""48","09 EUR"";""48","10 EUR"""
"DV03Z6;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""41","24 EUR"";""41","25 EUR"""
"DV0311;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""46","67 EUR"";""46","68 EUR"""
"DV030P;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""43","05 EUR"";""43","06 EUR"""
"DV031Q;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""35","91 EUR"";""35","92 EUR"""
"DV03Z9;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:00"";""DZ BANK"";""43","94 EUR"";""43","95 EUR"""
"DV03YN;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""22:00:01"";""DZ BANK"";""38","01 EUR"";""38","02 EUR"""
"DV032N;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:00"";""DZ BANK"";""49","19 EUR"";""49","20 EUR"""
"DV03YM;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""22:00:00"";""DZ BANK"";""37","08 EUR"";""37","09 EUR"""
"DV030J;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""21:59:48"";""DZ BANK"";""38","84 EUR"";""38","85 EUR"""
"DV030B;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:00"";""DZ BANK"";""40","10 EUR"";""40","11 EUR"""
"DV030A;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:00"";""DZ BANK"";""39","21 EUR"";""39","22 EUR"""
"DV0309;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:00"";""DZ BANK"";""50","27 EUR"";""50","28 EUR"""
"DV031F;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:00"";""DZ BANK"";""42","33 EUR"";""42","34 EUR"""
"DV031U;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:00"";""DZ BANK"";""39","00 EUR"";""39","01 EUR"""
"DV0303;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:00"";""DZ BANK"";""42","00 EUR"";""42","01 EUR"""
"DV03YV;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""22:00:01"";""DZ BANK"";""38","77 EUR"";""38","78 EUR"""
"DV03ZP;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""41","57 EUR"";""41","58 EUR"""
"DV0304;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:00"";""DZ BANK"";""42","83 EUR"";""42","84 EUR"""
"DV03Z1;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:00"";""DZ BANK"";""40","45 EUR"";""40","46 EUR"""
"DV030T;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:00"";""DZ BANK"";""49","79 EUR"";""49","80 EUR"""
"DV031V;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:00"";""DZ BANK"";""39","76 EUR"";""39","77 EUR"""
"DV032G;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:00"";""DZ BANK"";""41","77 EUR"";""41","78 EUR"""
"DV031N;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:00"";""DZ BANK"";""34","34 EUR"";""34","35 EUR"""
"DV03ZZ;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:00"";""DZ BANK"";""38","62 EUR"";""38","63 EUR"""
"DV03Y2;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""22:00:00"";""DZ BANK"";""43","02 EUR"";""43","03 EUR"""
"DV03Z5;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:00"";""DZ BANK"";""40","34 EUR"";""40","35 EUR"""
"DV03ZG;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""22:00:01"";""DZ BANK"";""35","45 EUR"";""35","46 EUR"""
"DV03YT;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""21:59:18"";""DZ BANK"";""36","95 EUR"";""36","96 EUR"""
"DV03ZC;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""22:00:00"";""DZ BANK"";""37","28 EUR"";""37","29 EUR"""
"DV030Q;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:00"";""DZ BANK"";""44","73 EUR"";""44","74 EUR"""
"DV03Y5;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""22:00:00"";""DZ BANK"";""36","63 EUR"";""36","64 EUR"""
"DV03ZQ;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:00"";""DZ BANK"";""42","50 EUR"";""42","51 EUR"""
"DV032K;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:00"";""DZ BANK"";""46","23 EUR"";""46","24 EUR"""
"DV031T;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""38","23 EUR"";""38","24 EUR"""
"DV030U;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""21:59:18"";""DZ BANK"";""34","54 EUR"";""34","55 EUR"""
"DV03ZK;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""22:00:00"";""DZ BANK"";""37","82 EUR"";""37","83 EUR"""
"DV0308;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""49","44 EUR"";""49","45 EUR"""
"DV032P;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:00"";""DZ BANK"";""50","67 EUR"";""50","68 EUR"""
"DV031E;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:00"";""DZ BANK"";""41","55 EUR"";""41","56 EUR"""
"DV03ZL;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""22:00:00"";""DZ BANK"";""41","73 EUR"";""41","74 EUR"""
"DV031G;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:00"";""DZ BANK"";""43","91 EUR"";""43","92 EUR"""
"DV03ZJ;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""22:00:00"";""DZ BANK"";""37","03 EUR"";""37","04 EUR"""
"DV03Y3;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""21:59:48"";""DZ BANK"";""34","90 EUR"";""34","91 EUR"""
"DV03ZN;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""40","65 EUR"";""40","66 EUR"""
"DV03ZV;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:00"";""DZ BANK"";""40","55 EUR"";""40","56 EUR"""
"DV03Y1;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""21:59:18"";""DZ BANK"";""38","58 EUR"";""38","59 EUR"""
"DV031Y;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:00"";""DZ BANK"";""42","06 EUR"";""42","07 EUR"""
"DV03ZR;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:00"";""DZ BANK"";""43","43 EUR"";""43","44 EUR"""
"DV031M;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:00"";""DZ BANK"";""50","23 EUR"";""50","24 EUR"""
"DV03YS;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""21:59:48"";""DZ BANK"";""36","04 EUR"";""36","05 EUR"""
"DV032B;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:00"";""DZ BANK"";""38","05 EUR"";""38","06 EUR"""
"DV031L;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""49","43 EUR"";""49","44 EUR"""
"DV032F;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:00"";""DZ BANK"";""41","02 EUR"";""41","03 EUR"""
"DV0316;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:00"";""DZ BANK"";""34","28 EUR"";""34","29 EUR"""
"DV0316;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:00"";""DZ BANK"";""34","28 EUR"";""34","29 EUR"""
"DV030E;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""42","74 EUR"";""42","75 EUR"""
"DV0310;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""45","12 EUR"";""45","13 EUR"""
"DV032J;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""44","74 EUR"";""44","75 EUR"""
"DV03YL;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""22:00:00"";""DZ BANK"";""36","15 EUR"";""36","16 EUR"""
"DV03Z0;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""39","53 EUR"";""39","54 EUR"""
"DV031K;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:00"";""DZ BANK"";""48","64 EUR"";""48","65 EUR"""
"DV03ZF;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""21:59:18"";""DZ BANK"";""34","66 EUR"";""34","67 EUR"""
"DV03Z7;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""21:59:48"";""DZ BANK"";""42","15 EUR"";""42","16 EUR"""
"DV0315;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:00"";""DZ BANK"";""51","26 EUR"";""51","27 EUR"""
"DV0318;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""35","81 EUR"";""35","82 EUR"""
"DV03ZE;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""22:00:00"";""DZ BANK"";""42","24 EUR"";""42","25 EUR"""
"DV032A;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""37","31 EUR"";""37","32 EUR"""
"DV031B;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:00"";""DZ BANK"";""39","18 EUR"";""39","19 EUR"""
"DV030W;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""36","20 EUR"";""36","21 EUR"""
"DV031D;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:00"";""DZ BANK"";""40","76 EUR"";""40","77 EUR"""
"DV030N;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:00"";""DZ BANK"";""42","21 EUR"";""42","22 EUR"""
"DV030Y;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:00"";""DZ BANK"";""37","87 EUR"";""37","88 EUR"""
"DV0312;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:00"";""DZ BANK"";""48","20 EUR"";""48","21 EUR"""
"DV03ZX;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""42","39 EUR"";""42","40 EUR"""
"DV03ZX;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""42","39 EUR"";""42","40 EUR"""
"DV032M;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:00"";""DZ BANK"";""48","46 EUR"";""48","47 EUR"""
"DV03YU;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""22:00:00"";""DZ BANK"";""37","86 EUR"";""37","87 EUR"""
"DV031Z;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:00"";""DZ BANK"";""43","60 EUR"";""43","61 EUR"""
"DV0319;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:00"";""DZ BANK"";""36","56 EUR"";""36","57 EUR"""
"DV030F;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""43","62 EUR"";""43","63 EUR"""
"DV031H;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:00"";""DZ BANK"";""45","50 EUR"";""45","51 EUR"""
