"WKN;""Basiswert"";""Produkttyp"";""Letzter Bewertungstag"";""Zeit"";""Quotierung"";""Geld"";""Brief""",,
"DV030W;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:16:49"";""DZ BANK"";""36","259998 EUR"";""36","27 EUR"""
"DV031B;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:13:18"";""DZ BANK"";""39","27 EUR"";""39","279999 EUR"""
"DV031D;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:16:36"";""DZ BANK"";""40","849998 EUR"";""40","860001 EUR"""
"DV030N;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:17:09"";""DZ BANK"";""42","290001 EUR"";""42","299999 EUR"""
"DV032A;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:17:45"";""DZ BANK"";""37","400002 EUR"";""37","41 EUR"""
"DV030Y;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:17:43"";""DZ BANK"";""37","939999 EUR"";""37","950001 EUR"""
"DV0312;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:25:08"";""DZ BANK"";""48","41 EUR"";""48","419998 EUR"""
"DV032L;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:15:43"";""DZ BANK"";""47","91 EUR"";""47","919998 EUR"""
"DV03ZX;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:17:45"";""DZ BANK"";""42","439999 EUR"";""42","450001 EUR"""
"DV032M;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:13:12"";""DZ BANK"";""48","650002 EUR"";""48","66 EUR"""
"DV03YU;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""15:21:24"";""DZ BANK"";""37","889999 EUR"";""37","900002 EUR"""
"DV031Z;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:13:12"";""DZ BANK"";""43","720001 EUR"";""43","73 EUR"""
"DV0319;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:15:10"";""DZ BANK"";""36","639999 EUR"";""36","650002 EUR"""
"DV030F;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:15:43"";""DZ BANK"";""43","700001 EUR"";""43","709999 EUR"""
"DV031H;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:13:19"";""DZ BANK"";""45","630001 EUR"";""45","639999 EUR"""
"DV03Z4;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:10:42"";""DZ BANK"";""39","48 EUR"";""39","490002 EUR"""
"DV03ZA;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""15:16:36"";""DZ BANK"";""35","639999 EUR"";""35","650002 EUR"""
"DV03YZ;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""15:10:31"";""DZ BANK"";""36","82 EUR"";""36","830002 EUR"""
"DV0302;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:16:49"";""DZ BANK"";""41","25 EUR"";""41","259998 EUR"""
"DV03Y8;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""15:08:25"";""DZ BANK"";""42","720001 EUR"";""42","73 EUR"""
"DV0307;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:08:34"";""DZ BANK"";""47","900002 EUR"";""47","91 EUR"""
"DV03ZT;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:14:21"";""DZ BANK"";""38","75 EUR"";""38","759998 EUR"""
"DV032E;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:14:37"";""DZ BANK"";""40","400002 EUR"";""40","41 EUR"""
"DV03ZY;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:17:33"";""DZ BANK"";""43","349998 EUR"";""43","360001 EUR"""
"DV03ZS;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:19:31"";""DZ BANK"";""44","41 EUR"";""44","419998 EUR"""
"DV0313;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:13:14"";""DZ BANK"";""49","139999 EUR"";""49","150002 EUR"""
"DV06CV;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""15:13:12"";""DZ BANK"";""38","200001 EUR"";""38","209999 EUR"""
"DV06DJ;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""17.09.2021"";""15:09:29"";""DZ BANK"";""37","889999 EUR"";""37","900002 EUR"""
"DV06EC;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.03.2022"";""15:09:05"";""DZ BANK"";""36","68 EUR"";""36","689999 EUR"""
"DV06C8;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""15:12:25"";""DZ BANK"";""39","560001 EUR"";""39","57 EUR"""
"DV06C0;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""15:16:06"";""DZ BANK"";""39","98 EUR"";""39","990002 EUR"""
"DV06DF;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""17.09.2021"";""15:15:01"";""DZ BANK"";""38","880001 EUR"";""38","889999 EUR"""
"DV06DS;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""17.09.2021"";""15:11:45"";""DZ BANK"";""36","66 EUR"";""36","669998 EUR"""
"DV06CQ;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""15:19:47"";""DZ BANK"";""40","349998 EUR"";""40","360001 EUR"""
"DV06CW;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""15:15:42"";""DZ BANK"";""40","150002 EUR"";""40","16 EUR"""
"DV06CM;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""15:12:26"";""DZ BANK"";""38","41 EUR"";""38","419998 EUR"""
"DV06B7;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""15:21:24"";""DZ BANK"";""38","68 EUR"";""38","689999 EUR"""
"DV06CJ;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""15:25:10"";""DZ BANK"";""40","52 EUR"";""40","529999 EUR"""
"DV06D6;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.03.2022"";""15:14:37"";""DZ BANK"";""37","32 EUR"";""37","330002 EUR"""
"DV06DZ;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""17.12.2021"";""15:25:10"";""DZ BANK"";""36","91 EUR"";""36","919998 EUR"""
"DV06C1;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""15:11:26"";""DZ BANK"";""38","009998 EUR"";""38","02 EUR"""
"DV06CX;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""15:19:31"";""DZ BANK"";""38","150002 EUR"";""38","16 EUR"""
"DV06D2;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.03.2022"";""15:14:03"";""DZ BANK"";""37","740002 EUR"";""37","75 EUR"""
"DV06B3;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""15:22:08"";""DZ BANK"";""38","73 EUR"";""38","740002 EUR"""
"DV06B5;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""15:11:49"";""DZ BANK"";""38","700001 EUR"";""38","709999 EUR"""
"DV06C6;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""15:17:33"";""DZ BANK"";""39","68 EUR"";""39","689999 EUR"""
"DV06DV;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""17.12.2021"";""15:17:09"";""DZ BANK"";""38","860001 EUR"";""38","869999 EUR"""
"DV06CU;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""15:19:47"";""DZ BANK"";""40","220001 EUR"";""40","23 EUR"""
"DV06CF;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""15:16:03"";""DZ BANK"";""38","540001 EUR"";""38","549999 EUR"""
"DV06CR;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""15:17:43"";""DZ BANK"";""38","32 EUR"";""38","330002 EUR"""
"DV06DN;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""17.09.2021"";""15:16:14"";""DZ BANK"";""36","110001 EUR"";""36","119999 EUR"""
"DV06DC;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""15:17:32"";""DZ BANK"";""37","880001 EUR"";""37","889999 EUR"""
"DV06D7;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.03.2022"";""15:14:41"";""DZ BANK"";""37","209999 EUR"";""37","220001 EUR"""
"DV06D8;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.03.2022"";""15:10:42"";""DZ BANK"";""37","110001 EUR"";""37","119999 EUR"""
"DV06DX;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""17.12.2021"";""15:09:02"";""DZ BANK"";""37","099998 EUR"";""37","110001 EUR"""
"DV06DD;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""15:15:42"";""DZ BANK"";""38","540001 EUR"";""38","549999 EUR"""
"DV06DW;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""17.12.2021"";""15:17:45"";""DZ BANK"";""38","810001 EUR"";""38","82 EUR"""
"DV06CT;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""15:17:32"";""DZ BANK"";""38","27 EUR"";""38","279999 EUR"""
"DV06C9;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""15:14:37"";""DZ BANK"";""37","68 EUR"";""37","689999 EUR"""
"DV06D0;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""17.12.2021"";""15:14:38"";""DZ BANK"";""37","900002 EUR"";""37","91 EUR"""
"DV06CH;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""15:17:32"";""DZ BANK"";""38","50 EUR"";""38","509998 EUR"""
"DV06CK;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""15:06:47"";""DZ BANK"";""38","459999 EUR"";""38","470001 EUR"""
"DV06D4;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.03.2022"";""15:16:37"";""DZ BANK"";""37","529999 EUR"";""37","540001 EUR"""
"DV06C2;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""15:16:36"";""DZ BANK"";""39","880001 EUR"";""39","889999 EUR"""
"DV06EB;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.03.2022"";""15:08:38"";""DZ BANK"";""36","779999 EUR"";""36","790001 EUR"""
"DV06CS;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""15:20:31"";""DZ BANK"";""40","290001 EUR"";""40","299999 EUR"""
"DV06DM;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""17.09.2021"";""15:13:28"";""DZ BANK"";""36","07 EUR"";""36","080002 EUR"""
"DV06CD;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""15:17:45"";""DZ BANK"";""38","580002 EUR"";""38","59 EUR"""
"DV06DR;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""17.09.2021"";""15:13:11"";""DZ BANK"";""36","209999 EUR"";""36","220001 EUR"""
"DV06B8;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""15:11:38"";""DZ BANK"";""40","720001 EUR"";""40","73 EUR"""
"DV06EA;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.03.2022"";""15:10:31"";""DZ BANK"";""36","889999 EUR"";""36","900002 EUR"""
"DV06C4;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""15:17:11"";""DZ BANK"";""39","790001 EUR"";""39","799999 EUR"""
"DV06DG;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""17.09.2021"";""15:07:06"";""DZ BANK"";""38","779999 EUR"";""38","790001 EUR"""
"DV06DT;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""17.09.2021"";""15:15:44"";""DZ BANK"";""36","810001 EUR"";""36","82 EUR"""
"DV06DU;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""17.09.2021"";""15:16:47"";""DZ BANK"";""37","150002 EUR"";""37","16 EUR"""
"DV06DB;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""15:12:54"";""DZ BANK"";""37","580002 EUR"";""37","59 EUR"""
"DV06CG;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""15:18:39"";""DZ BANK"";""40","560001 EUR"";""40","57 EUR"""
"DV06D1;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.03.2022"";""15:16:03"";""DZ BANK"";""37","950001 EUR"";""37","959999 EUR"""
"DV06CY;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""15:17:43"";""DZ BANK"";""40","07 EUR"";""40","080002 EUR"""
"DV06DY;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""17.12.2021"";""15:15:44"";""DZ BANK"";""37","00 EUR"";""37","009998 EUR"""
"DV06B9;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""15:19:31"";""DZ BANK"";""38","650002 EUR"";""38","66 EUR"""
"DV06B6;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""15:16:14"";""DZ BANK"";""40","75 EUR"";""40","759998 EUR"""
"DV06DH;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""17.09.2021"";""15:18:39"";""DZ BANK"";""40","16 EUR"";""40","169998 EUR"""
"DV06D5;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.03.2022"";""15:06:44"";""DZ BANK"";""37","43 EUR"";""37","439999 EUR"""
"DV06DQ;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""17.09.2021"";""15:13:12"";""DZ BANK"";""36","16 EUR"";""36","169998 EUR"""
"DV06D3;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.03.2022"";""15:09:03"";""DZ BANK"";""37","630001 EUR"";""37","639999 EUR"""
"DV06DQ;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""17.09.2021"";""15:13:12"";""DZ BANK"";""36","16 EUR"";""36","169998 EUR"""
"DV06CE;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""15:07:06"";""DZ BANK"";""40","599998 EUR"";""40","610001 EUR"""
"DV06B1;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""15:17:45"";""DZ BANK"";""38","759998 EUR"";""38","77 EUR"""
"DV06DE;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""15:13:29"";""DZ BANK"";""39","279999 EUR"";""39","290001 EUR"""
"DV06DL;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""17.09.2021"";""15:13:29"";""DZ BANK"";""36","060001 EUR"";""36","07 EUR"""
"DV06CA;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""15:21:22"";""DZ BANK"";""40","689999 EUR"";""40","700001 EUR"""
"DV06C5;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""15:17:45"";""DZ BANK"";""37","860001 EUR"";""37","869999 EUR"""
"DV06C7;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""15:15:45"";""DZ BANK"";""37","77 EUR"";""37","779999 EUR"""
"DV06CN;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""15:17:33"";""DZ BANK"";""40","41 EUR"";""40","419998 EUR"""
"DV06CB;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""15:24:27"";""DZ BANK"";""38","610001 EUR"";""38","619999 EUR"""
"DV06B4;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""15:10:48"";""DZ BANK"";""40","779999 EUR"";""40","790001 EUR"""
"DV06CL;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""15:10:31"";""DZ BANK"";""40","459999 EUR"";""40","470001 EUR"""
"DV06CC;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""15:17:33"";""DZ BANK"";""40","650002 EUR"";""40","66 EUR"""
"DV06D9;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.03.2022"";""15:13:30"";""DZ BANK"";""37","00 EUR"";""37","009998 EUR"""
"DV06C3;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""15:17:33"";""DZ BANK"";""37","939999 EUR"";""37","950001 EUR"""
"DV06DK;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""17.09.2021"";""15:14:21"";""DZ BANK"";""37","09 EUR"";""37","099998 EUR"""
"DV06CP;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""15:17:43"";""DZ BANK"";""38","369999 EUR"";""38","380001 EUR"""
"DV06DA;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""15:17:33"";""DZ BANK"";""39","43 EUR"";""39","439999 EUR"""
"DV06B2;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""15:21:23"";""DZ BANK"";""40","82 EUR"";""40","830002 EUR"""
"DV06CZ;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""15:17:43"";""DZ BANK"";""38","09 EUR"";""38","099998 EUR"""
"DV0413;""COVESTRO AG"";""Discount Classic"";""19.11.2021"";""15:08:23"";""DZ BANK"";""56","810001 EUR"";""56","82 EUR"""
"DV041V;""Bechtle AG"";""Discount Classic"";""16.12.2022"";""15:08:43"";""DZ BANK"";""81","870003 EUR"";""81","919998 EUR"""
"DV041M;""AXA S.A."";""Discount Classic"";""15.10.2021"";""15:11:27"";""DZ BANK"";""19","440001 EUR"";""19","450001 EUR"""
"DV042J;""Medigene AG"";""Discount Classic"";""16.12.2022"";""14:47:39"";""DZ BANK"";""1","83 EUR"";""1","87 EUR"""
"DV0416;""COVESTRO AG"";""Discount Classic"";""18.02.2022"";""15:08:22"";""DZ BANK"";""56","00 EUR"";""56","009998 EUR"""
"DV042D;""Grenke AG"";""Discount Classic"";""17.09.2021"";""15:09:32"";""DZ BANK"";""14","60 EUR"";""14","90 EUR"""
"DV041W;""Beiersdorf AG"";""Discount Classic"";""16.12.2022"";""15:23:27"";""DZ BANK"";""64","400002 EUR"";""64","410004 EUR"""
"DV0411;""COVESTRO AG"";""Discount Classic"";""17.09.2021"";""15:08:23"";""DZ BANK"";""57","419998 EUR"";""57","43 EUR"""
"DV041S;""AXA S.A."";""Discount Classic"";""16.12.2022"";""15:14:31"";""DZ BANK"";""17","879999 EUR"";""17","889999 EUR"""
"DV0412;""COVESTRO AG"";""Discount Classic"";""15.10.2021"";""15:08:23"";""DZ BANK"";""57","139999 EUR"";""57","150002 EUR"""
"DV042F;""Henkel AG & Co. KGaA Vz."";""Discount Classic"";""18.02.2022"";""15:11:51"";""DZ BANK"";""65","510002 EUR"";""65","529999 EUR"""
"DV042U;""SMA Solar Technology AG"";""Discount Classic"";""16.12.2022"";""15:17:25"";""DZ BANK"";""25","860001 EUR"";""25","91 EUR"""
"DV041P;""AXA S.A."";""Discount Classic"";""21.01.2022"";""15:12:32"";""DZ BANK"";""19","110001 EUR"";""19","120001 EUR"""
"DV042E;""Grenke AG"";""Discount Classic"";""16.12.2022"";""15:25:18"";""DZ BANK"";""13","90 EUR"";""14","20 EUR"""
"DV042C;""Fraport AG"";""Discount Classic"";""16.12.2022"";""15:16:10"";""DZ BANK"";""46","650002 EUR"";""46","68 EUR"""
"DV041Z;""COVESTRO AG"";""Discount Classic"";""16.07.2021"";""15:08:23"";""DZ BANK"";""58","060001 EUR"";""58","07 EUR"""
"DV042P;""Repsol S.A."";""Discount Classic"";""17.09.2021"";""15:17:44"";""DZ BANK"";""9","70 EUR"";""9","72 EUR"""
"DV041L;""AXA S.A."";""Discount Classic"";""20.08.2021"";""15:11:27"";""DZ BANK"";""19","530001 EUR"";""19","540001 EUR"""
"DV0415;""COVESTRO AG"";""Discount Classic"";""21.01.2022"";""15:08:23"";""DZ BANK"";""56","25 EUR"";""56","259998 EUR"""
"DV042G;""home24 Br"";""Discount Classic"";""16.12.2022"";""14:58:47"";""DZ BANK"";""8","21 EUR"";""8","26 EUR"""
"DV042A;""Danone S.A."";""Discount Classic"";""17.09.2021"";""15:13:33"";""DZ BANK"";""54","810001 EUR"";""54","82 EUR"""
"DV042S;""Repsol S.A."";""Discount Classic"";""16.12.2022"";""15:12:01"";""DZ BANK"";""8","55 EUR"";""8","57 EUR"""
"DV042W;""STROEER OUT-OF-HOME AG INHABER-AKTIEN O.N."";""Discount Classic"";""16.12.2022"";""15:18:44"";""DZ BANK"";""38","990002 EUR"";""39","040001 EUR"""
"DV042K;""Merck KGaA"";""Discount Classic"";""21.01.2022"";""15:23:03"";""DZ BANK"";""94","32 EUR"";""94","339996 EUR"""
"DV041T;""Bechtle AG"";""Discount Classic"";""16.12.2022"";""15:21:20"";""DZ BANK"";""77","519997 EUR"";""77","57 EUR"""
"DV0419;""COVESTRO AG"";""Discount Classic"";""16.12.2022"";""15:08:23"";""DZ BANK"";""53","52 EUR"";""53","529999 EUR"""
"DV041Y;""COVESTRO AG"";""Discount Classic"";""21.05.2021"";""15:08:51"";""DZ BANK"";""55","889999 EUR"";""55","900002 EUR"""
"DV0418;""COVESTRO AG"";""Discount Classic"";""17.06.2022"";""15:08:18"";""DZ BANK"";""54","439999 EUR"";""54","450001 EUR"""
"DV041X;""Compugroup Medical SE und Co. KGaA"";""Discount Classic"";""16.12.2022"";""15:22:23"";""DZ BANK"";""43","650002 EUR"";""43","75 EUR"""
"DV0417;""COVESTRO AG"";""Discount Classic"";""18.03.2022"";""15:08:23"";""DZ BANK"";""55","75 EUR"";""55","759998 EUR"""
"DV0414;""COVESTRO AG"";""Discount Classic"";""17.12.2021"";""15:08:23"";""DZ BANK"";""56","57 EUR"";""56","580002 EUR"""
"DV041Q;""AXA S.A."";""Discount Classic"";""18.02.2022"";""15:11:26"";""DZ BANK"";""19","049999 EUR"";""19","059999 EUR"""
"DV042Q;""Repsol S.A."";""Discount Classic"";""17.12.2021"";""15:20:37"";""DZ BANK"";""9","42 EUR"";""9","44 EUR"""
"DV042R;""Repsol S.A."";""Discount Classic"";""17.06.2022"";""15:20:00"";""DZ BANK"";""9","00 EUR"";""9","02 EUR"""
"DV0410;""COVESTRO AG"";""Discount Classic"";""20.08.2021"";""15:08:23"";""DZ BANK"";""57","689999 EUR"";""57","700001 EUR"""
"DV042H;""Inditex S.A."";""Discount Classic"";""16.12.2022"";""15:17:14"";""DZ BANK"";""25","67 EUR"";""25","68 EUR"""
"DV041U;""Bechtle AG"";""Discount Classic"";""16.12.2022"";""15:08:00"";""DZ BANK"";""80","989998 EUR"";""81","040001 EUR"""
"DV042Y;""Total SE"";""Discount Classic"";""18.02.2022"";""15:09:18"";""DZ BANK"";""35","080002 EUR"";""35","09 EUR"""
"DV041R;""AXA S.A."";""Discount Classic"";""17.06.2022"";""15:12:34"";""DZ BANK"";""18","040001 EUR"";""18","049999 EUR"""
"DV041N;""AXA S.A."";""Discount Classic"";""17.12.2021"";""15:12:57"";""DZ BANK"";""19","190001 EUR"";""19","200001 EUR"""
"DV042T;""SAP SE"";""Discount Classic"";""18.02.2022"";""15:19:25"";""DZ BANK"";""76","779999 EUR"";""76","790001 EUR"""
"DV042B;""Danone S.A."";""Discount Classic"";""16.12.2022"";""15:13:33"";""DZ BANK"";""51","959999 EUR"";""51","970001 EUR"""
"DV042X;""Total SE"";""Discount Classic"";""18.02.2022"";""15:08:59"";""DZ BANK"";""34","869999 EUR"";""34","880001 EUR"""
"DV042V;""Stratec SE"";""Discount Classic"";""16.12.2022"";""15:15:05"";""DZ BANK"";""57","279999 EUR"";""57","330002 EUR"""
"DV042M;""Rational AG"";""Discount Classic"";""16.12.2022"";""15:15:14"";""DZ BANK"";""354","549988 EUR"";""354","850006 EUR"""
"DV042N;""Rational AG"";""Discount Classic"";""16.12.2022"";""15:15:12"";""DZ BANK"";""376","170013 EUR"";""376","470001 EUR"""
"DV042L;""Metro AG"";""Discount Classic"";""16.12.2022"";""15:02:45"";""DZ BANK"";""5","68 EUR"";""5","71 EUR"""
"DV0287;""PVA TEPLA AG ORD NPV"";""Discount Classic"";""17.06.2022"";""15:16:22"";""DZ BANK"";""18","98 EUR"";""19","040001 EUR"""
"DV0285;""PVA TEPLA AG ORD NPV"";""Discount Classic"";""17.06.2022"";""15:16:39"";""DZ BANK"";""12","80 EUR"";""12","85 EUR"""
"DV028X;""NEMETSCHEK"";""Discount Classic"";""17.09.2021"";""15:09:58"";""DZ BANK"";""27","74 EUR"";""27","790001 EUR"""
"DV028R;""Daimler AG"";""Discount Classic"";""18.03.2022"";""15:07:16"";""DZ BANK"";""62","049999 EUR"";""62","060001 EUR"""
"DV028K;""Daimler AG"";""Discount Classic"";""17.09.2021"";""15:25:02"";""DZ BANK"";""63","98 EUR"";""63","990002 EUR"""
"DV029G;""Volkswagen AG Vz."";""Discount Classic"";""20.08.2021"";""15:10:58"";""DZ BANK"";""161","490005 EUR"";""161","520004 EUR"""
"DV028S;""Daimler AG"";""Discount Classic"";""17.06.2022"";""15:06:47"";""DZ BANK"";""59","939999 EUR"";""59","950001 EUR"""
"DV028G;""Capgemini S.A."";""Discount Classic"";""16.12.2022"";""15:07:03"";""DZ BANK"";""124","07 EUR"";""124","120003 EUR"""
"DV028H;""Daimler AG"";""Discount Classic"";""16.07.2021"";""15:06:05"";""DZ BANK"";""64","440002 EUR"";""64","449997 EUR"""
"DV029L;""Volkswagen AG Vz."";""Discount Classic"";""17.12.2021"";""15:10:59"";""DZ BANK"";""157","410004 EUR"";""157","440002 EUR"""
"DV029E;""TeamViewer AG"";""Discount Classic"";""16.12.2022"";""15:19:33"";""DZ BANK"";""40","669998 EUR"";""40","689999 EUR"""
"DV029C;""RWE AG"";""Discount Classic"";""16.12.2022"";""14:54:27"";""DZ BANK"";""19","07 EUR"";""19","08 EUR"""
