"WKN;""Basiswert"";""Produkttyp"";""Letzter Bewertungstag"";""Zeit"";""Quotierung"";""Geld"";""Brief""",,,
"DV07XD;""HeidelbergCement AG"";""Endlos Turbo Long"";""Endlos"";""14:27:09"";""DZ BANK"";""0","35 EUR"";""0","36 EUR""",
"DV07SS;""Microsoft Corporation"";""Endlos Turbo Long"";""Endlos"";""14:31:54"";""DZ BANK"";""0","62 EUR"";""0","64 EUR""",
"DV07YN;""LPKF Laser & Electronics AG"";""Endlos Turbo Long"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV07XP;""Henkel AG & Co. KGaA Vz."";""Endlos Turbo Long"";""Endlos"";""14:35:43"";""DZ BANK"";""0","14 EUR"";""0","15 EUR""",
"DV07RV;""Amazon.com Inc."";""Endlos Turbo Long"";""Endlos"";""14:33:29"";""DZ BANK"";""0","81 EUR"";""0","85 EUR""",
"DV07T1;""ADVA Optical Networking SE"";""Endlos Turbo Long"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV07UY;""Beiersdorf AG"";""Endlos Turbo Long"";""Endlos"";""14:36:55"";""DZ BANK"";""0","15 EUR"";""0","16 EUR""",
"DV07UH;""BASF SE"";""Endlos Turbo Long"";""Endlos"";""14:27:20"";""DZ BANK"";""0","36 EUR"";""0","37 EUR""",
"DV07R8;""Biogen Idec Inc."";""Endlos Turbo Long"";""Endlos"";""14:36:26"";""DZ BANK"";""0","33 EUR"";""0","65 EUR""",
"DV07TC;""Qualcomm Inc."";""Endlos Turbo Long"";""Endlos"";""14:29:23"";""DZ BANK"";""0","39 EUR"";""0","41 EUR""",
"DV076X;""DAX (Performance)"";""Endlos Turbo Long"";""Endlos"";""14:33:01"";""DZ BANK"";""2","60 EUR"";""2","61 EUR""",
"DV076J;""DAX (Performance)"";""Endlos Turbo Long"";""Endlos"";""14:31:19"";""DZ BANK"";""3","92 EUR"";""3","93 EUR""",
"DV07WZ;""Fresenius SE & Co. KGaA"";""Endlos Turbo Long"";""Endlos"";""14:32:57"";""DZ BANK"";""0","15 EUR"";""0","16 EUR""",
"DV07TG;""TAKE-TWO INTERACTIVE"";""Endlos Turbo Long"";""Endlos"";""14:17:00"";""DZ BANK"";""0","34 EUR"";""1","00 EUR""",
"DV07WH;""Draegerwerk AG & CO. KGAA Vz."";""Endlos Turbo Long"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV07Y6;""ProSiebenSat.1 Media SE"";""Endlos Turbo Long"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV07VH;""COVESTRO AG"";""Endlos Turbo Long"";""Endlos"";""14:22:34"";""DZ BANK"";""0","15 EUR"";""0","16 EUR""",
"DV07SZ;""NVIDIA Corp."";""Endlos Turbo Long"";""Endlos"";""14:26:12"";""DZ BANK"";""0","13 EUR"";""0","30 EUR""",
"DV07XF;""HeidelbergCement AG"";""Endlos Turbo Long"";""Endlos"";""14:16:36"";""DZ BANK"";""0","28 EUR"";""0","29 EUR""",
"DV07V1;""Deutsche Lufthansa AG"";""Endlos Turbo Long"";""Endlos"";""14:27:20"";""DZ BANK"";""0","33 EUR"";""0","35 EUR""",
"DV07XL;""Henkel AG & Co. KGaA Vz."";""Endlos Turbo Long"";""Endlos"";""14:22:12"";""DZ BANK"";""0","43 EUR"";""0","44 EUR""",
"DV07SP;""Home Depot Inc."";""Endlos Turbo Long"";""Endlos"";""14:12:30"";""DZ BANK"";""0","55 EUR"";""1","30 EUR""",
"DV07TE;""Square Inc."";""Endlos Turbo Long"";""Endlos"";""14:29:36"";""DZ BANK"";""1","54 EUR"";""1","66 EUR""",
"DV07Y7;""PVA TEPLA AG ORD NPV"";""Endlos Turbo Long"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV07ZU;""SFC ENERGY AG"";""Endlos Turbo Long"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV070S;""Unicredito Italiano S.p.A."";""Endlos Turbo Long"";""Endlos"";""14:34:21"";""DZ BANK"";""0","41 EUR"";""0","42 EUR""",
"DV07XG;""HeidelbergCement AG"";""Endlos Turbo Long"";""Endlos"";""14:29:01"";""DZ BANK"";""0","26 EUR"";""0","27 EUR""",
"DV0761;""DAX (Performance)"";""Endlos Turbo Long"";""Endlos"";""14:28:00"";""DZ BANK"";""2","30 EUR"";""2","31 EUR""",
"DV07XE;""HeidelbergCement AG"";""Endlos Turbo Long"";""Endlos"";""14:26:55"";""DZ BANK"";""0","32 EUR"";""0","33 EUR""",
"DV0705;""Volkswagen AG Vz."";""Endlos Turbo Long"";""Endlos"";""14:36:45"";""DZ BANK"";""0","34 EUR"";""0","35 EUR""",
"DV076Y;""DAX (Performance)"";""Endlos Turbo Long"";""Endlos"";""14:33:52"";""DZ BANK"";""2","49 EUR"";""2","50 EUR""",
"DV07T6;""Allianz SE"";""Endlos Turbo Long"";""Endlos"";""14:30:55"";""DZ BANK"";""0","47 EUR"";""0","48 EUR""",
"DV07XV;""HORNBACH HOLD.ST O.N."";""Endlos Turbo Long"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV070N;""TUI AG"";""Endlos Turbo Long"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV07S7;""PAYPAL HOLDINGS INC."";""Endlos Turbo Long"";""Endlos"";""14:34:13"";""DZ BANK"";""1","28 EUR"";""1","30 EUR""",
"DV07UT;""Bayer AG"";""Endlos Turbo Long"";""Endlos"";""14:13:41"";""DZ BANK"";""0","22 EUR"";""0","23 EUR""",
"DV07VQ;""Daimler AG"";""Endlos Turbo Long"";""Endlos"";""14:18:50"";""DZ BANK"";""0","20 EUR"";""0","21 EUR""",
"DV07W1;""Fresenius SE & Co. KGaA"";""Endlos Turbo Long"";""Endlos"";""14:01:57"";""DZ BANK"";""0","11 EUR"";""0","12 EUR""",
"DV07VZ;""Deutsche Lufthansa AG"";""Endlos Turbo Long"";""Endlos"";""14:22:42"";""DZ BANK"";""0","45 EUR"";""0","47 EUR""",
"DV07RT;""Advanced Micro Devices Inc."";""Endlos Turbo Long"";""Endlos"";""14:23:31"";""DZ BANK"";""0","24 EUR"";""0","26 EUR""",
"DV07R2;""Apple Inc."";""Endlos Turbo Long"";""Endlos"";""14:35:19"";""DZ BANK"";""0","54 EUR"";""0","56 EUR""",
"DV07V3;""Deutsche Lufthansa AG"";""Endlos Turbo Long"";""Endlos"";""14:22:42"";""DZ BANK"";""0","20 EUR"";""0","22 EUR""",
"DV070T;""Unilever Rg"";""Endlos Turbo Long"";""Endlos"";""14:33:39"";""DZ BANK"";""0","72 EUR"";""0","73 EUR""",
"DV07V3;""Deutsche Lufthansa AG"";""Endlos Turbo Long"";""Endlos"";""14:22:42"";""DZ BANK"";""0","20 EUR"";""0","22 EUR""",
"DV070T;""Unilever Rg"";""Endlos Turbo Long"";""Endlos"";""14:33:39"";""DZ BANK"";""0","72 EUR"";""0","73 EUR""",
"DV07WQ;""Evotec AG"";""Endlos Turbo Long"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV07YJ;""Lanxess AG"";""Endlos Turbo Long"";""Endlos"";""14:19:05"";""DZ BANK"";""0","16 EUR"";""0","17 EUR""",
"DV07SR;""MasterCard Inc."";""Endlos Turbo Long"";""Endlos"";""14:34:23"";""DZ BANK"";""0","87 EUR"";""0","89 EUR""",
"DV076V;""DAX (Performance)"";""Endlos Turbo Long"";""Endlos"";""14:33:51"";""DZ BANK"";""2","78 EUR"";""2","79 EUR""",
"DV076M;""DAX (Performance)"";""Endlos Turbo Long"";""Endlos"";""14:27:31"";""DZ BANK"";""3","61 EUR"";""3","62 EUR""",
"DV07UV;""Beiersdorf AG"";""Endlos Turbo Long"";""Endlos"";""14:36:54"";""DZ BANK"";""1","27 EUR"";""1","28 EUR""",
"DV07WP;""EssilorLuxottica"";""Endlos Turbo Long"";""Endlos"";""14:37:56"";""DZ BANK"";""0","35 EUR"";""0","36 EUR""",
"DV07V4;""Deutsche Lufthansa AG"";""Endlos Turbo Long"";""Endlos"";""14:34:19"";""DZ BANK"";""0","15 EUR"";""0","17 EUR""",
"DV07UP;""BASF SE"";""Endlos Turbo Long"";""Endlos"";""14:27:20"";""DZ BANK"";""0","17 EUR"";""0","18 EUR""",
"DV07SB;""Biogen Idec Inc."";""Endlos Turbo Long"";""Endlos"";""13:08:46"";""DZ BANK"";""0","13 EUR"";""0","65 EUR""",
"DV07YF;""Lanxess AG"";""Endlos Turbo Long"";""Endlos"";""14:24:43"";""DZ BANK"";""0","26 EUR"";""0","27 EUR""",
"DV07WE;""Deutsche Telekom AG"";""Endlos Turbo Long"";""Endlos"";""14:20:51"";""DZ BANK"";""0","037 EUR"";""0","057 EUR""",
"DV07SK;""Facebook Inc."";""Endlos Turbo Long"";""Endlos"";""14:32:08"";""DZ BANK"";""0","40 EUR"";""0","75 EUR""",
"DV07VW;""Deutsche EuroShop AG"";""Endlos Turbo Long"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV070U;""Unilever Rg"";""Endlos Turbo Long"";""Endlos"";""14:32:43"";""DZ BANK"";""0","17 EUR"";""0","18 EUR""",
"DV07T2;""AEGON N.V."";""Endlos Turbo Long"";""Endlos"";""14:32:16"";""DZ BANK"";""0","20 EUR"";""0","21 EUR""",
"DV07Y1;""Northern Data AG"";""Endlos Turbo Long"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV07XH;""HeidelbergCement AG"";""Endlos Turbo Long"";""Endlos"";""14:21:57"";""DZ BANK"";""0","21 EUR"";""0","22 EUR""",
"DV07SD;""Electronic Arts Inc."";""Endlos Turbo Long"";""Endlos"";""14:17:41"";""DZ BANK"";""0","22 EUR"";""0","35 EUR""",
"DV07XM;""Henkel AG & Co. KGaA Vz."";""Endlos Turbo Long"";""Endlos"";""14:34:38"";""DZ BANK"";""0","31 EUR"";""0","32 EUR""",
"DV07Z8;""Société Générale S.A."";""Endlos Turbo Long"";""Endlos"";""14:18:59"";""DZ BANK"";""0","054 EUR"";""0","074 EUR""",
"DV07YD;""Lanxess AG"";""Endlos Turbo Long"";""Endlos"";""14:24:44"";""DZ BANK"";""0","32 EUR"";""0","33 EUR""",
"DV076K;""DAX (Performance)"";""Endlos Turbo Long"";""Endlos"";""14:33:07"";""DZ BANK"";""3","75 EUR"";""3","76 EUR""",
"DV076Q;""DAX (Performance)"";""Endlos Turbo Long"";""Endlos"";""14:27:30"";""DZ BANK"";""3","33 EUR"";""3","34 EUR""",
"DV07R1;""Apple Inc."";""Endlos Turbo Long"";""Endlos"";""14:36:35"";""DZ BANK"";""0","60 EUR"";""0","62 EUR""",
"DV07WB;""Deutsche Post AG"";""Endlos Turbo Long"";""Endlos"";""14:10:14"";""DZ BANK"";""0","12 EUR"";""0","13 EUR""",
"DV07VX;""Deutsche Lufthansa AG"";""Endlos Turbo Long"";""Endlos"";""14:27:20"";""DZ BANK"";""0","58 EUR"";""0","60 EUR""",
"DV07SX;""Microsoft Corporation"";""Endlos Turbo Long"";""Endlos"";""14:33:25"";""DZ BANK"";""0","12 EUR"";""0","55 EUR""",
"DV07X2;""Infineon Technologies AG"";""Endlos Turbo Long"";""Endlos"";""14:27:09"";""DZ BANK"";""0","15 EUR"";""0","16 EUR""",
"DV07UG;""Barrick Gold Corporation"";""Endlos Turbo Long"";""Endlos"";""14:32:59"";""DZ BANK"";""0","36 EUR"";""0","50 EUR""",
"DV07W3;""Fresenius SE & Co. KGaA"";""Endlos Turbo Long"";""Endlos"";""14:24:38"";""DZ BANK"";""0","073 EUR"";""0","093 EUR""",
"DV0763;""DAX (Performance)"";""Endlos Turbo Long"";""Endlos"";""14:27:36"";""DZ BANK"";""2","08 EUR"";""2","09 EUR""",
"DV0703;""Volkswagen AG Vz."";""Endlos Turbo Long"";""Endlos"";""14:26:57"";""DZ BANK"";""0","52 EUR"";""0","53 EUR""",
"DV07SJ;""Facebook Inc."";""Endlos Turbo Long"";""Endlos"";""14:32:08"";""DZ BANK"";""0","51 EUR"";""0","75 EUR""",
"DV07UB;""ArcelorMittal S.A."";""Endlos Turbo Long"";""Endlos"";""14:23:33"";""DZ BANK"";""0","10 EUR"";""0","11 EUR""",
"DV07ZN;""SAP SE"";""Endlos Turbo Long"";""Endlos"";""14:33:28"";""DZ BANK"";""0","25 EUR"";""0","27 EUR""",
"DV07ZD;""RWE AG"";""Endlos Turbo Long"";""Endlos"";""14:29:00"";""DZ BANK"";""0","028 EUR"";""0","048 EUR""",
"DV07XJ;""Hella GmbH & Co KGaA"";""Endlos Turbo Long"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV07U0;""Bertrandt AG"";""Endlos Turbo Long"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV07XT;""home24 Br"";""Endlos Turbo Long"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV07S2;""NVIDIA Corp."";""Endlos Turbo Long"";""Endlos"";""14:26:12"";""DZ BANK"";""0","05 EUR"";""0","30 EUR""",
"DV07ZA;""Qiagen N.V."";""Endlos Turbo Long"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV07YB;""Jungheinrich AG"";""Endlos Turbo Long"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV07RX;""Amazon.com Inc."";""Endlos Turbo Long"";""Endlos"";""14:24:06"";""DZ BANK"";""0","56 EUR"";""0","85 EUR""",
"DV076N;""DAX (Performance)"";""Endlos Turbo Long"";""Endlos"";""14:34:58"";""DZ BANK"";""3","46 EUR"";""3","47 EUR""",
"DV070Y;""Volkswagen AG Vz."";""Endlos Turbo Long"";""Endlos"";""14:27:28"";""DZ BANK"";""0","95 EUR"";""0","96 EUR""",
"DV07TK;""Tesla Inc"";""Endlos Turbo Long"";""Endlos"";""14:35:11"";""DZ BANK"";""0","41 EUR"";""0","43 EUR""",
"DV07R0;""Amazon.com Inc."";""Endlos Turbo Long"";""Endlos"";""14:35:06"";""DZ BANK"";""0","15 EUR"";""0","85 EUR""",
"DV0707;""Vonovia SE"";""Endlos Turbo Long"";""Endlos"";""14:24:58"";""DZ BANK"";""0","42 EUR"";""0","43 EUR""",
"DV07ZG;""SAF Holland SE"";""Endlos Turbo Long"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV07W4;""Fresenius SE & Co. KGaA"";""Endlos Turbo Long"";""Endlos"";""14:24:31"";""DZ BANK"";""0","056 EUR"";""0","076 EUR""",
"DV076Z;""DAX (Performance)"";""Endlos Turbo Long"";""Endlos"";""14:34:12"";""DZ BANK"";""2","40 EUR"";""2","41 EUR""",
"DV07HU;""Palladium"";""Endlos Turbo Long"";""Endlos"";""14:29:46"";""DZ BANK"";""3","12 EUR"";""3","92 EUR""",
"DV07W6;""Fuchs Petrolub SE Vz."";""Endlos Turbo Long"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV07TN;""Tesla Inc"";""Endlos Turbo Long"";""Endlos"";""14:33:58"";""DZ BANK"";""0","32 EUR"";""0","34 EUR""",
"DV07YW;""Muenchener Rueckversicherungs AG"";""Endlos Turbo Long"";""Endlos"";""14:35:15"";""DZ BANK"";""0","55 EUR"";""0","56 EUR""",
"DV07YP;""LVMH Moët Hennessy Louis Vuitton S.E."";""Endlos Turbo Long"";""Endlos"";""14:36:57"";""DZ BANK"";""1","97 EUR"";""1","98 EUR""",
"DV07VN;""Daimler AG"";""Endlos Turbo Long"";""Endlos"";""14:32:08"";""DZ BANK"";""0","27 EUR"";""0","28 EUR""",
"DV07R4;""Apple Inc."";""Endlos Turbo Long"";""Endlos"";""14:29:48"";""DZ BANK"";""0","45 EUR"";""0","47 EUR""",
"DV07VN;""Daimler AG"";""Endlos Turbo Long"";""Endlos"";""14:32:08"";""DZ BANK"";""0","27 EUR"";""0","28 EUR""",
"DV07R3;""Apple Inc."";""Endlos Turbo Long"";""Endlos"";""14:34:04"";""DZ BANK"";""0","49 EUR"";""0","51 EUR""",
"DV07UW;""Beiersdorf AG"";""Endlos Turbo Long"";""Endlos"";""14:31:58"";""DZ BANK"";""0","39 EUR"";""0","40 EUR""",
"DV07S6;""NVIDIA Corp."";""Endlos Turbo Long"";""Endlos"";""13:08:46"";""DZ BANK"";""0","001 EUR"";""0","30 EUR""",
"DV07UN;""BASF SE"";""Endlos Turbo Long"";""Endlos"";""14:34:01"";""DZ BANK"";""0","20 EUR"";""0","21 EUR""",
"DV07TA;""Procter & Gamble Corp."";""Endlos Turbo Long"";""Endlos"";""14:34:04"";""DZ BANK"";""0","30 EUR"";""0","70 EUR""",
"DV07WA;""Deutsche Post AG"";""Endlos Turbo Long"";""Endlos"";""14:10:14"";""DZ BANK"";""0","14 EUR"";""0","15 EUR""",
"DV07ZT;""Scout24 AG "";""Endlos Turbo Long"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV07TM;""Tesla Inc"";""Endlos Turbo Long"";""Endlos"";""14:33:32"";""DZ BANK"";""0","35 EUR"";""0","37 EUR""",
"DV07YU;""Muenchener Rueckversicherungs AG"";""Endlos Turbo Long"";""Endlos"";""14:32:52"";""DZ BANK"";""1","29 EUR"";""1","30 EUR""",
"DV07XZ;""Iberdrola S.A."";""Endlos Turbo Long"";""Endlos"";""14:29:25"";""DZ BANK"";""0","18 EUR"";""0","19 EUR""",
"DV07UX;""Beiersdorf AG"";""Endlos Turbo Long"";""Endlos"";""14:31:21"";""DZ BANK"";""0","19 EUR"";""0","20 EUR""",
"DV0702;""Volkswagen AG Vz."";""Endlos Turbo Long"";""Endlos"";""14:25:31"";""DZ BANK"";""0","61 EUR"";""0","62 EUR""",
"DV07RU;""Amazon.com Inc."";""Endlos Turbo Long"";""Endlos"";""14:33:29"";""DZ BANK"";""0","94 EUR"";""0","96 EUR""",
"DV07TS;""Twitter Inc."";""Endlos Turbo Long"";""Endlos"";""14:36:32"";""DZ BANK"";""0","10 EUR"";""0","15 EUR""",
"DV07Y8;""PVA TEPLA AG ORD NPV"";""Endlos Turbo Long"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV07SC;""Booking Holdings Inc."";""Endlos Turbo Long"";""Endlos"";""14:19:01"";""DZ BANK"";""0","001 EUR"";""1","15 EUR""",
"DV065K;""home24 Br"";""Endlos Turbo Long"";""Endlos"";""14:32:15"";""DZ BANK"";""0","97 EUR"";""0","99 EUR""",
"DV060E;""Pfizer Inc."";""Endlos Turbo Long"";""Endlos"";""14:29:45"";""DZ BANK"";""1","14 EUR"";""1","16 EUR""",
"DV0643;""Hamburger Hafen und Logistik AG"";""Endlos Turbo Long"";""Endlos"";""13:02:03"";""DZ BANK"";""0","18 EUR"";""0","19 EUR""",
"DV0652;""Lanxess AG"";""Endlos Turbo Long"";""Endlos"";""14:28:46"";""DZ BANK"";""0","60 EUR"";""0","61 EUR""",
"DV062B;""BMW AG"";""Endlos Turbo Long"";""Endlos"";""14:37:52"";""DZ BANK"";""0","26 EUR"";""0","27 EUR""",
"DFP21Q;""EUR/AUD"";""Endlos Turbo Long"";""Endlos"";""14:28:07"";""DZ BANK"";""1","02 EUR"";""1","04 EUR""",
"DV06MQ;""Kupfer"";""Endlos Turbo Long"";""Endlos"";""14:29:12"";""DZ BANK"";""4","07 EUR"";""4","13 EUR""",
"DV06MV;""Kupfer"";""Endlos Turbo Long"";""Endlos"";""14:28:10"";""DZ BANK"";""3","32 EUR"";""3","38 EUR""",
"DV0665;""Northern Data AG"";""Endlos Turbo Long"";""Endlos"";""14:36:03"";""DZ BANK"";""1","69 EUR"";""1","79 EUR""",
"DV062P;""Commerzbank AG"";""Endlos Turbo Long"";""Endlos"";""14:32:58"";""DZ BANK"";""0","19 EUR"";""0","20 EUR""",
"DV0634;""Deutsche Telekom AG"";""Endlos Turbo Long"";""Endlos"";""14:24:26"";""DZ BANK"";""0","28 EUR"";""0","29 EUR""",
"DV062N;""Commerzbank AG"";""Endlos Turbo Long"";""Endlos"";""14:21:24"";""DZ BANK"";""0","21 EUR"";""0","22 EUR""",
"DV062L;""Commerzbank AG"";""Endlos Turbo Long"";""Endlos"";""14:29:46"";""DZ BANK"";""0","27 EUR"";""0","28 EUR""",
"DFP23H;""EUR/SEK"";""Endlos Turbo Long"";""Endlos"";""14:31:30"";""DZ BANK"";""0","58 EUR"";""0","62 EUR""",
"DV06Z7;""Electronic Arts Inc."";""Endlos Turbo Long"";""Endlos"";""14:10:16"";""DZ BANK"";""1","80 EUR"";""1","82 EUR""",
"DV06Z5;""Autodesk Inc."";""Endlos Turbo Long"";""Endlos"";""14:31:25"";""DZ BANK"";""7","60 EUR"";""7","65 EUR""",
"DFP23F;""EUR/SEK"";""Endlos Turbo Long"";""Endlos"";""14:31:30"";""DZ BANK"";""0","98 EUR"";""1","02 EUR""",
"DV0616;""Beiersdorf AG"";""Endlos Turbo Long"";""Endlos"";""14:31:22"";""DZ BANK"";""0","34 EUR"";""0","35 EUR""",
"DV06MU;""Kupfer"";""Endlos Turbo Long"";""Endlos"";""14:29:48"";""DZ BANK"";""3","42 EUR"";""3","48 EUR""",
"DV062A;""BMW AG"";""Endlos Turbo Long"";""Endlos"";""14:18:16"";""DZ BANK"";""0","30 EUR"";""0","31 EUR""",
"DV061X;""Bayer AG"";""Endlos Turbo Long"";""Endlos"";""14:33:58"";""DZ BANK"";""0","20 EUR"";""0","21 EUR""",
"DV063V;""Deutsche Lufthansa AG"";""Endlos Turbo Long"";""Endlos"";""14:27:19"";""DZ BANK"";""0","71 EUR"";""0","73 EUR""",
"DV060H;""Square Inc."";""Endlos Turbo Long"";""Endlos"";""14:23:47"";""DZ BANK"";""11","56 EUR"";""11","64 EUR""",
"DV069A;""va-Q-tec AG"";""Endlos Turbo Long"";""Endlos"";""14:36:54"";""DZ BANK"";""1","02 EUR"";""1","03 EUR""",
"DV063E;""Deutsche Bank AG"";""Endlos Turbo Long"";""Endlos"";""14:35:40"";""DZ BANK"";""0","28 EUR"";""0","29 EUR""",
"DV06MX;""Kupfer"";""Endlos Turbo Long"";""Endlos"";""14:21:21"";""DZ BANK"";""3","00 EUR"";""3","06 EUR""",
"DV060X;""adidas AG"";""Endlos Turbo Long"";""Endlos"";""14:34:50"";""DZ BANK"";""0","31 EUR"";""0","33 EUR""",
"DV06KW;""Gold-Future"";""Endlos Turbo Long"";""Endlos"";""14:21:37"";""DZ BANK"";""22","290001 EUR"";""22","290001 EUR""",
"DV06KU;""Gold-Future"";""Endlos Turbo Long"";""Endlos"";""14:22:04"";""DZ BANK"";""72","989998 EUR"";""72","989998 EUR""",
"DV069Q;""Vonovia SE"";""Endlos Turbo Long"";""Endlos"";""14:36:22"";""DZ BANK"";""0","16 EUR"";""0","17 EUR""",
"DV065N;""Hugo Boss AG"";""Endlos Turbo Long"";""Endlos"";""14:13:32"";""DZ BANK"";""0","19 EUR"";""0","20 EUR""",
"DV065D;""Henkel AG & Co. KGaA Vz."";""Endlos Turbo Long"";""Endlos"";""14:34:35"";""DZ BANK"";""1","31 EUR"";""1","32 EUR""",
"DV0645;""HeidelbergCement AG"";""Endlos Turbo Long"";""Endlos"";""14:20:07"";""DZ BANK"";""0","38 EUR"";""0","39 EUR""",
"DV066M;""Muenchener Rueckversicherungs AG"";""Endlos Turbo Long"";""Endlos"";""14:36:17"";""DZ BANK"";""1","71 EUR"";""1","72 EUR""",
"DV060F;""Pfizer Inc."";""Endlos Turbo Long"";""Endlos"";""14:29:45"";""DZ BANK"";""0","23 EUR"";""0","25 EUR""",
"DV060P;""Tesla Inc"";""Endlos Turbo Long"";""Endlos"";""14:18:31"";""DZ BANK"";""0","52 EUR"";""0","54 EUR""",
"DV06M0;""Kupfer"";""Endlos Turbo Long"";""Endlos"";""14:29:48"";""DZ BANK"";""2","45 EUR"";""2","51 EUR""",
"DV061Q;""AXA S.A."";""Endlos Turbo Long"";""Endlos"";""13:12:10"";""DZ BANK"";""0","12 EUR"";""0","13 EUR""",
"DV06MT;""Kupfer"";""Endlos Turbo Long"";""Endlos"";""14:29:48"";""DZ BANK"";""3","57 EUR"";""3","63 EUR""",
"DV067X;""RWE AG"";""Endlos Turbo Long"";""Endlos"";""14:35:13"";""DZ BANK"";""0","14 EUR"";""0","15 EUR""",
"DV061Y;""Bayer AG"";""Endlos Turbo Long"";""Endlos"";""14:35:22"";""DZ BANK"";""0","18 EUR"";""0","19 EUR""",
"DV06ZY;""Amazon.com Inc."";""Endlos Turbo Long"";""Endlos"";""14:35:05"";""DZ BANK"";""2","08 EUR"";""2","10 EUR""",
"DV0678;""SFC ENERGY AG"";""Endlos Turbo Long"";""Endlos"";""14:34:44"";""DZ BANK"";""2","81 EUR"";""3","11 EUR""",
"DV067L;""Puma SE"";""Endlos Turbo Long"";""Endlos"";""14:26:20"";""DZ BANK"";""0","26 EUR"";""0","28 EUR""",
"DV060R;""Aareal Bank AG"";""Endlos Turbo Long"";""Endlos"";""14:02:38"";""DZ BANK"";""0","27 EUR"";""0","28 EUR""",
"DV06Z9;""Electronic Arts Inc."";""Endlos Turbo Long"";""Endlos"";""14:19:55"";""DZ BANK"";""0","28 EUR"";""0","35 EUR""",
"DFP21U;""EUR/AUD"";""Endlos Turbo Long"";""Endlos"";""14:28:06"";""DZ BANK"";""0","37 EUR"";""0","39 EUR""",
"DV064Q;""Fraport AG"";""Endlos Turbo Long"";""Endlos"";""14:25:50"";""DZ BANK"";""0","29 EUR"";""0","30 EUR""",
"DV063F;""Deutsche Bank AG"";""Endlos Turbo Long"";""Endlos"";""14:20:16"";""DZ BANK"";""0","24 EUR"";""0","25 EUR""",
"DV060L;""Tesla Inc"";""Endlos Turbo Long"";""Endlos"";""14:28:51"";""DZ BANK"";""0","66 EUR"";""0","68 EUR""",
"DV066Q;""Muenchener Rueckversicherungs AG"";""Endlos Turbo Long"";""Endlos"";""14:32:53"";""DZ BANK"";""0","98 EUR"";""0","99 EUR""",
"DV064S;""freenet AG"";""Endlos Turbo Long"";""Endlos"";""13:15:19"";""DZ BANK"";""0","11 EUR"";""0","12 EUR""",
"DV066S;""Muenchener Rueckversicherungs AG"";""Endlos Turbo Long"";""Endlos"";""14:32:27"";""DZ BANK"";""0","74 EUR"";""0","75 EUR""",
"DV063B;""Deutsche Bank AG"";""Endlos Turbo Long"";""Endlos"";""14:20:16"";""DZ BANK"";""0","45 EUR"";""0","46 EUR""",
"DFP227;""EUR/NZD"";""Endlos Turbo Long"";""Endlos"";""14:28:19"";""DZ BANK"";""1","01 EUR"";""1","03 EUR""",
"DV06MR;""Kupfer"";""Endlos Turbo Long"";""Endlos"";""14:21:19"";""DZ BANK"";""3","94 EUR"";""4","00 EUR""",
"DV062X;""Continental AG"";""Endlos Turbo Long"";""Endlos"";""14:20:22"";""DZ BANK"";""0","20 EUR"";""0","21 EUR""",
"DV060W;""adidas AG"";""Endlos Turbo Long"";""Endlos"";""14:30:42"";""DZ BANK"";""0","51 EUR"";""0","53 EUR""",
"DV068B;""Shop Apotheke Europe N.V."";""Endlos Turbo Long"";""Endlos"";""14:23:00"";""DZ BANK"";""1","42 EUR"";""1","47 EUR""",
"DV065W;""K+S AG"";""Endlos Turbo Long"";""Endlos"";""14:31:06"";""DZ BANK"";""0","72 EUR"";""0","73 EUR""",
