"WKN;""Basiswert"";""Produkttyp"";""Letzter Bewertungstag"";""Zeit"";""Quotierung"";""Geld"";""Brief""",,,
"DV04YK;""Booking Holdings Inc."";""Optionsschein Classic Long"";""17.06.2022"";""15:46:23"";""DZ BANK"";""1","35 EUR"";""1","40 EUR""",
"DFP2NT;""EUR/USD"";""Optionsschein Classic Long"";""03.09.2021"";""15:43:15"";""DZ BANK"";""1","72 EUR"";""1","73 EUR""",
"DFP2QB;""EUR/USD"";""Optionsschein Classic Long"";""27.08.2021"";""15:37:03"";""DZ BANK"";""3","79 EUR"";""3","80 EUR""",
"DV040G;""Volkswagen AG Vz."";""Optionsschein Classic Long"";""17.12.2021"";""15:49:41"";""DZ BANK"";""0","47 EUR"";""0","48 EUR""",
"DV04X7;""BNP Paribas S.A."";""Optionsschein Classic Long"";""17.06.2022"";""15:18:29"";""DZ BANK"";""0","14 EUR"";""0","15 EUR""",
"DV040D;""Volkswagen AG Vz."";""Optionsschein Classic Long"";""18.06.2021"";""15:44:56"";""DZ BANK"";""0","08 EUR"";""0","10 EUR""",
"DV04ZU;""Repsol S.A."";""Optionsschein Classic Long"";""17.09.2021"";""15:38:38"";""DZ BANK"";""0","23 EUR"";""0","25 EUR""",
"DV04X7;""BNP Paribas S.A."";""Optionsschein Classic Long"";""17.06.2022"";""15:18:29"";""DZ BANK"";""0","14 EUR"";""0","15 EUR""",
"DFP2PB;""EUR/USD"";""Optionsschein Classic Long"";""03.09.2021"";""15:24:07"";""DZ BANK"";""0","26 EUR"";""0","27 EUR""",
"DFP2PL;""EUR/USD"";""Optionsschein Classic Long"";""03.09.2021"";""14:32:00"";""DZ BANK"";""0","13 EUR"";""0","14 EUR""",
"DV04YG;""Booking Holdings Inc."";""Optionsschein Classic Long"";""17.12.2021"";""15:38:07"";""DZ BANK"";""0","73 EUR"";""0","83 EUR""",
"DFP2QC;""EUR/USD"";""Optionsschein Classic Long"";""27.08.2021"";""15:46:32"";""DZ BANK"";""3","46 EUR"";""3","47 EUR""",
"DV040P;""Volkswagen AG Vz."";""Optionsschein Classic Long"";""16.09.2022"";""15:48:20"";""DZ BANK"";""0","81 EUR"";""0","82 EUR""",
"DFP2NU;""EUR/USD"";""Optionsschein Classic Long"";""03.09.2021"";""15:43:15"";""DZ BANK"";""1","53 EUR"";""1","54 EUR""",
"DV04ZT;""Repsol S.A."";""Optionsschein Classic Long"";""18.06.2021"";""15:36:08"";""DZ BANK"";""0","19 EUR"";""0","21 EUR""",
"DV040K;""Volkswagen AG Vz."";""Optionsschein Classic Long"";""18.03.2022"";""15:47:22"";""DZ BANK"";""0","62 EUR"";""0","63 EUR""",
"DV04XU;""AEGON N.V."";""Optionsschein Classic Long"";""17.09.2021"";""14:33:35"";""DZ BANK"";""0","08 EUR"";""0","10 EUR""",
"DV04YV;""COVESTRO AG"";""Optionsschein Classic Long"";""16.12.2022"";""13:02:29"";""DZ BANK"";""0","33 EUR"";""0","35 EUR""",
"DFP2NN;""EUR/USD"";""Optionsschein Classic Long"";""03.09.2021"";""15:53:52"";""DZ BANK"";""2","94 EUR"";""2","95 EUR""",
"DV04ZN;""Porsche Automobil Holding SE"";""Optionsschein Classic Long"";""17.09.2021"";""13:17:18"";""DZ BANK"";""0","18 EUR"";""0","19 EUR""",
"DV03X6;""Hochtief AG"";""Optionsschein Classic Long"";""16.12.2022"";""15:37:39"";""DZ BANK"";""1","35 EUR"";""1","37 EUR""",
"DV03YB;""MorphoSys AG"";""Optionsschein Classic Long"";""16.12.2022"";""15:52:04"";""DZ BANK"";""1","79 EUR"";""1","81 EUR""",
"DV03YE;""NEMETSCHEK"";""Optionsschein Classic Long"";""16.12.2022"";""15:51:41"";""DZ BANK"";""1","13 EUR"";""1","15 EUR""",
"DV03YA;""MorphoSys AG"";""Optionsschein Classic Long"";""16.12.2022"";""15:52:05"";""DZ BANK"";""1","83 EUR"";""1","85 EUR""",
"DV03X4;""Deutsche EuroShop AG"";""Optionsschein Classic Long"";""16.12.2022"";""15:12:32"";""DZ BANK"";""0","58 EUR"";""0","60 EUR""",
"DV03X2;""BayWa AG"";""Optionsschein Classic Long"";""16.12.2022"";""15:43:39"";""DZ BANK"";""0","56 EUR"";""0","57 EUR""",
"DV03YG;""SMA Solar Technology AG"";""Optionsschein Classic Long"";""16.12.2022"";""15:47:55"";""DZ BANK"";""1","46 EUR"";""1","47 EUR""",
"DV03X5;""Henkel AG & Co. KGaA Vz."";""Optionsschein Classic Long"";""21.05.2021"";""15:44:56"";""DZ BANK"";""0","48 EUR"";""0","49 EUR""",
"DV03X7;""Iberdrola S.A."";""Optionsschein Classic Long"";""16.12.2022"";""15:41:15"";""DZ BANK"";""1","24 EUR"";""1","25 EUR""",
"DV03YH;""Société Générale S.A."";""Optionsschein Classic Long"";""16.12.2022"";""15:36:45"";""DZ BANK"";""0","14 EUR"";""0","15 EUR""",
"DV03YC;""NEMETSCHEK"";""Optionsschein Classic Long"";""17.09.2021"";""15:51:41"";""DZ BANK"";""0","67 EUR"";""0","69 EUR""",
"DV03YD;""NEMETSCHEK"";""Optionsschein Classic Long"";""17.06.2022"";""15:34:12"";""DZ BANK"";""0","99 EUR"";""1","01 EUR""",
"DV03X1;""Aurubis AG"";""Optionsschein Classic Long"";""17.09.2021"";""15:48:40"";""DZ BANK"";""0","10 EUR"";""0","12 EUR""",
"DV03JD;""q.beyond AG"";""Optionsschein Classic Long"";""17.12.2021"";""15:53:54"";""DZ BANK"";""0","08 EUR"";""0","11 EUR""",
"DV03JK;""Volkswagen AG"";""Optionsschein Classic Long"";""16.12.2022"";""15:48:48"";""DZ BANK"";""1","11 EUR"";""1","13 EUR""",
"DV03HY;""CTS Eventim AG"";""Optionsschein Classic Long"";""16.12.2022"";""15:54:39"";""DZ BANK"";""0","34 EUR"";""0","36 EUR""",
"DV03JV;""NASDAQ 100"";""Optionsschein Classic Long"";""18.06.2021"";""15:53:47"";""DZ BANK"";""5","85 EUR"";""5","87 EUR""",
"DV03J2;""NASDAQ 100"";""Optionsschein Classic Long"";""18.06.2021"";""15:54:40"";""DZ BANK"";""3","23 EUR"";""3","25 EUR""",
"DV03J6;""NASDAQ 100"";""Optionsschein Classic Long"";""18.06.2021"";""15:56:30"";""DZ BANK"";""1","70 EUR"";""1","72 EUR""",
"DV03HW;""Barrick Gold Corporation"";""Optionsschein Classic Long"";""17.06.2022"";""15:37:04"";""DZ BANK"";""2","88 EUR"";""2","92 EUR""",
"DV03J5;""NASDAQ 100"";""Optionsschein Classic Long"";""18.06.2021"";""15:44:33"";""DZ BANK"";""1","84 EUR"";""1","86 EUR""",
"DV03JW;""NASDAQ 100"";""Optionsschein Classic Long"";""18.06.2021"";""15:52:40"";""DZ BANK"";""5","34 EUR"";""5","36 EUR""",
"DV03H4;""LPKF Laser & Electronics AG"";""Optionsschein Classic Long"";""16.12.2022"";""15:45:30"";""DZ BANK"";""0","73 EUR"";""0","75 EUR""",
"DV03JT;""NASDAQ 100"";""Optionsschein Classic Long"";""18.06.2021"";""15:52:37"";""DZ BANK"";""6","65 EUR"";""6","67 EUR""",
"DV03J1;""NASDAQ 100"";""Optionsschein Classic Long"";""18.06.2021"";""15:55:42"";""DZ BANK"";""3","56 EUR"";""3","58 EUR""",
"DV03JA;""Porsche Automobil Holding SE"";""Optionsschein Classic Long"";""16.12.2022"";""15:25:38"";""DZ BANK"";""0","47 EUR"";""0","48 EUR""",
"DV03JJ;""Volkswagen AG"";""Optionsschein Classic Long"";""17.06.2022"";""15:50:47"";""DZ BANK"";""0","81 EUR"";""0","83 EUR""",
"DV03JJ;""Volkswagen AG"";""Optionsschein Classic Long"";""17.06.2022"";""15:50:47"";""DZ BANK"";""0","81 EUR"";""0","83 EUR""",
"DV03J0;""NASDAQ 100"";""Optionsschein Classic Long"";""18.06.2021"";""15:53:46"";""DZ BANK"";""3","87 EUR"";""3","89 EUR""",
"DV03J8;""NASDAQ 100"";""Optionsschein Classic Long"";""18.06.2021"";""15:40:29"";""DZ BANK"";""1","33 EUR"";""1","35 EUR""",
"DV03JU;""NASDAQ 100"";""Optionsschein Classic Long"";""18.06.2021"";""15:53:31"";""DZ BANK"";""6","29 EUR"";""6","31 EUR""",
"DV03HZ;""Daimler AG"";""Optionsschein Classic Long"";""17.12.2021"";""15:44:00"";""DZ BANK"";""0","059 EUR"";""0","069 EUR""",
"DV03JY;""NASDAQ 100"";""Optionsschein Classic Long"";""18.06.2021"";""15:54:25"";""DZ BANK"";""4","65 EUR"";""4","67 EUR""",
"DV03H2;""K+S AG"";""Optionsschein Classic Long"";""18.06.2021"";""15:35:10"";""DZ BANK"";""1","93 EUR"";""1","94 EUR""",
"DV03H3;""K+S AG"";""Optionsschein Classic Long"";""16.12.2022"";""15:55:00"";""DZ BANK"";""3","00 EUR"";""3","01 EUR""",
"DV03JE;""RWE AG"";""Optionsschein Classic Long"";""16.12.2022"";""15:31:46"";""DZ BANK"";""0","63 EUR"";""0","64 EUR""",
"DV03H6;""LVMH Moët Hennessy Louis Vuitton S.E."";""Optionsschein Classic Long"";""17.09.2021"";""15:54:09"";""DZ BANK"";""0","13 EUR"";""0","16 EUR""",
"DV03J7;""NASDAQ 100"";""Optionsschein Classic Long"";""18.06.2021"";""15:42:20"";""DZ BANK"";""1","48 EUR"";""1","50 EUR""",
"DV03JH;""Volkswagen AG"";""Optionsschein Classic Long"";""17.12.2021"";""15:47:08"";""DZ BANK"";""0","47 EUR"";""0","49 EUR""",
"DV03JS;""NASDAQ 100"";""Optionsschein Classic Long"";""18.06.2021"";""15:51:08"";""DZ BANK"";""7","07 EUR"";""7","09 EUR""",
"DV03J4;""NASDAQ 100"";""Optionsschein Classic Long"";""18.06.2021"";""15:42:22"";""DZ BANK"";""2","03 EUR"";""2","05 EUR""",
"DV03JB;""PVA TEPLA AG ORD NPV"";""Optionsschein Classic Long"";""17.12.2021"";""15:08:15"";""DZ BANK"";""0","61 EUR"";""0","63 EUR""",
"DV03H7;""MTU Aero Engines AG"";""Optionsschein Classic Long"";""16.12.2022"";""15:37:21"";""DZ BANK"";""5","53 EUR"";""5","58 EUR""",
"DV03H1;""home24 Br"";""Optionsschein Classic Long"";""16.12.2022"";""15:42:19"";""DZ BANK"";""0","68 EUR"";""0","69 EUR""",
"DV03JG;""Volkswagen AG"";""Optionsschein Classic Long"";""17.09.2021"";""15:04:55"";""DZ BANK"";""0","22 EUR"";""0","24 EUR""",
"DV03J3;""NASDAQ 100"";""Optionsschein Classic Long"";""18.06.2021"";""15:56:18"";""DZ BANK"";""2","98 EUR"";""3","00 EUR""",
"DV03JC;""q.beyond AG"";""Optionsschein Classic Long"";""18.06.2021"";""15:04:45"";""DZ BANK"";""0","08 EUR"";""0","11 EUR""",
"DV03JZ;""NASDAQ 100"";""Optionsschein Classic Long"";""18.06.2021"";""15:53:48"";""DZ BANK"";""4","25 EUR"";""4","27 EUR""",
"DV03JX;""NASDAQ 100"";""Optionsschein Classic Long"";""18.06.2021"";""15:54:20"";""DZ BANK"";""5","02 EUR"";""5","04 EUR""",
"DV03H8;""Porsche Automobil Holding SE"";""Optionsschein Classic Long"";""17.12.2021"";""13:17:18"";""DZ BANK"";""0","23 EUR"";""0","24 EUR""",
"DV03H9;""Porsche Automobil Holding SE"";""Optionsschein Classic Long"";""17.06.2022"";""15:13:33"";""DZ BANK"";""0","36 EUR"";""0","37 EUR""",
"DV06YD;""Brenntag AG"";""Optionsschein Classic Short"";""16.12.2022"";""13:02:01"";""DZ BANK"";""0","07 EUR"";""0","11 EUR""",
"DV06YQ;""Gerresheimer AG"";""Optionsschein Classic Short"";""17.09.2021"";""13:02:04"";""DZ BANK"";""0","22 EUR"";""0","24 EUR""",
"DV06X5;""AIXTRON AG"";""Optionsschein Classic Short"";""16.12.2022"";""15:44:09"";""DZ BANK"";""5","77 EUR"";""5","82 EUR""",
"DV06YY;""Henkel AG & Co. KGaA Vz."";""Optionsschein Classic Short"";""17.12.2021"";""13:02:27"";""DZ BANK"";""0","23 EUR"";""0","24 EUR""",
"DV06X1;""AIXTRON AG"";""Optionsschein Classic Short"";""18.06.2021"";""15:40:51"";""DZ BANK"";""3","26 EUR"";""3","31 EUR""",
"DV06Y7;""LPKF Laser & Electronics AG"";""Optionsschein Classic Short"";""17.09.2021"";""15:24:31"";""DZ BANK"";""0","36 EUR"";""0","38 EUR""",
"DV06ZQ;""SAP SE"";""Optionsschein Classic Short"";""17.12.2021"";""13:51:43"";""DZ BANK"";""0","38 EUR"";""0","39 EUR""",
"DV06ZA;""LPKF Laser & Electronics AG"";""Optionsschein Classic Short"";""17.06.2022"";""14:56:05"";""DZ BANK"";""0","32 EUR"";""0","34 EUR""",
"DV06YX;""Henkel AG & Co. KGaA Vz."";""Optionsschein Classic Short"";""17.09.2021"";""13:02:27"";""DZ BANK"";""0","16 EUR"";""0","17 EUR""",
"DV06X3;""AIXTRON AG"";""Optionsschein Classic Short"";""17.12.2021"";""15:44:03"";""DZ BANK"";""4","40 EUR"";""4","45 EUR""",
"DV06Y9;""LPKF Laser & Electronics AG"";""Optionsschein Classic Short"";""17.06.2022"";""13:02:13"";""DZ BANK"";""0","18 EUR"";""0","20 EUR""",
"DV06X2;""AIXTRON AG"";""Optionsschein Classic Short"";""17.09.2021"";""15:44:09"";""DZ BANK"";""3","93 EUR"";""3","98 EUR""",
"DV06Y6;""LPKF Laser & Electronics AG"";""Optionsschein Classic Short"";""17.09.2021"";""13:49:03"";""DZ BANK"";""0","19 EUR"";""0","21 EUR""",
"DV06X4;""AIXTRON AG"";""Optionsschein Classic Short"";""17.06.2022"";""15:50:57"";""DZ BANK"";""5","02 EUR"";""5","07 EUR""",
"DV06YJ;""E.ON SE"";""Optionsschein Classic Short"";""16.12.2022"";""13:02:07"";""DZ BANK"";""0","19 EUR"";""0","21 EUR""",
"DV06Y8;""LPKF Laser & Electronics AG"";""Optionsschein Classic Short"";""17.12.2021"";""15:12:53"";""DZ BANK"";""0","45 EUR"";""0","47 EUR""",
"DV06ZB;""LPKF Laser & Electronics AG"";""Optionsschein Classic Short"";""16.12.2022"";""14:57:41"";""DZ BANK"";""0","42 EUR"";""0","44 EUR""",
"DV06YW;""Henkel AG & Co. KGaA Vz."";""Optionsschein Classic Short"";""18.06.2021"";""15:54:19"";""DZ BANK"";""0","09 EUR"";""0","10 EUR""",
"DV06YB;""Barrick Gold Corporation"";""Optionsschein Classic Short"";""17.06.2022"";""15:43:24"";""DZ BANK"";""1","76 EUR"";""1","80 EUR""",
"DV06YE;""Deutsche Wohnen SE"";""Optionsschein Classic Short"";""17.09.2021"";""13:27:38"";""DZ BANK"";""0","13 EUR"";""0","14 EUR""",
"DFP2WH;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""14:32:00"";""DZ BANK"";""0","10 EUR"";""0","11 EUR""",
"DFP2WS;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""15:21:37"";""DZ BANK"";""0","25 EUR"";""0","26 EUR""",
"DFP2XG;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""15:44:21"";""DZ BANK"";""3","50 EUR"";""3","51 EUR""",
"DFP2XE;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""15:54:37"";""DZ BANK"";""2","89 EUR"";""2","90 EUR""",
"DFP2VJ;""EUR/JPY"";""Optionsschein Classic Short"";""06.08.2021"";""15:53:13"";""DZ BANK"";""2","88 EUR"";""2","90 EUR""",
"DV06AP;""Eni S.p.A."";""Optionsschein Classic Short"";""16.12.2021"";""15:37:58"";""DZ BANK"";""1","47 EUR"";""1","48 EUR""",
"DFP2VD;""EUR/JPY"";""Optionsschein Classic Short"";""06.08.2021"";""15:43:42"";""DZ BANK"";""1","88 EUR"";""1","90 EUR""",
"DFP2T5;""EUR/JPY"";""Optionsschein Classic Short"";""05.03.2021"";""15:52:28"";""DZ BANK"";""1","49 EUR"";""1","53 EUR""",
"DFP2XH;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""15:45:58"";""DZ BANK"";""3","82 EUR"";""3","83 EUR""",
"DFP2XK;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""15:52:14"";""DZ BANK"";""4","77 EUR"";""4","78 EUR""",
"DFP2XB;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""15:54:40"";""DZ BANK"";""2","13 EUR"";""2","14 EUR""",
"DV06BA;""Royal Dutch Shell plc"";""Optionsschein Classic Short"";""17.09.2021"";""15:48:36"";""DZ BANK"";""0","24 EUR"";""0","25 EUR""",
"DFP2XL;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""15:46:32"";""DZ BANK"";""5","51 EUR"";""5","52 EUR""",
"DFP2WU;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""15:24:10"";""DZ BANK"";""0","30 EUR"";""0","31 EUR""",
"DFP2WY;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""15:41:40"";""DZ BANK"";""0","47 EUR"";""0","48 EUR""",
"DFP2UD;""EUR/JPY"";""Optionsschein Classic Short"";""12.03.2021"";""15:51:01"";""DZ BANK"";""2","49 EUR"";""2","51 EUR""",
"DFP2UK;""EUR/JPY"";""Optionsschein Classic Short"";""19.03.2021"";""15:45:17"";""DZ BANK"";""2","93 EUR"";""2","95 EUR""",
"DFP2W2;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""15:53:14"";""DZ BANK"";""0","75 EUR"";""0","76 EUR""",
"DV06AM;""Eni S.p.A."";""Optionsschein Classic Short"";""17.06.2021"";""15:33:33"";""DZ BANK"";""0","98 EUR"";""0","99 EUR""",
"DV0596;""CTS Eventim AG"";""Optionsschein Classic Short"";""17.06.2022"";""15:41:36"";""DZ BANK"";""1","21 EUR"";""1","23 EUR""",
"DFP2XJ;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""15:41:22"";""DZ BANK"";""4","13 EUR"";""4","14 EUR""",
"DFP2T8;""EUR/JPY"";""Optionsschein Classic Short"";""05.03.2021"";""15:46:06"";""DZ BANK"";""2","57 EUR"";""2","61 EUR""",
"DV06BW;""VISA Inc."";""Optionsschein Classic Short"";""17.12.2021"";""15:47:53"";""DZ BANK"";""3","12 EUR"";""3","15 EUR""",
"DV06A4;""MasterCard Inc."";""Optionsschein Classic Short"";""17.12.2021"";""15:38:48"";""DZ BANK"";""5","41 EUR"";""5","49 EUR""",
"DFP2T4;""EUR/JPY"";""Optionsschein Classic Short"";""05.03.2021"";""15:53:32"";""DZ BANK"";""1","16 EUR"";""1","20 EUR""",
"DFP2VG;""EUR/JPY"";""Optionsschein Classic Short"";""06.08.2021"";""15:45:29"";""DZ BANK"";""2","45 EUR"";""2","47 EUR""",
"DFP2WR;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""15:54:41"";""DZ BANK"";""0","22 EUR"";""0","23 EUR""",
"DFP2UG;""EUR/JPY"";""Optionsschein Classic Short"";""19.03.2021"";""15:52:26"";""DZ BANK"";""1","83 EUR"";""1","85 EUR""",
"DFP2VL;""EUR/JPY"";""Optionsschein Classic Short"";""06.08.2021"";""15:53:13"";""DZ BANK"";""3","40 EUR"";""3","42 EUR""",
"DFP2VF;""EUR/JPY"";""Optionsschein Classic Short"";""06.08.2021"";""15:42:49"";""DZ BANK"";""2","24 EUR"";""2","26 EUR""",
"DFP2UL;""EUR/JPY"";""Optionsschein Classic Short"";""19.03.2021"";""15:44:28"";""DZ BANK"";""3","28 EUR"";""3","30 EUR""",
"DV06BV;""VISA Inc."";""Optionsschein Classic Short"";""18.06.2021"";""15:47:51"";""DZ BANK"";""2","45 EUR"";""2","48 EUR""",
"DFP2WN;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""14:34:31"";""DZ BANK"";""0","16 EUR"";""0","17 EUR""",
"DV06AF;""Deutsche Bank AG"";""Optionsschein Classic Short"";""17.09.2021"";""15:42:27"";""DZ BANK"";""1","26 EUR"";""1","27 EUR""",
"DFP2W3;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""15:55:47"";""DZ BANK"";""0","85 EUR"";""0","86 EUR""",
"DFP2UZ;""EUR/JPY"";""Optionsschein Classic Short"";""02.07.2021"";""15:52:41"";""DZ BANK"";""3","21 EUR"";""3","23 EUR""",
"DV059N;""Airbus Group SE"";""Optionsschein Classic Short"";""17.12.2021"";""15:35:42"";""DZ BANK"";""1","65 EUR"";""1","66 EUR""",
"DFP2W1;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""15:47:02"";""DZ BANK"";""0","67 EUR"";""0","68 EUR""",
"DFP2UV;""EUR/JPY"";""Optionsschein Classic Short"";""02.07.2021"";""15:54:41"";""DZ BANK"";""2","18 EUR"";""2","20 EUR""",
"DFP2WV;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""15:53:18"";""DZ BANK"";""0","34 EUR"";""0","35 EUR""",
"DV06BC;""Royal Dutch Shell plc"";""Optionsschein Classic Short"";""16.12.2022"";""15:48:50"";""DZ BANK"";""0","40 EUR"";""0","41 EUR""",
"DV06AG;""Deutsche Bank AG"";""Optionsschein Classic Short"";""17.12.2021"";""15:46:53"";""DZ BANK"";""1","53 EUR"";""1","54 EUR""",
"DFP2UR;""EUR/JPY"";""Optionsschein Classic Short"";""26.03.2021"";""15:46:06"";""DZ BANK"";""0","58 EUR"";""0","60 EUR""",
"DFP2T6;""EUR/JPY"";""Optionsschein Classic Short"";""05.03.2021"";""15:52:35"";""DZ BANK"";""1","83 EUR"";""1","87 EUR""",
"DV06AW;""General Electric Co."";""Optionsschein Classic Short"";""17.12.2021"";""15:44:31"";""DZ BANK"";""2","15 EUR"";""2","17 EUR""",
"DFP2U0;""EUR/JPY"";""Optionsschein Classic Short"";""02.07.2021"";""15:54:52"";""DZ BANK"";""3","49 EUR"";""3","51 EUR""",
"DFP2T9;""EUR/JPY"";""Optionsschein Classic Short"";""12.03.2021"";""15:47:51"";""DZ BANK"";""1","13 EUR"";""1","15 EUR""",
"DFP2XF;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""15:47:50"";""DZ BANK"";""3","14 EUR"";""3","15 EUR""",
"DFP2XD;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""15:42:49"";""DZ BANK"";""2","64 EUR"";""2","65 EUR""",
"DFP2UM;""EUR/JPY"";""Optionsschein Classic Short"";""19.03.2021"";""15:46:37"";""DZ BANK"";""3","61 EUR"";""3","63 EUR""",
"DFP2VK;""EUR/JPY"";""Optionsschein Classic Short"";""06.08.2021"";""15:47:34"";""DZ BANK"";""3","09 EUR"";""3","11 EUR""",
"DFP2WJ;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""15:21:48"";""DZ BANK"";""0","11 EUR"";""0","12 EUR""",
"DFP2T7;""EUR/JPY"";""Optionsschein Classic Short"";""05.03.2021"";""15:46:37"";""DZ BANK"";""2","20 EUR"";""2","24 EUR""",
"DFP2WX;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""15:37:53"";""DZ BANK"";""0","42 EUR"";""0","43 EUR""",
"DFP2WZ;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""15:53:14"";""DZ BANK"";""0","53 EUR"";""0","54 EUR""",
"DFP2US;""EUR/JPY"";""Optionsschein Classic Short"";""26.03.2021"";""15:42:48"";""DZ BANK"";""0","88 EUR"";""0","90 EUR""",
"DFP2U1;""EUR/JPY"";""Optionsschein Classic Short"";""02.07.2021"";""15:54:34"";""DZ BANK"";""3","80 EUR"";""3","82 EUR""",
"DFP2WW;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""15:37:05"";""DZ BANK"";""0","38 EUR"";""0","39 EUR""",
"DFP2WZ;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""15:53:14"";""DZ BANK"";""0","53 EUR"";""0","54 EUR""",
"DFP2US;""EUR/JPY"";""Optionsschein Classic Short"";""26.03.2021"";""15:42:48"";""DZ BANK"";""0","88 EUR"";""0","90 EUR""",
"DFP2VM;""EUR/JPY"";""Optionsschein Classic Short"";""06.08.2021"";""15:47:50"";""DZ BANK"";""3","65 EUR"";""3","67 EUR""",
"DFP2UH;""EUR/JPY"";""Optionsschein Classic Short"";""19.03.2021"";""15:54:25"";""DZ BANK"";""2","18 EUR"";""2","20 EUR""",
"DV06BU;""Vinci S.A."";""Optionsschein Classic Short"";""16.12.2022"";""15:37:18"";""DZ BANK"";""1","93 EUR"";""1","95 EUR""",
"DFP2W5;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""15:47:53"";""DZ BANK"";""1","06 EUR"";""1","07 EUR""",
"DV059L;""Airbus Group SE"";""Optionsschein Classic Short"";""18.06.2021"";""15:51:11"";""DZ BANK"";""1","07 EUR"";""1","08 EUR""",
"DFP2UB;""EUR/JPY"";""Optionsschein Classic Short"";""12.03.2021"";""15:52:28"";""DZ BANK"";""1","79 EUR"";""1","81 EUR""",
"DFP2WT;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""15:54:37"";""DZ BANK"";""0","27 EUR"";""0","28 EUR""",
"DFP2UX;""EUR/JPY"";""Optionsschein Classic Short"";""02.07.2021"";""15:38:37"";""DZ BANK"";""2","67 EUR"";""2","69 EUR""",
"DV06AT;""Fraport AG"";""Optionsschein Classic Short"";""16.12.2022"";""15:12:08"";""DZ BANK"";""1","36 EUR"";""1","38 EUR""",
"DFP2VN;""EUR/JPY"";""Optionsschein Classic Short"";""06.08.2021"";""15:51:08"";""DZ BANK"";""3","97 EUR"";""3","99 EUR""",
"DFP2W9;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""15:42:43"";""DZ BANK"";""1","72 EUR"";""1","73 EUR""",
"DFP2UT;""EUR/JPY"";""Optionsschein Classic Short"";""26.03.2021"";""15:54:47"";""DZ BANK"";""1","32 EUR"";""1","34 EUR""",
"DV0595;""CTS Eventim AG"";""Optionsschein Classic Short"";""17.12.2021"";""15:45:06"";""DZ BANK"";""1","02 EUR"";""1","04 EUR""",
"DV0597;""CTS Eventim AG"";""Optionsschein Classic Short"";""16.12.2022"";""15:45:06"";""DZ BANK"";""1","39 EUR"";""1","41 EUR""",
"DFP2UW;""EUR/JPY"";""Optionsschein Classic Short"";""02.07.2021"";""15:42:49"";""DZ BANK"";""2","44 EUR"";""2","46 EUR""",
"DFP2UC;""EUR/JPY"";""Optionsschein Classic Short"";""12.03.2021"";""15:46:30"";""DZ BANK"";""2","16 EUR"";""2","18 EUR""",
"DFP2XC;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""15:42:49"";""DZ BANK"";""2","38 EUR"";""2","39 EUR""",
"DV06AS;""Fraport AG"";""Optionsschein Classic Short"";""17.06.2022"";""15:48:41"";""DZ BANK"";""1","18 EUR"";""1","20 EUR""",
"DFP2UU;""EUR/JPY"";""Optionsschein Classic Short"";""02.07.2021"";""15:54:30"";""DZ BANK"";""1","97 EUR"";""1","99 EUR""",
"DFP2UF;""EUR/JPY"";""Optionsschein Classic Short"";""19.03.2021"";""15:54:52"";""DZ BANK"";""1","53 EUR"";""1","55 EUR""",
"DV059M;""Airbus Group SE"";""Optionsschein Classic Short"";""17.09.2021"";""15:41:14"";""DZ BANK"";""1","40 EUR"";""1","41 EUR""",
"DV06BB;""Royal Dutch Shell plc"";""Optionsschein Classic Short"";""17.06.2022"";""15:39:57"";""DZ BANK"";""0","35 EUR"";""0","36 EUR""",
"DFP2VE;""EUR/JPY"";""Optionsschein Classic Short"";""06.08.2021"";""15:49:24"";""DZ BANK"";""2","01 EUR"";""2","03 EUR""",
