"WKN;""Basiswert"";""Produkttyp"";""Letzter Bewertungstag"";""Zeit"";""Quotierung"";""Geld"";""Brief""",,
"DV04KJ;""RWE AG"";""Bonus Cap"";""18.03.2022"";""15:35:43"";""DZ BANK"";""27","83 EUR"";""27","84 EUR"""
"DV04KT;""RWE AG"";""Bonus Cap"";""16.12.2022"";""15:40:25"";""DZ BANK"";""26","379999 EUR"";""26","40 EUR"""
"DV04H8;""adidas AG"";""Bonus Cap"";""17.09.2021"";""15:42:18"";""DZ BANK"";""240","289993 EUR"";""240","300003 EUR"""
"DV04JW;""Deutsche Lufthansa AG"";""Bonus Cap"";""17.12.2021"";""15:46:29"";""DZ BANK"";""10","32 EUR"";""10","33 EUR"""
"DV04KX;""SAP SE"";""Bonus Cap"";""17.06.2022"";""15:40:26"";""DZ BANK"";""109","68 EUR"";""109","690002 EUR"""
"DV04H9;""BASF SE"";""Bonus Cap"";""17.06.2022"";""15:38:45"";""DZ BANK"";""82","25 EUR"";""82","260002 EUR"""
"DV04H9;""BASF SE"";""Bonus Cap"";""17.06.2022"";""15:38:45"";""DZ BANK"";""82","25 EUR"";""82","260002 EUR"""
"DV04LC;""Volkswagen AG Vz."";""Bonus Cap"";""18.03.2022"";""15:37:27"";""DZ BANK"";""152","770004 EUR"";""152","779999 EUR"""
"DV04J6;""Deutsche Lufthansa AG"";""Bonus Cap"";""17.03.2023"";""15:34:41"";""DZ BANK"";""12","19 EUR"";""12","21 EUR"""
"DV04JM;""Deutsche Lufthansa AG"";""Bonus Cap"";""17.09.2021"";""15:43:04"";""DZ BANK"";""10","97 EUR"";""10","98 EUR"""
"DV04KP;""RWE AG"";""Bonus Cap"";""16.09.2022"";""15:47:04"";""DZ BANK"";""35","040001 EUR"";""35","060001 EUR"""
"DV04JT;""Deutsche Lufthansa AG"";""Bonus Cap"";""17.12.2021"";""15:43:06"";""DZ BANK"";""11","96 EUR"";""11","97 EUR"""
"DV04KK;""RWE AG"";""Bonus Cap"";""17.06.2022"";""15:52:08"";""DZ BANK"";""31","530001 EUR"";""31","549999 EUR"""
"DV04KH;""RWE AG"";""Bonus Cap"";""18.03.2022"";""15:39:18"";""DZ BANK"";""36","509998 EUR"";""36","52 EUR"""
"DV04JV;""Deutsche Lufthansa AG"";""Bonus Cap"";""17.12.2021"";""15:38:10"";""DZ BANK"";""10","41 EUR"";""10","42 EUR"""
"DV04J5;""Deutsche Lufthansa AG"";""Bonus Cap"";""16.12.2022"";""15:54:04"";""DZ BANK"";""12","30 EUR"";""12","32 EUR"""
"DV04J9;""RWE AG"";""Bonus Cap"";""18.06.2021"";""15:29:53"";""DZ BANK"";""34","59 EUR"";""34","610001 EUR"""
"DV04JB;""Daimler AG"";""Bonus Cap"";""18.03.2022"";""15:48:30"";""DZ BANK"";""54","439999 EUR"";""54","450001 EUR"""
"DV04LG;""Volkswagen AG Vz."";""Bonus Cap"";""16.12.2022"";""15:37:28"";""DZ BANK"";""153","350006 EUR"";""153","360001 EUR"""
"DV04K4;""Volkswagen AG Vz."";""Bonus Cap"";""17.09.2021"";""15:37:28"";""DZ BANK"";""177","50 EUR"";""177","509995 EUR"""
"DV04LA;""Volkswagen AG Vz."";""Bonus Cap"";""18.03.2022"";""15:37:27"";""DZ BANK"";""165","770004 EUR"";""165","779999 EUR"""
"DV04J0;""Deutsche Lufthansa AG"";""Bonus Cap"";""18.03.2022"";""15:32:05"";""DZ BANK"";""10","31 EUR"";""10","32 EUR"""
"DV04K0;""ThyssenKrupp AG"";""Bonus Cap"";""16.09.2022"";""15:34:34"";""DZ BANK"";""9","30 EUR"";""9","32 EUR"""
"DV04KE;""RWE AG"";""Bonus Cap"";""17.12.2021"";""15:44:55"";""DZ BANK"";""23","90 EUR"";""23","91 EUR"""
"DV04JD;""Deutsche Bank AG"";""Bonus Cap"";""18.03.2022"";""15:34:12"";""DZ BANK"";""8","12 EUR"";""8","13 EUR"""
"DV04JS;""Deutsche Lufthansa AG"";""Bonus Cap"";""17.12.2021"";""15:34:39"";""DZ BANK"";""13","60 EUR"";""13","61 EUR"""
"DV04KW;""RWE AG"";""Bonus Cap"";""17.03.2023"";""15:33:55"";""DZ BANK"";""26","24 EUR"";""26","26 EUR"""
"DV04K7;""Volkswagen AG Vz."";""Bonus Cap"";""17.12.2021"";""15:37:28"";""DZ BANK"";""145","240005 EUR"";""145","25 EUR"""
"DV04LH;""Volkswagen AG Vz."";""Bonus Cap"";""17.03.2023"";""15:37:27"";""DZ BANK"";""152","320007 EUR"";""152","330002 EUR"""
"DV04KM;""RWE AG"";""Bonus Cap"";""17.06.2022"";""15:40:25"";""DZ BANK"";""27","23 EUR"";""27","25 EUR"""
"DV04J2;""Deutsche Lufthansa AG"";""Bonus Cap"";""17.06.2022"";""15:43:05"";""DZ BANK"";""11","51 EUR"";""11","53 EUR"""
"DV04K6;""Volkswagen AG Vz."";""Bonus Cap"";""17.09.2021"";""15:37:28"";""DZ BANK"";""160","389999 EUR"";""160","399994 EUR"""
"DV04JE;""Deutsche Lufthansa AG"";""Bonus Cap"";""18.06.2021"";""15:43:05"";""DZ BANK"";""13","28 EUR"";""13","30 EUR"""
"DV04KS;""RWE AG"";""Bonus Cap"";""16.12.2022"";""15:49:02"";""DZ BANK"";""34","490002 EUR"";""34","509998 EUR"""
"DV04JK;""Deutsche Lufthansa AG"";""Bonus Cap"";""17.09.2021"";""15:37:01"";""DZ BANK"";""12","80 EUR"";""12","81 EUR"""
"DV04JZ;""Deutsche Lufthansa AG"";""Bonus Cap"";""18.03.2022"";""15:34:38"";""DZ BANK"";""11","78 EUR"";""11","79 EUR"""
"DV04J4;""Deutsche Lufthansa AG"";""Bonus Cap"";""17.06.2022"";""15:35:45"";""DZ BANK"";""9","97 EUR"";""9","99 EUR"""
"DV04JX;""Deutsche Lufthansa AG"";""Bonus Cap"";""18.03.2022"";""15:46:29"";""DZ BANK"";""11","99 EUR"";""12","00 EUR"""
"DV04JG;""Deutsche Lufthansa AG"";""Bonus Cap"";""18.06.2021"";""15:40:47"";""DZ BANK"";""13","15 EUR"";""13","17 EUR"""
"DV04KG;""RWE AG"";""Bonus Cap"";""18.03.2022"";""15:39:30"";""DZ BANK"";""32","32 EUR"";""32","330002 EUR"""
"DV04J8;""Deutsche Telekom AG"";""Bonus Cap"";""17.03.2023"";""15:37:19"";""DZ BANK"";""14","57 EUR"";""14","59 EUR"""
"DV04JF;""Deutsche Lufthansa AG"";""Bonus Cap"";""18.06.2021"";""15:34:41"";""DZ BANK"";""11","43 EUR"";""11","45 EUR"""
"DV04JH;""Deutsche Lufthansa AG"";""Bonus Cap"";""18.06.2021"";""15:34:38"";""DZ BANK"";""11","29 EUR"";""11","31 EUR"""
"DV04LB;""Volkswagen AG Vz."";""Bonus Cap"";""18.03.2022"";""15:37:28"";""DZ BANK"";""142","720001 EUR"";""142","729996 EUR"""
"DV030M;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:48:24"";""DZ BANK"";""41","799999 EUR"";""41","810001 EUR"""
"DV031R;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:37:10"";""DZ BANK"";""37","02 EUR"";""37","029999 EUR"""
"DV031R;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:37:10"";""DZ BANK"";""37","02 EUR"";""37","029999 EUR"""
"DV031A;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:49:30"";""DZ BANK"";""38","810001 EUR"";""38","82 EUR"""
"DV031X;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:40:19"";""DZ BANK"";""41","830002 EUR"";""41","84 EUR"""
"DV03Z3;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:36:22"";""DZ BANK"";""38","779999 EUR"";""38","790001 EUR"""
"DV03YW;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""15:35:08"";""DZ BANK"";""43","650002 EUR"";""43","66 EUR"""
"DV032D;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:48:06"";""DZ BANK"";""40","080002 EUR"";""40","09 EUR"""
"DV030V;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:38:39"";""DZ BANK"";""35","630001 EUR"";""35","639999 EUR"""
"DV03ZD;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""15:52:09"";""DZ BANK"";""38","459999 EUR"";""38","470001 EUR"""
"DV0314;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:37:10"";""DZ BANK"";""50","610001 EUR"";""50","619999 EUR"""
"DV032C;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:40:17"";""DZ BANK"";""39","259998 EUR"";""39","27 EUR"""
"DV0317;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:37:11"";""DZ BANK"";""35","330002 EUR"";""35","34 EUR"""
"DV031C;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:38:31"";""DZ BANK"";""40","419998 EUR"";""40","43 EUR"""
"DV03YQ;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""15:37:33"";""DZ BANK"";""43","869999 EUR"";""43","880001 EUR"""
"DV030D;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:47:00"";""DZ BANK"";""42","220001 EUR"";""42","23 EUR"""
"DV03Y6;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""15:35:07"";""DZ BANK"";""37","779999 EUR"";""37","790001 EUR"""
"DV03Y9;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""15:35:05"";""DZ BANK"";""35","00 EUR"";""35","009998 EUR"""
"DV03Z8;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:38:32"";""DZ BANK"";""43","369999 EUR"";""43","380001 EUR"""
"DV03Z2;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:37:33"";""DZ BANK"";""46","27 EUR"";""46","279999 EUR"""
"DV030H;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:45:08"";""DZ BANK"";""47","669998 EUR"";""47","68 EUR"""
"DV03Y7;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""15:49:36"";""DZ BANK"";""38","689999 EUR"";""38","700001 EUR"""
"DV03Y7;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""15:49:36"";""DZ BANK"";""38","689999 EUR"";""38","700001 EUR"""
"DV0305;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:48:20"";""DZ BANK"";""45","060001 EUR"";""45","07 EUR"""
"DV031S;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:48:25"";""DZ BANK"";""37","860001 EUR"";""37","869999 EUR"""
"DV03ZB;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""15:47:01"";""DZ BANK"";""36","759998 EUR"";""36","77 EUR"""
"DV030L;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:38:40"";""DZ BANK"";""40","91 EUR"";""40","919998 EUR"""
"DV03ZH;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""15:35:09"";""DZ BANK"";""36","560001 EUR"";""36","57 EUR"""
"DV032H;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:37:14"";""DZ BANK"";""43","93 EUR"";""43","939999 EUR"""
"DV0301;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:48:07"";""DZ BANK"";""40","799999 EUR"";""40","810001 EUR"""
"DV030G;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:35:06"";""DZ BANK"";""45","810001 EUR"";""45","82 EUR"""
"DV030Z;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:46:59"";""DZ BANK"";""39","080002 EUR"";""39","09 EUR"""
"DV030R;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:37:14"";""DZ BANK"";""46","970001 EUR"";""46","98 EUR"""
"DV030X;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:42:06"";""DZ BANK"";""37","349998 EUR"";""37","360001 EUR"""
"DV03YY;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""15:49:31"";""DZ BANK"";""36","139999 EUR"";""36","150002 EUR"""
"DV03YR;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""15:42:32"";""DZ BANK"";""35","32 EUR"";""35","330002 EUR"""
"DV03ZU;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:35:07"";""DZ BANK"";""39","869999 EUR"";""39","880001 EUR"""
"DV03YX;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""15:40:16"";""DZ BANK"";""35","209999 EUR"";""35","220001 EUR"""
"DV030K;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:48:26"";""DZ BANK"";""40","07 EUR"";""40","080002 EUR"""
"DV03ZM;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:35:07"";""DZ BANK"";""39","950001 EUR"";""39","959999 EUR"""
"DV03YP;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""15:35:08"";""DZ BANK"";""39","150002 EUR"";""39","16 EUR"""
"DV03Y4;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""15:49:36"";""DZ BANK"";""36","02 EUR"";""36","029999 EUR"""
"DV0300;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:48:25"";""DZ BANK"";""39","93 EUR"";""39","939999 EUR"""
"DV0306;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:35:48"";""DZ BANK"";""46","73 EUR"";""46","740002 EUR"""
"DV031P;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:35:05"";""DZ BANK"";""35","41 EUR"";""35","419998 EUR"""
"DV03ZW;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:49:31"";""DZ BANK"";""41","759998 EUR"";""41","77 EUR"""
"DV03Y0;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""15:49:30"";""DZ BANK"";""37","950001 EUR"";""37","959999 EUR"""
"DV0311;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:37:16"";""DZ BANK"";""47","43 EUR"";""47","439999 EUR"""
"DV030P;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:48:14"";""DZ BANK"";""43","540001 EUR"";""43","549999 EUR"""
"DV030S;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:40:19"";""DZ BANK"";""48","700001 EUR"";""48","709999 EUR"""
"DV03Z6;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:49:37"";""DZ BANK"";""41","560001 EUR"";""41","57 EUR"""
"DV031Q;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:38:35"";""DZ BANK"";""36","23 EUR"";""36","240002 EUR"""
"DV03YN;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""15:42:06"";""DZ BANK"";""38","220001 EUR"";""38","23 EUR"""
"DV03Z9;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:49:28"";""DZ BANK"";""44","32 EUR"";""44","330002 EUR"""
"DV03YM;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""15:42:24"";""DZ BANK"";""37","279999 EUR"";""37","290001 EUR"""
"DV032N;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:37:09"";""DZ BANK"";""50","130001 EUR"";""50","139999 EUR"""
"DV0309;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:37:11"";""DZ BANK"";""50","959999 EUR"";""50","970001 EUR"""
"DV030A;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:37:08"";""DZ BANK"";""39","50 EUR"";""39","509998 EUR"""
"DV030B;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:47:00"";""DZ BANK"";""40","439999 EUR"";""40","450001 EUR"""
"DV030J;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:35:07"";""DZ BANK"";""39","169998 EUR"";""39","18 EUR"""
"DV031U;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:38:30"";""DZ BANK"";""39","439999 EUR"";""39","450001 EUR"""
"DV031F;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:48:03"";""DZ BANK"";""42","919998 EUR"";""42","93 EUR"""
"DV0303;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:37:10"";""DZ BANK"";""42","450001 EUR"";""42","459999 EUR"""
"DV03YV;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""15:42:36"";""DZ BANK"";""39","02 EUR"";""39","029999 EUR"""
"DV03ZP;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:49:38"";""DZ BANK"";""41","849998 EUR"";""41","860001 EUR"""
"DV0304;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:48:05"";""DZ BANK"";""43","360001 EUR"";""43","369999 EUR"""
"DV03Z1;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:40:17"";""DZ BANK"";""40","709999 EUR"";""40","720001 EUR"""
"DV030T;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:48:21"";""DZ BANK"";""50","48 EUR"";""50","490002 EUR"""
"DV031V;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:42:32"";""DZ BANK"";""40","25 EUR"";""40","259998 EUR"""
"DV031N;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:49:37"";""DZ BANK"";""34","610001 EUR"";""34","619999 EUR"""
"DV032G;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:37:07"";""DZ BANK"";""42","360001 EUR"";""42","369999 EUR"""
"DV03ZZ;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:40:22"";""DZ BANK"";""38","860001 EUR"";""38","869999 EUR"""
"DV03Y2;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""15:48:18"";""DZ BANK"";""43","43 EUR"";""43","439999 EUR"""
"DV03Z5;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:48:21"";""DZ BANK"";""40","639999 EUR"";""40","650002 EUR"""
"DV03ZG;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""15:37:16"";""DZ BANK"";""35","73 EUR"";""35","740002 EUR"""
"DV03YT;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""15:36:48"";""DZ BANK"";""37","16 EUR"";""37","169998 EUR"""
"DV03ZC;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""15:37:33"";""DZ BANK"";""37","599998 EUR"";""37","610001 EUR"""
"DV030Q;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:48:05"";""DZ BANK"";""45","279999 EUR"";""45","290001 EUR"""
"DV03Y5;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""15:40:18"";""DZ BANK"";""36","889999 EUR"";""36","900002 EUR"""
"DV03ZQ;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:49:33"";""DZ BANK"";""42","790001 EUR"";""42","799999 EUR"""
"DV032K;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:37:15"";""DZ BANK"";""47","040001 EUR"";""47","049999 EUR"""
"DV031T;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:48:08"";""DZ BANK"";""38","669998 EUR"";""38","68 EUR"""
"DV030U;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:38:35"";""DZ BANK"";""34","77 EUR"";""34","779999 EUR"""
"DV03ZK;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""15:35:07"";""DZ BANK"";""38","200001 EUR"";""38","209999 EUR"""
"DV0308;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:37:15"";""DZ BANK"";""50","130001 EUR"";""50","139999 EUR"""
"DV032P;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:40:22"";""DZ BANK"";""51","73 EUR"";""51","740002 EUR"""
"DV031E;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:48:08"";""DZ BANK"";""42","099998 EUR"";""42","110001 EUR"""
"DV03ZL;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""15:37:13"";""DZ BANK"";""42","299999 EUR"";""42","310001 EUR"""
"DV031G;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:40:22"";""DZ BANK"";""44","509998 EUR"";""44","52 EUR"""
"DV03ZJ;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""15:35:05"";""DZ BANK"";""37","380001 EUR"";""37","389999 EUR"""
"DV03Y3;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""15:36:22"";""DZ BANK"";""35","110001 EUR"";""35","119999 EUR"""
"DV03ZN;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:42:03"";""DZ BANK"";""40","889999 EUR"";""40","900002 EUR"""
"DV03ZV;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:35:59"";""DZ BANK"";""40","810001 EUR"";""40","82 EUR"""
"DV03Y1;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""15:47:00"";""DZ BANK"";""38","860001 EUR"";""38","869999 EUR"""
"DV031Y;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:37:15"";""DZ BANK"";""42","630001 EUR"";""42","639999 EUR"""
"DV03ZR;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:35:06"";""DZ BANK"";""43","700001 EUR"";""43","709999 EUR"""
"DV031M;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:37:13"";""DZ BANK"";""51","07 EUR"";""51","080002 EUR"""
"DV03YS;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""15:42:05"";""DZ BANK"";""36","23 EUR"";""36","240002 EUR"""
"DV032B;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:35:05"";""DZ BANK"";""38","48 EUR"";""38","490002 EUR"""
"DV031L;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:37:10"";""DZ BANK"";""50","23 EUR"";""50","240002 EUR"""
"DV032F;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:48:10"";""DZ BANK"";""41","639999 EUR"";""41","650002 EUR"""
"DV0316;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:49:32"";""DZ BANK"";""34","549999 EUR"";""34","560001 EUR"""
"DV031J;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:37:06"";""DZ BANK"";""47","779999 EUR"";""47","790001 EUR"""
"DV030E;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:49:29"";""DZ BANK"";""43","150002 EUR"";""43","16 EUR"""
"DV0310;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:37:12"";""DZ BANK"";""45","830002 EUR"";""45","84 EUR"""
"DV032J;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:37:14"";""DZ BANK"";""45","48 EUR"";""45","490002 EUR"""
"DV03YL;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""15:44:05"";""DZ BANK"";""36","330002 EUR"";""36","34 EUR"""
"DV03Z0;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:35:09"";""DZ BANK"";""39","790001 EUR"";""39","799999 EUR"""
"DV031K;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:40:23"";""DZ BANK"";""49","439999 EUR"";""49","450001 EUR"""
"DV03ZF;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""15:35:07"";""DZ BANK"";""34","900002 EUR"";""34","91 EUR"""
"DV03Z7;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:38:40"";""DZ BANK"";""42","459999 EUR"";""42","470001 EUR"""
"DV0315;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:48:13"";""DZ BANK"";""52","299999 EUR"";""52","310001 EUR"""
"DV0318;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:48:13"";""DZ BANK"";""36","150002 EUR"";""36","16 EUR"""
"DV03ZE;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""15:42:05"";""DZ BANK"";""42","75 EUR"";""42","759998 EUR"""
"DV030W;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:38:39"";""DZ BANK"";""36","490002 EUR"";""36","50 EUR"""
"DV031B;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:35:09"";""DZ BANK"";""39","599998 EUR"";""39","610001 EUR"""
"DV031D;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:48:07"";""DZ BANK"";""41","279999 EUR"";""41","290001 EUR"""
