Produkttyp;ISIN;Basiswert;Rückzahlungstermin;Geld;Brief;(Maßgebliche) Rendite p.a.;(Maßgeblicher) Sicherheitspuffer;(Mögliche) nächste Zahlung;Währung;ETF-Liefermöglichkeit;Besonderheit bei Rückzahlungsbeträgen;Nachhaltigkeit
Bonus-Zertifikat;DE000LB2LNF8;Daimler;28.03.2025 00:00:00;66,24;66,58;6,31 %;37,01 %;;EUR;;;Basic (nicht nachhaltig)
Bonus-Zertifikat;DE000LB2LNC5;Covestro;28.03.2025 00:00:00;60,68;61,17;5,96 %;32,57 %;;EUR;;;ESG (nachhaltig)
Bonus-Zertifikat;DE000LB2LN32;BASF;28.03.2025 00:00:00;66,47;66,81;3,86 %;40,85 %;;EUR;;;ESG (nachhaltig)
Bonus-Zertifikat;DE000LB2LMX3;Allianz;28.03.2025 00:00:00;198,30;199,30;3,68 %;42,46 %;;EUR;;;ESG (nachhaltig)
Bonus-Zertifikat;DE000LB2LMV7;EURO STOXX 50®;28.03.2025 00:00:00;35,94;36,13;2,52 %;34,04 %;;EUR;;;Basic (nicht nachhaltig)
Bonus-Zertifikat;DE000LB2LP97;Total;28.04.2025 00:00:00;38,04;38,24;9,67 %;36,94 %;;EUR;;;ESG (nachhaltig)
Bonus-Zertifikat;DE000LB2LNA9;Covestro;28.03.2025 00:00:00;60,46;60,95;0,42 %;46,72 %;;EUR;;;ESG (nachhaltig)
Bonus-Zertifikat;DE000LB2LN57;Bayer;28.03.2025 00:00:00;49,78;50,04;5,18 %;35,58 %;;EUR;;;Basic (nicht nachhaltig)
Bonus-Zertifikat;DE000LB2LP55;Volkswagen;28.03.2025 00:00:00;172,78;173,65;3,52 %;40,70 %;;EUR;;;Basic (nicht nachhaltig)
Bonus-Zertifikat;DE000LB2LNX1;Royal Dutch Shell;28.03.2025 00:00:00;16,89;16,98;6,55 %;35,40 %;;EUR;;;Basic (nicht nachhaltig)
Bonus-Zertifikat;DE000LB2LNB7;Covestro;28.03.2025 00:00:00;60,55;61,04;3,23 %;39,23 %;;EUR;;;ESG (nachhaltig)
Bonus-Zertifikat;DE000LB2LN24;BASF;28.03.2025 00:00:00;66,08;66,42;1,29 %;48,99 %;;EUR;;;ESG (nachhaltig)
Bonus-Zertifikat;DE000LB2LP71;Total;28.04.2025 00:00:00;37,19;37,38;3,65 %;53,62 %;;EUR;;;ESG (nachhaltig)
Bonus-Zertifikat;DE000LB2LNY9;Sanofi;28.03.2025 00:00:00;75,39;75,77;2,85 %;38,02 %;;EUR;;;Basic (nicht nachhaltig)
Bonus-Zertifikat;DE000LB2LNG6;Deutsche Post;28.03.2025 00:00:00;40,69;40,90;2,37 %;37,88 %;;EUR;;;ESG (nachhaltig)
Bonus-Zertifikat;DE000LB2LN40;Bayer;28.03.2025 00:00:00;49,79;50,05;2,79 %;41,53 %;;EUR;;;Basic (nicht nachhaltig)
Bonus-Zertifikat;DE000LB2LN08;AXA;28.03.2025 00:00:00;20,39;20,50;3,93 %;49,36 %;;EUR;;;ESG (nachhaltig)
Bonus-Zertifikat;DE000LB2LP22;Siemens;28.03.2025 00:00:00;131,06;131,72;4,88 %;29,90 %;;EUR;;;ESG (nachhaltig)
Bonus-Zertifikat;DE000LB2LNN2;Fresenius;28.03.2025 00:00:00;34,77;34,95;3,74 %;21,88 %;;EUR;;;Basic (nicht nachhaltig)
Bonus-Zertifikat;DE000LB2LNK8;Deutsche Telekom;28.03.2025 00:00:00;14,91;14,99;2,00 %;43,33 %;;EUR;;;Basic (nicht nachhaltig)
Bonus-Zertifikat;DE000LB2LN73;BMW;28.03.2025 00:00:00;70,10;70,46;2,52 %;38,90 %;;EUR;;;ESG (nachhaltig)
Bonus-Zertifikat;DE000LB2LN81;BMW;28.03.2025 00:00:00;70,05;70,41;4,26 %;33,29 %;;EUR;;;ESG (nachhaltig)
Bonus-Zertifikat;DE000LB2LMZ8;AXA;28.03.2025 00:00:00;20,00;20,11;2,22 %;55,63 %;;EUR;;;ESG (nachhaltig)
Bonus-Zertifikat;DE000LB2LP48;Volkswagen;28.03.2025 00:00:00;171,37;172,24;-0,32 %;49,34 %;;EUR;;;Basic (nicht nachhaltig)
Bonus-Zertifikat;DE000LB2LP30;Siemens;28.03.2025 00:00:00;131,14;131,80;6,73 %;25,22 %;;EUR;;;ESG (nachhaltig)
Bonus-Zertifikat;DE000LB2LNZ6;Sanofi;28.03.2025 00:00:00;75,00;75,38;4,72 %;31,43 %;;EUR;;;Basic (nicht nachhaltig)
Bonus-Zertifikat;DE000LB2LNW3;Royal Dutch Shell;28.03.2025 00:00:00;16,79;16,88;2,94 %;43,70 %;;EUR;;;Basic (nicht nachhaltig)
Bonus-Zertifikat;DE000LB2LNU7;MünchenerRück;28.03.2025 00:00:00;242,57;243,79;6,47 %;32,18 %;;EUR;;;ESG (nachhaltig)
Bonus-Zertifikat;DE000LB2LNP7;Fresenius;28.03.2025 00:00:00;34,73;34,91;5,35 %;17,61 %;;EUR;;;Basic (nicht nachhaltig)
Bonus-Zertifikat;DE000LB2LNQ5;HeidelbergCement;28.03.2025 00:00:00;65,15;65,48;0,75 %;34,61 %;;EUR;;;ESG (nachhaltig)
Bonus-Zertifikat;DE000LB2LNJ0;Deutsche Post;28.03.2025 00:00:00;40,51;40,72;6,27 %;25,99 %;;EUR;;;ESG (nachhaltig)
Bonus-Zertifikat;DE000LB2LNE1;Daimler;28.03.2025 00:00:00;65,50;65,83;3,41 %;43,94 %;;EUR;;;Basic (nicht nachhaltig)
Bonus-Zertifikat;DE000LB2LN65;Bayer;28.03.2025 00:00:00;49,79;50,05;7,79 %;29,63 %;;EUR;;;Basic (nicht nachhaltig)
Bonus-Zertifikat;DE000LB2LMW5;Allianz;28.03.2025 00:00:00;197,33;198,33;1,41 %;50,97 %;;EUR;;;ESG (nachhaltig)
Bonus-Zertifikat;DE000LB2LP89;Total;28.04.2025 00:00:00;37,58;37,77;6,55 %;44,76 %;;EUR;;;ESG (nachhaltig)
Bonus-Zertifikat;DE000LB2LP63;Volkswagen;28.03.2025 00:00:00;173,97;174,85;6,94 %;33,79 %;;EUR;;;Basic (nicht nachhaltig)
Bonus-Zertifikat;DE000LB2LP14;Siemens;28.03.2025 00:00:00;130,98;131,64;1,87 %;39,24 %;;EUR;;;ESG (nachhaltig)
Bonus-Zertifikat;DE000LB2LP06;Sanofi;28.03.2025 00:00:00;75,17;75,55;7,10 %;24,83 %;;EUR;;;Basic (nicht nachhaltig)
Bonus-Zertifikat;DE000LB2LNS1;MünchenerRück;28.03.2025 00:00:00;237,86;239,06;0,60 %;48,62 %;;EUR;;;ESG (nachhaltig)
Bonus-Zertifikat;DE000LB2LND3;Daimler;28.03.2025 00:00:00;64,88;65,21;0,30 %;52,53 %;;EUR;;;Basic (nicht nachhaltig)
Bonus-Zertifikat;DE000LB2LMY1;Allianz;28.03.2025 00:00:00;201,09;202,11;6,96 %;33,45 %;;EUR;;;ESG (nachhaltig)
Bonus-Zertifikat;DE000LB2LNL6;Deutsche Telekom;28.03.2025 00:00:00;14,93;15,01;4,19 %;36,67 %;;EUR;;;Basic (nicht nachhaltig)
Bonus-Zertifikat;DE000LB2LN99;BMW;28.03.2025 00:00:00;70,33;70,69;6,09 %;29,07 %;;EUR;;;ESG (nachhaltig)
Bonus-Zertifikat;DE000LB2LMS3;EURO STOXX 50®;22.01.2027 00:00:00;35,96;36,15;1,51 %;45,04 %;;EUR;;;Basic (nicht nachhaltig)
Bonus-Zertifikat;DE000LB2LMT1;EURO STOXX 50®;22.01.2027 00:00:00;36,05;36,24;2,53 %;39,54 %;;EUR;;;Basic (nicht nachhaltig)
Bonus-Zertifikat;DE000LB2LMU9;EURO STOXX 50®;22.01.2027 00:00:00;36,15;36,34;3,68 %;34,04 %;;EUR;;;Basic (nicht nachhaltig)
Capped-Bonus-Zertifikat;DE000LB2LAB4;Deutsche Bank;27.01.2023 00:00:00;9,48;9,53;8,53 %;43,83 %;;EUR;;;ESG (nachhaltig)
Capped-Bonus-Zertifikat;DE000LB2L9P3;AXA;27.01.2023 00:00:00;20,06;20,17;4,88 %;46,94 %;;EUR;;;ESG (nachhaltig)
Capped-Bonus-Zertifikat;DE000LB2LBC0;Porsche;27.01.2023 00:00:00;59,35;59,65;2,46 %;50,92 %;;EUR;;;Basic (nicht nachhaltig)
Capped-Bonus-Zertifikat;DE000LB2LAP4;Fresenius;27.01.2023 00:00:00;35,28;35,46;15,18 %;17,43 %;;EUR;;;Basic (nicht nachhaltig)
Capped-Bonus-Zertifikat;DE000LB2LAF5;Deutsche Post;27.01.2023 00:00:00;40,90;41,11;3,11 %;46,55 %;;EUR;;;ESG (nachhaltig)
Capped-Bonus-Zertifikat;DE000LB2LAD0;Deutsche Börse;27.01.2023 00:00:00;135,92;136,61;8,59 %;26,52 %;;EUR;;;ESG (nachhaltig)
Capped-Bonus-Zertifikat;DE000LB2LAC2;Deutsche Börse;27.01.2023 00:00:00;137,41;138,11;4,40 %;41,22 %;;EUR;;;ESG (nachhaltig)
Capped-Bonus-Zertifikat;DE000LB2LA60;Covestro;27.01.2023 00:00:00;56,02;56,48;6,73 %;42,98 %;;EUR;;;ESG (nachhaltig)
Capped-Bonus-Zertifikat;DE000LB2L9Z2;BMW;27.01.2023 00:00:00;70,82;71,18;3,12 %;49,99 %;;EUR;;;ESG (nachhaltig)
Capped-Bonus-Zertifikat;DE000LB2L9R9;BASF;27.01.2023 00:00:00;66,66;67,00;4,20 %;43,80 %;;EUR;;;ESG (nachhaltig)
Capped-Bonus-Zertifikat;DE000LB2L9M0;Allianz;27.01.2023 00:00:00;199,82;200,83;7,33 %;32,30 %;;EUR;;;ESG (nachhaltig)
Capped-Bonus-Zertifikat;DE000LB2L9G2;adidas;27.01.2023 00:00:00;287,88;289,33;3,66 %;48,22 %;;EUR;;;ESG (nachhaltig)
Capped-Bonus-Zertifikat;DE000LB2L9D9;DAX®;27.01.2023 00:00:00;137,23;137,92;4,84 %;26,70 %;;EUR;;;Basic (nicht nachhaltig)
Capped-Bonus-Zertifikat;DE000LB2LBY4;Total;24.02.2023 00:00:00;36,69;36,88;7,50 %;41,72 %;;EUR;;;ESG (nachhaltig)
Capped-Bonus-Zertifikat;DE000LB2LBT4;Wacker Chemie;27.01.2023 00:00:00;108,32;108,87;11,87 %;43,87 %;;EUR;;;Basic (nicht nachhaltig)
Capped-Bonus-Zertifikat;DE000LB2LBS6;Vonovia;27.01.2023 00:00:00;55,43;55,88;5,12 %;37,83 %;;EUR;;;ESG (nachhaltig)
Capped-Bonus-Zertifikat;DE000LB2LBR8;Volkswagen;27.01.2023 00:00:00;158,64;159,44;4,98 %;48,01 %;;EUR;;;Basic (nicht nachhaltig)
Capped-Bonus-Zertifikat;DE000LB2LBJ5;SAP;27.01.2023 00:00:00;101,74;102,26;4,37 %;40,04 %;;EUR;;;ESG (nachhaltig)
Capped-Bonus-Zertifikat;DE000LB2LBH9;Sanofi;27.01.2023 00:00:00;76,70;77,09;5,23 %;31,55 %;;EUR;;;Basic (nicht nachhaltig)
Capped-Bonus-Zertifikat;DE000LB2LBA4;Orange;27.01.2023 00:00:00;9,58;9,63;7,44 %;32,25 %;;EUR;;;ESG (nachhaltig)
Capped-Bonus-Zertifikat;DE000LB2LB69;MünchenerRück;27.01.2023 00:00:00;241,49;242,71;3,65 %;46,44 %;;EUR;;;ESG (nachhaltig)
Capped-Bonus-Zertifikat;DE000LB2LB10;Linde;27.01.2023 00:00:00;212,00;213,07;5,24 %;36,18 %;;EUR;;;ESG (nachhaltig)
Capped-Bonus-Zertifikat;DE000LB2LB02;LANXESS;27.01.2023 00:00:00;61,45;61,76;6,75 %;40,40 %;;EUR;;;ESG (nachhaltig)
Capped-Bonus-Zertifikat;DE000LB2LAV2;HUGO BOSS;27.01.2023 00:00:00;28,60;28,75;2,42 %;55,34 %;;EUR;;;ESG (nachhaltig)
Capped-Bonus-Zertifikat;DE000LB2LAT6;HeidelbergCement;27.01.2023 00:00:00;65,87;66,21;9,28 %;33,81 %;;EUR;;;ESG (nachhaltig)
Capped-Bonus-Zertifikat;DE000LB2LAQ2;Fresenius M.C.;27.01.2023 00:00:00;60,06;60,37;11,98 %;25,73 %;;EUR;;;Basic (nicht nachhaltig)
Capped-Bonus-Zertifikat;DE000LB2LAJ7;Deutsche Telekom;27.01.2023 00:00:00;15,06;15,14;7,85 %;25,08 %;;EUR;;;Basic (nicht nachhaltig)
Capped-Bonus-Zertifikat;DE000LB2LAE8;Deutsche Lufthansa;27.01.2023 00:00:00;11,34;11,40;7,09 %;57,72 %;;EUR;;;Basic (nicht nachhaltig)
Capped-Bonus-Zertifikat;DE000LB2LAA6;Deutsche Bank;27.01.2023 00:00:00;9,39;9,44;5,71 %;54,57 %;;EUR;;;ESG (nachhaltig)
Capped-Bonus-Zertifikat;DE000LB2LA86;Daimler;27.01.2023 00:00:00;60,15;60,46;5,09 %;47,68 %;;EUR;;;Basic (nicht nachhaltig)
Capped-Bonus-Zertifikat;DE000LB2L9X7;Beiersdorf;27.01.2023 00:00:00;85,27;85,70;8,38 %;21,40 %;;EUR;;;ESG (nachhaltig)
Capped-Bonus-Zertifikat;DE000LB2L9W9;Bayer;27.01.2023 00:00:00;50,53;50,79;15,18 %;27,56 %;;EUR;;;Basic (nicht nachhaltig)
Capped-Bonus-Zertifikat;DE000LB2L9U3;Bayer;27.01.2023 00:00:00;51,59;51,85;5,64 %;48,01 %;;EUR;;;Basic (nicht nachhaltig)
Capped-Bonus-Zertifikat;DE000LB2L9L2;Allianz;27.01.2023 00:00:00;201,70;202,72;4,36 %;42,33 %;;EUR;;;ESG (nachhaltig)
Capped-Bonus-Zertifikat;DE000LB2LBF3;RWE;27.01.2023 00:00:00;32,59;32,76;12,41 %;32,60 %;;EUR;;;Basic (nicht nachhaltig)
Capped-Bonus-Zertifikat;DE000LB2LAX8;Infineon;27.01.2023 00:00:00;33,70;33,87;6,91 %;43,46 %;;EUR;;;ESG (nachhaltig)
Capped-Bonus-Zertifikat;DE000LB2LAS8;HeidelbergCement;27.01.2023 00:00:00;66,30;66,64;4,49 %;48,27 %;;EUR;;;ESG (nachhaltig)
Capped-Bonus-Zertifikat;DE000LB2LAK5;E.ON;27.01.2023 00:00:00;8,89;8,94;6,02 %;37,51 %;;EUR;;;ESG (nachhaltig)
Capped-Bonus-Zertifikat;DE000LB2LAH1;Deutsche Telekom;27.01.2023 00:00:00;15,10;15,18;4,44 %;34,45 %;;EUR;;;Basic (nicht nachhaltig)
Capped-Bonus-Zertifikat;DE000LB2LB85;Nokia;27.01.2023 00:00:00;3,14;3,19;5,73 %;50,12 %;;EUR;;;ESG (nachhaltig)
Capped-Bonus-Zertifikat;DE000LB2LAG3;Deutsche Post;27.01.2023 00:00:00;40,82;41,03;7,34 %;32,46 %;;EUR;;;ESG (nachhaltig)
Capped-Bonus-Zertifikat;DE000LB2LA78;Daimler;27.01.2023 00:00:00;58,96;59,26;3,24 %;56,45 %;;EUR;;;Basic (nicht nachhaltig)
Capped-Bonus-Zertifikat;DE000LB2LA29;Commerzbank;27.01.2023 00:00:00;5,52;5,57;10,11 %;47,53 %;;EUR;;;ESG (nachhaltig)
Capped-Bonus-Zertifikat;DE000LB2LA11;Carl Zeiss Meditec;27.01.2023 00:00:00;110,80;111,36;3,97 %;47,54 %;;EUR;;;ESG (nachhaltig)
Capped-Bonus-Zertifikat;DE000LB2L9S7;BASF;27.01.2023 00:00:00;66,52;66,86;7,28 %;34,19 %;;EUR;;;ESG (nachhaltig)
Capped-Bonus-Zertifikat;DE000LB2L9N8;Allianz;27.01.2023 00:00:00;198,01;199,01;10,26 %;24,78 %;;EUR;;;ESG (nachhaltig)
Capped-Bonus-Zertifikat;DE000LB2L9H0;adidas;27.01.2023 00:00:00;287,39;288,84;8,88 %;30,96 %;;EUR;;;ESG (nachhaltig)
Capped-Bonus-Zertifikat;DE000LB2L9F4;EURO STOXX 50®;27.01.2023 00:00:00;35,71;35,89;5,82 %;25,69 %;;EUR;;;Basic (nicht nachhaltig)
Capped-Bonus-Zertifikat;DE000LB2L9E7;EURO STOXX 50®;27.01.2023 00:00:00;35,74;35,92;3,68 %;36,70 %;;EUR;;;Basic (nicht nachhaltig)
Capped-Bonus-Zertifikat;DE000LB2LBQ0;Volkswagen;27.01.2023 00:00:00;154,09;154,87;2,37 %;56,67 %;;EUR;;;Basic (nicht nachhaltig)
Capped-Bonus-Zertifikat;DE000LB2LBP2;United Internet;27.01.2023 00:00:00;36,27;36,46;6,31 %;41,69 %;;EUR;;;Basic (nicht nachhaltig)
Capped-Bonus-Zertifikat;DE000LB2LAW0;Infineon;27.01.2023 00:00:00;32,83;33,00;3,12 %;55,77 %;;EUR;;;ESG (nachhaltig)
Capped-Bonus-Zertifikat;DE000LB2LAU4;Henkel;27.01.2023 00:00:00;83,14;83,56;7,50 %;21,82 %;;EUR;;;ESG (nachhaltig)
Capped-Bonus-Zertifikat;DE000LB2LAN9;Fresenius;27.01.2023 00:00:00;37,00;37,19;8,12 %;33,09 %;;EUR;;;Basic (nicht nachhaltig)
Capped-Bonus-Zertifikat;DE000LB2LA52;Covestro;27.01.2023 00:00:00;54,91;55,36;3,01 %;55,32 %;;EUR;;;ESG (nachhaltig)
Capped-Bonus-Zertifikat;DE000LB2LA45;Continental;27.01.2023 00:00:00;116,82;117,77;8,62 %;38,45 %;;EUR;;;Basic (nicht nachhaltig)
Capped-Bonus-Zertifikat;DE000LB2L9Y5;Beiersdorf;27.01.2023 00:00:00;84,37;84,80;10,67 %;15,36 %;;EUR;;;ESG (nachhaltig)
Capped-Bonus-Zertifikat;DE000LB2L9T5;BASF;27.01.2023 00:00:00;66,57;66,91;10,12 %;27,54 %;;EUR;;;ESG (nachhaltig)
Capped-Bonus-Zertifikat;DE000LB2L9Q1;AXA;27.01.2023 00:00:00;20,07;20,18;9,70 %;32,47 %;;EUR;;;ESG (nachhaltig)
Capped-Bonus-Zertifikat;DE000LB2L9K4;Airbus;27.01.2023 00:00:00;91,57;92,04;8,17 %;42,41 %;;EUR;;;Basic (nicht nachhaltig)
Capped-Bonus-Zertifikat;DE000LB2L9C1;DAX®;27.01.2023 00:00:00;137,51;138,21;3,27 %;36,86 %;;EUR;;;Basic (nicht nachhaltig)
Capped-Bonus-Zertifikat;DE000LB2LBX6;Total;24.02.2023 00:00:00;36,82;37,01;4,62 %;51,43 %;;EUR;;;ESG (nachhaltig)
Capped-Bonus-Zertifikat;DE000LB2LBU2;Siemens;24.02.2023 00:00:00;125,39;126,03;3,51 %;43,77 %;;EUR;;;ESG (nachhaltig)
Capped-Bonus-Zertifikat;DE000LB2LBN7;Telefonica;27.01.2023 00:00:00;3,30;3,35;6,79 %;51,98 %;;EUR;;;ESG (nachhaltig)
Capped-Bonus-Zertifikat;DE000LB2LBL1;Siemens Healthineers;27.01.2023 00:00:00;44,90;45,27;2,54 %;34,45 %;;EUR;;;Basic (nicht nachhaltig)
Capped-Bonus-Zertifikat;DE000LB2LBM9;Südzucker;27.01.2023 00:00:00;12,44;12,51;2,84 %;49,04 %;;EUR;;;ESG (nachhaltig)
Capped-Bonus-Zertifikat;DE000LB2LBK3;SAP;27.01.2023 00:00:00;101,97;102,49;8,57 %;28,25 %;;EUR;;;ESG (nachhaltig)
Capped-Bonus-Zertifikat;DE000LB2LBE6;Royal Dutch Shell;27.01.2023 00:00:00;16,75;16,84;9,38 %;36,77 %;;EUR;;;Basic (nicht nachhaltig)
Capped-Bonus-Zertifikat;DE000LB2L9V1;Bayer;27.01.2023 00:00:00;51,07;51,33;9,98 %;37,49 %;;EUR;;;Basic (nicht nachhaltig)
Capped-Bonus-Zertifikat;DE000LB2LBD8;Royal Dutch Shell;27.01.2023 00:00:00;16,51;16,60;5,81 %;46,31 %;;EUR;;;Basic (nicht nachhaltig)
Capped-Bonus-Zertifikat;DE000LB2LB93;Nokia;27.01.2023 00:00:00;3,13;3,18;12,71 %;36,52 %;;EUR;;;ESG (nachhaltig)
Capped-Bonus-Zertifikat;DE000LB2LB77;MünchenerRück;27.01.2023 00:00:00;239,94;241,15;8,10 %;32,01 %;;EUR;;;ESG (nachhaltig)
Capped-Bonus-Zertifikat;DE000LB2LB51;Morphosys;27.01.2023 00:00:00;86,70;87,14;11,30 %;33,99 %;;EUR;;;ESG (nachhaltig)
Capped-Bonus-Zertifikat;DE000LB2LB28;Linde;27.01.2023 00:00:00;205,25;206,29;9,38 %;23,91 %;;EUR;;;ESG (nachhaltig)
Capped-Bonus-Zertifikat;DE000LB2LB36;LVMH;27.01.2023 00:00:00;505,07;507,61;5,26 %;35,58 %;;EUR;;;ESG (nachhaltig)
Capped-Bonus-Zertifikat;DE000LB2LAZ3;K+S;27.01.2023 00:00:00;9,47;9,52;11,60 %;48,61 %;;EUR;;;ESG (nachhaltig)
Capped-Bonus-Zertifikat;DE000LB2LAY6;ING;27.01.2023 00:00:00;8,55;8,60;5,33 %;54,70 %;;EUR;;;ESG (nachhaltig)
Capped-Bonus-Zertifikat;DE000LB2LAR0;Fresenius M.C.;27.01.2023 00:00:00;57,60;57,89;18,37 %;12,62 %;;EUR;;;Basic (nicht nachhaltig)
Capped-Bonus-Zertifikat;DE000LB2LAM1;Fraport;27.01.2023 00:00:00;46,55;46,79;4,59 %;50,72 %;;EUR;;;ESG (nachhaltig)
Capped-Bonus-Zertifikat;DE000LB2LAL3;E.ON;27.01.2023 00:00:00;8,45;8,50;12,20 %;23,37 %;;EUR;;;ESG (nachhaltig)
Capped-Bonus-Zertifikat;DE000LB2LA94;Daimler;27.01.2023 00:00:00;61,56;61,87;7,44 %;38,91 %;;EUR;;;Basic (nicht nachhaltig)
Capped-Bonus-Zertifikat;DE000LB2LA03;BMW;27.01.2023 00:00:00;70,47;70,83;6,55 %;37,31 %;;EUR;;;ESG (nachhaltig)
Capped-Bonus-Zertifikat;DE000LB2L9J6;Airbus;27.01.2023 00:00:00;91,09;91,55;4,71 %;52,88 %;;EUR;;;Basic (nicht nachhaltig)
Capped-Bonus-Zertifikat;DE000LB2LBV0;Siemens;24.02.2023 00:00:00;126,36;127,00;6,87 %;32,05 %;;EUR;;;ESG (nachhaltig)
Capped-Bonus-Zertifikat;DE000LB2LBG1;RWE;27.01.2023 00:00:00;31,21;31,37;20,70 %;18,74 %;;EUR;;;Basic (nicht nachhaltig)
Capped-Bonus-Zertifikat;DE000LB2LBB2;Philips;27.01.2023 00:00:00;44,03;44,26;5,22 %;33,91 %;;EUR;;;Basic (nicht nachhaltig)
Capped-Bonus-Zertifikat;DE000LB2LB44;Merck;27.01.2023 00:00:00;136,46;137,15;6,59 %;28,44 %;;EUR;;;ESG (nachhaltig)
Capped-Bonus-Zertifikat;DE000LB2LA37;Continental;27.01.2023 00:00:00;117,73;118,68;4,87 %;51,10 %;;EUR;;;Basic (nicht nachhaltig)
Capped-Bonus-Zertifikat;DE000LB2LBW8;thyssenkrupp;24.02.2023 00:00:00;9,42;9,47;5,31 %;67,99 %;;EUR;;;ESG (nachhaltig)
Deep-Express-Zertifikat;DE000LB2L7T9;Bayer;30.03.2027 00:00:00;975,63;987,48;6,63 %;38,70 %;5,80 %;EUR;;;Basic (nicht nachhaltig)
Deep-Express-Zertifikat;DE000LB2L7V5;Daimler;30.03.2027 00:00:00;1.011,50;1.023,79;3,11 %;47,89 %;5,80 %;EUR;;;Basic (nicht nachhaltig)
Deep-Express-Zertifikat;DE000LB2L7Y9;Siemens;30.03.2027 00:00:00;992,02;1.004,07;3,33 %;34,84 %;4,00 %;EUR;;;ESG (nachhaltig)
Deep-Express-Zertifikat;DE000LB2L7Z6;EURO STOXX 50®;23.04.2027 00:00:00;985,27;995,22;4,39 %;30,46 %;4,60 %;EUR;x;nicht-linear ansteigend;Basic (nicht nachhaltig)
Deep-Express-Zertifikat;DE000LB2L8S9;MSCI EMU SRI Select 30 Decrement 3,5% Index;23.04.2027 00:00:00;973,43;988,25;4,50 %;39,35 %;4,00 %;EUR;;;ESG (nachhaltig)
Deep-Express-Zertifikat;DE000LB2L966;EURO STOXX 50®;23.04.2027 00:00:00;991,53;1.001,55;2,45 %;42,51 %;3,00 %;EUR;x;;Basic (nicht nachhaltig)
Deep-Express-Zertifikat;DE000LB2L925;EURO STOXX 50®;23.04.2027 00:00:00;995,18;1.005,23;1,27 %;52,09 %;2,00 %;EUR;x;;Basic (nicht nachhaltig)
Deep-Express-Zertifikat;DE000LB2L917;EURO STOXX 50®;23.04.2027 00:00:00;995,18;1.005,23;1,27 %;52,09 %;2,00 %;EUR;;;Basic (nicht nachhaltig)
Deep-Express-Zertifikat;DE000LB2L8Y7;Deutsche Telekom;23.04.2027 00:00:00;1.001,03;1.013,19;2,07 %;41,00 %;3,75 %;EUR;;;Basic (nicht nachhaltig)
Deep-Express-Zertifikat;DE000LB2L9A5;Siemens;23.04.2027 00:00:00;985,06;997,02;3,71 %;40,05 %;4,00 %;EUR;;;ESG (nachhaltig)
Deep-Express-Zertifikat;DE000LB2L941;EURO STOXX 50®;23.04.2027 00:00:00;994,64;1.004,69;1,61 %;47,30 %;2,35 %;EUR;x;;Basic (nicht nachhaltig)
Deep-Express-Zertifikat;DE000LB2L958;EURO STOXX 50®;23.04.2027 00:00:00;991,53;1.001,55;2,45 %;42,51 %;3,00 %;EUR;;;Basic (nicht nachhaltig)
Deep-Express-Zertifikat;DE000LB2L909;EURO STOXX 50®;23.04.2027 00:00:00;994,17;1.004,21;1,14 %;61,67 %;1,75 %;EUR;;;Basic (nicht nachhaltig)
Deep-Express-Zertifikat;DE000LB2L8W1;Daimler;23.04.2027 00:00:00;998,89;1.011,02;3,66 %;56,06 %;5,40 %;EUR;;;Basic (nicht nachhaltig)
Deep-Express-Zertifikat;DE000LB2L8U5;BASF;23.04.2027 00:00:00;987,64;999,64;3,65 %;43,37 %;4,20 %;EUR;;;ESG (nachhaltig)
Deep-Express-Zertifikat;DE000LB2L990;SAP;23.04.2027 00:00:00;968,24;980,00;4,65 %;38,20 %;3,30 %;EUR;;;ESG (nachhaltig)
Deep-Express-Zertifikat;DE000LB2L974;MSCI EMU SRI Select 30 Decrement 3,5% Index;23.04.2027 00:00:00;992,65;1.007,77;1,73 %;47,21 %;2,80 %;EUR;;;ESG (nachhaltig)
Deep-Express-Zertifikat;DE000LB2L8Z4;EURO STOXX 50®;23.04.2027 00:00:00;994,02;1.004,06;0,60 %;71,26 %;1,10 %;EUR;;;Basic (nicht nachhaltig)
Deep-Express-Zertifikat;DE000LB2L8X9;Deutsche Post;23.04.2027 00:00:00;983,80;995,75;4,25 %;40,52 %;4,50 %;EUR;;;ESG (nachhaltig)
Deep-Express-Zertifikat;DE000LB2L8V3;Bayer;23.04.2027 00:00:00;977,85;989,73;6,96 %;40,58 %;7,00 %;EUR;;;Basic (nicht nachhaltig)
Deep-Express-Zertifikat;DE000LB2L8T7;Allianz;23.04.2027 00:00:00;998,38;1.010,51;2,94 %;43,88 %;4,50 %;EUR;;;ESG (nachhaltig)
Deep-Express-Zertifikat;DE000LB2L982;MSCI EMU SRI Select 30 Decrement 3,5% Index;23.04.2027 00:00:00;990,44;1.005,52;2,52 %;42,41 %;3,50 %;EUR;;;ESG (nachhaltig)
Deep-Express-Zertifikat;DE000LB2L9B3;Volkswagen;23.04.2027 00:00:00;1.013,22;1.025,53;4,15 %;45,78 %;7,50 %;EUR;;;Basic (nicht nachhaltig)
Deep-Express-Zertifikat;DE000LB2L933;EURO STOXX 50®;23.04.2027 00:00:00;994,64;1.004,69;1,61 %;47,30 %;2,35 %;EUR;;;Basic (nicht nachhaltig)
Deep-Express-Zertifikat;DE000LB2LD26;Bayer;23.04.2027 00:00:00;959,08;970,73;7,62 %;34,75 %;5,70 %;EUR;;;Basic (nicht nachhaltig)
