Produkttyp;ISIN;Basiswert;Rückzahlungstermin;Geld;Brief;(Maßgebliche) Rendite p.a.;(Maßgeblicher) Sicherheitspuffer;(Mögliche) nächste Zahlung;Währung;ETF-Liefermöglichkeit;Besonderheit bei Rückzahlungsbeträgen;Nachhaltigkeit
Discount-Zertifikat;DE000LB2LXJ9;Zalando;28.01.2022 00:00:00;60,57;60,75;7,69 %;23,26 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LXG5;Wacker Chemie;28.01.2022 00:00:00;86,23;86,45;10,89 %;13,68 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LXC4;Volkswagen;28.01.2022 00:00:00;137,08;137,22;6,23 %;17,04 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LX71;Vinci;28.01.2022 00:00:00;71,09;71,16;5,93 %;14,66 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LX55;Vinci;28.01.2022 00:00:00;63,62;63,68;2,27 %;26,04 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LWX2;Total;28.01.2022 00:00:00;24,81;24,83;0,75 %;35,35 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LWW4;Telefonica;28.01.2022 00:00:00;3,01;3,03;11,63 %;8,17 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LWV6;Telefonica;28.01.2022 00:00:00;2,81;2,83;6,60 %;17,76 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LWS2;Südzucker;28.01.2022 00:00:00;9,82;9,86;1,56 %;24,87 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LWK9;SAP;28.01.2022 00:00:00;89,34;89,43;6,85 %;7,89 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LWF9;Sanofi;28.01.2022 00:00:00;63,56;63,62;2,38 %;15,14 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LWE2;Salzgitter;28.01.2022 00:00:00;16,22;16,24;3,11 %;34,15 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LWB8;RWE;28.01.2022 00:00:00;27,07;27,10;11,79 %;4,64 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LW64;Royal Dutch Shell;28.01.2022 00:00:00;11,37;11,39;1,06 %;33,13 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LW49;Repsol;28.01.2022 00:00:00;5,90;5,94;0,18 %;44,50 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LW15;ProSiebenSat.1 Media;28.01.2022 00:00:00;11,10;11,14;3,55 %;35,06 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LW07;Porsche;28.01.2022 00:00:00;51,02;51,12;2,96 %;22,54 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LVN5;Nokia;28.01.2022 00:00:00;2,54;2,57;5,56 %;19,56 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LVK1;MünchenerRück;28.01.2022 00:00:00;190,51;190,70;2,47 %;20,67 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LVJ3;MünchenerRück;28.01.2022 00:00:00;173,56;173,73;0,80 %;28,80 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LVG9;MTU Aero Engines;28.01.2022 00:00:00;140,53;140,81;3,27 %;30,25 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LTJ7;Deutsche Post;28.01.2022 00:00:00;35,98;36,02;6,04 %;9,76 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LTD0;Deutsche Lufthansa;28.01.2022 00:00:00;5,89;5,91;1,67 %;52,70 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LT85;Deutsche Bank;28.01.2022 00:00:00;6,94;6,97;3,62 %;31,06 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LT69;Deutsche Bank;28.01.2022 00:00:00;5,25;5,28;0,42 %;49,25 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LT36;Delivery Hero;28.01.2022 00:00:00;69,47;69,61;8,52 %;29,74 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LT28;DAX®;28.01.2022 00:00:00;124,96;125,09;4,31 %;6,79 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LSZ5;DAX®;28.01.2022 00:00:00;108,76;108,87;1,14 %;21,13 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LSV4;Daimler;28.01.2022 00:00:00;50,65;50,70;4,98 %;19,94 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LST8;Daimler;28.01.2022 00:00:00;44,13;44,17;2,06 %;32,02 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LSN1;Continental;28.01.2022 00:00:00;97,21;97,31;8,69 %;10,45 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LSK7;Commerzbank;28.01.2022 00:00:00;4,13;4,16;8,99 %;18,30 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LSJ9;Commerzbank;28.01.2022 00:00:00;3,77;3,80;5,78 %;27,38 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LS86;BMW;28.01.2022 00:00:00;53,92;53,97;2,09 %;23,50 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LS78;Bilfinger;28.01.2022 00:00:00;22,06;22,10;6,96 %;21,46 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LRZ7;BASF;28.01.2022 00:00:00;57,27;57,33;5,12 %;13,13 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LRY0;BASF;28.01.2022 00:00:00;53,61;53,66;2,74 %;20,37 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LS37;Bayer;28.01.2022 00:00:00;42,25;42,29;7,05 %;13,83 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LV81;L'Oreal;28.01.2022 00:00:00;258,17;258,43;2,79 %;13,26 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LV65;Linde;28.01.2022 00:00:00;166,61;166,78;2,12 %;17,64 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LV57;LANXESS;28.01.2022 00:00:00;48,36;48,41;3,61 %;20,51 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LV32;K+S;28.01.2022 00:00:00;7,00;7,03;9,71 %;20,23 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LV16;ING;28.01.2022 00:00:00;6,21;6,23;2,99 %;30,85 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LUY4;Infineon;28.01.2022 00:00:00;27,82;27,85;6,51 %;16,71 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LUV0;HUGO BOSS;28.01.2022 00:00:00;24,30;24,35;2,93 %;24,70 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LUT4;HUGO BOSS;28.01.2022 00:00:00;20,95;20,99;0,05 %;36,75 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LUS6;HOCHTIEF;28.01.2022 00:00:00;61,18;61,24;6,75 %;13,68 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LRU8;AXA;28.01.2022 00:00:00;17,60;17,62;5,49 %;13,37 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LRV6;Banco Santander;28.01.2022 00:00:00;1,90;1,94;3,39 %;31,25 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LRP8;ArcelorMittal;28.01.2022 00:00:00;12,96;12,98;4,40 %;32,52 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LRR4;AXA;28.01.2022 00:00:00;14,79;14,81;1,41 %;29,76 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LRN3;Anheuser-Busch InBev;28.01.2022 00:00:00;42,02;42,10;7,57 %;8,10 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LRL7;Allianz;28.01.2022 00:00:00;168,31;168,48;4,25 %;13,24 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LRJ1;Allianz;28.01.2022 00:00:00;148,22;148,37;1,20 %;25,63 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LRD4;adidas;28.01.2022 00:00:00;227,88;228,11;3,32 %;19,74 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LUK3;HeidelbergCement;28.01.2022 00:00:00;46,20;46,25;1,78 %;29,49 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LUJ5;Hannover Rück;28.01.2022 00:00:00;119,53;119,77;4,80 %;12,89 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LUH9;Hannover Rück;28.01.2022 00:00:00;112,06;112,28;2,66 %;19,86 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LUF3;Hamburger Hafen;28.01.2022 00:00:00;17,34;17,38;0,76 %;19,35 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LUB2;Fresenius M.C.;28.01.2022 00:00:00;49,49;49,54;5,46 %;10,78 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LUA4;Fresenius M.C.;28.01.2022 00:00:00;48,15;48,20;4,10 %;14,21 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LU58;Fresenius;28.01.2022 00:00:00;28,37;28,40;2,32 %;19,53 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LU74;Fresenius;28.01.2022 00:00:00;29,86;29,89;4,08 %;13,98 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LU33;Freenet;28.01.2022 00:00:00;14,96;14,98;3,81 %;16,19 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LU25;Freenet;28.01.2022 00:00:00;14,07;14,09;1,63 %;22,68 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LTX8;EURO STOXX 50®;28.01.2022 00:00:00;31,15;31,18;2,89 %;13,27 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LTT6;ENGIE;28.01.2022 00:00:00;9,80;9,84;4,58 %;14,58 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LTQ2;E.ON;28.01.2022 00:00:00;6,79;6,81;3,06 %;17,36 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LV73;Linde;28.01.2022 00:00:00;177,48;177,66;4,54 %;10,37 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LU41;Freenet;28.01.2022 00:00:00;15,59;15,61;6,27 %;10,79 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LTV2;Eni;28.01.2022 00:00:00;7,07;7,11;2,93 %;23,73 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LTN9;Deutsche Wohnen;28.01.2022 00:00:00;32,73;32,80;4,02 %;13,31 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LRC6;adidas;28.01.2022 00:00:00;215,88;216,10;1,98 %;24,86 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LV40;LANXESS;28.01.2022 00:00:00;44,29;44,33;1,66 %;28,46 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LX48;United Internet;28.01.2022 00:00:00;32,00;32,06;10,09 %;4,99 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LWN3;Schneider Electric;28.01.2022 00:00:00;104,94;105,05;5,18 %;11,58 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LUN7;HeidelbergCement;28.01.2022 00:00:00;54,90;54,95;7,10 %;12,24 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LRX2;BASF;28.01.2022 00:00:00;50,74;50,79;1,53 %;25,44 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LU66;Fresenius;28.01.2022 00:00:00;29,14;29,17;3,12 %;16,76 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LUG1;Hannover Rück;28.01.2022 00:00:00;103,77;103,98;1,08 %;26,83 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LTY6;EURO STOXX 50®;28.01.2022 00:00:00;32,29;32,32;4,01 %;9,21 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LTM1;Deutsche Telekom;28.01.2022 00:00:00;13,05;13,07;3,61 %;10,06 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LUW8;Infineon;28.01.2022 00:00:00;24,04;24,06;2,01 %;30,83 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LUM9;HeidelbergCement;28.01.2022 00:00:00;52,51;52,56;5,10 %;17,49 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LRH5;Airbus;28.01.2022 00:00:00;72,63;72,70;3,47 %;25,04 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LUE6;Hamburger Hafen;28.01.2022 00:00:00;16,46;16,50;0,00 %;23,96 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LU82;Fresenius;28.01.2022 00:00:00;30,54;30,57;5,14 %;11,21 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LTR0;E.ON;28.01.2022 00:00:00;7,15;7,17;5,06 %;11,45 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LVB0;Merck;28.01.2022 00:00:00;111,94;112,05;2,89 %;15,69 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LV08;ING;28.01.2022 00:00:00;5,44;5,46;0,80 %;40,57 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LZ61;EURO STOXX 50®;26.05.2023 00:00:00;28,27;28,30;2,64 %;18,70 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LZ79;EURO STOXX 50®;26.05.2023 00:00:00;28,99;29,02;3,00 %;15,98 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LZ46;EURO STOXX 50®;26.05.2023 00:00:00;26,74;26,77;2,03 %;24,12 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LZ53;EURO STOXX 50®;26.05.2023 00:00:00;27,53;27,56;2,30 %;21,41 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LZ38;EURO STOXX 50®;26.05.2023 00:00:00;25,95;25,98;1,74 %;26,83 %;;EUR;;;Basic (nicht nachhaltig)
DuoRendite Aktien-Anleihe;DE000LB2U7R2;Allianz;23.06.2023 00:00:00;100,11;100,21;2,11 %;19,46 %;2,20 %;EUR;;;ESG (nachhaltig)
DuoRendite Aktien-Anleihe;DE000LB2U7U6;Deutsche Post;23.06.2023 00:00:00;99,45;99,55;2,46 %;14,99 %;2,25 %;EUR;;;ESG (nachhaltig)
DuoRendite Aktien-Anleihe;DE000LB2U7T8;Daimler;23.06.2023 00:00:00;100,69;100,79;1,75 %;34,50 %;2,10 %;EUR;;;Basic (nicht nachhaltig)
DuoRendite Aktien-Anleihe;DE000LB2U7S0;BASF;23.06.2023 00:00:00;100,63;100,73;1,88 %;20,31 %;2,20 %;EUR;;;ESG (nachhaltig)
DuoRendite Aktien-Anleihe;DE000LB2U7V4;Siemens;23.06.2023 00:00:00;99,72;99,82;2,08 %;15,09 %;2,00 %;EUR;;;ESG (nachhaltig)
DuoRendite Aktien-Anleihe;DE000LB2UGM9;Deutsche Post;25.08.2023 00:00:00;99,65;99,75;2,11 %;14,75 %;2,00 %;EUR;;;ESG (nachhaltig)
DuoRendite Aktien-Anleihe;DE000LB2UGN7;SAP;25.08.2023 00:00:00;99,14;99,24;2,53 %;6,98 %;2,20 %;EUR;;;ESG (nachhaltig)
DuoRendite Aktien-Anleihe;DE000LB2UGL1;Daimler;25.08.2023 00:00:00;99,45;99,55;2,95 %;18,85 %;2,75 %;EUR;;;Basic (nicht nachhaltig)
DuoRendite Aktien-Anleihe;DE000LB2UGH9;Allianz;25.08.2023 00:00:00;100,41;100,51;2,19 %;17,80 %;2,40 %;EUR;;;ESG (nachhaltig)
DuoRendite Aktien-Anleihe;DE000LB2UGK3;Bayer;25.08.2023 00:00:00;99,74;99,84;2,47 %;18,43 %;2,40 %;EUR;;;Basic (nicht nachhaltig)
DuoRendite Aktien-Anleihe;DE000LB2UGJ5;BASF;25.08.2023 00:00:00;100,60;100,70;1,91 %;17,23 %;2,20 %;EUR;;;ESG (nachhaltig)
Express-Aktien-Anleihe;DE000LB2UFD0;SAP;28.03.2025 00:00:00;96,63;97,83;4,12 %;16,50 %;2,00 %;EUR;;;ESG (nachhaltig)
Express-Aktien-Anleihe;DE000LB2UFB4;Deutsche Post;28.03.2025 00:00:00;98,38;99,58;2,70 %;20,32 %;2,30 %;EUR;;;ESG (nachhaltig)
Express-Aktien-Anleihe;DE000LB2UF98;Bayer;28.03.2025 00:00:00;98,06;99,26;3,72 %;22,10 %;3,00 %;EUR;;;Basic (nicht nachhaltig)
Express-Aktien-Anleihe;DE000LB2UFC2;Infineon;28.03.2025 00:00:00;99,42;100,63;2,49 %;28,25 %;3,10 %;EUR;;;ESG (nachhaltig)
Express-Aktien-Anleihe;DE000LB2UFA6;Daimler;28.03.2025 00:00:00;98,56;99,76;3,33 %;25,98 %;3,10 %;EUR;;;Basic (nicht nachhaltig)
Express-Anleihe;DE000LB2U8X8;Volkswagen;28.02.2025 00:00:00;101,64;102,87;1,07 %;43,14 %;4,00 %;EUR;;;Basic (nicht nachhaltig)
Express-Anleihe;DE000LB2U8S8;EURO STOXX 50®;26.02.2027 00:00:00;98,87;99,87;1,63 %;45,58 %;1,50 %;EUR;;;Basic (nicht nachhaltig)
Express-Anleihe;DE000LB2U8W0;Deutsche Post;28.02.2025 00:00:00;98,95;100,15;2,84 %;36,33 %;3,00 %;EUR;;;ESG (nachhaltig)
Express-Anleihe;DE000LB2U8V2;Daimler;28.02.2025 00:00:00;98,14;99,34;4,90 %;35,05 %;4,20 %;EUR;;;Basic (nicht nachhaltig)
Express-Anleihe;DE000LB2U8U4;Covestro;28.02.2025 00:00:00;99,36;101,39;1,87 %;41,99 %;3,30 %;EUR;;;ESG (nachhaltig)
Express-Anleihe;DE000LB2U8T6;Bayer;28.02.2025 00:00:00;97,50;98,70;5,59 %;32,30 %;4,20 %;EUR;;;Basic (nicht nachhaltig)
Express-Anleihe;DE000LB2UP62;Daimler;28.04.2025 00:00:00;99,20;100,40;3,63 %;45,23 %;4,00 %;EUR;;;Basic (nicht nachhaltig)
Express-Anleihe;DE000LB2UNW4;EURO STOXX 50®;30.03.2027 00:00:00;99,27;100,27;1,24 %;55,06 %;1,50 %;EUR;;;Basic (nicht nachhaltig)
Express-Anleihe;DE000LB2UP88;Royal Dutch Shell;28.04.2025 00:00:00;98,73;99,93;4,20 %;44,12 %;4,15 %;EUR;;;Basic (nicht nachhaltig)
Express-Anleihe;DE000LB2UP70;Deutsche Post;28.04.2025 00:00:00;99,49;100,70;2,37 %;36,24 %;3,00 %;EUR;;;ESG (nachhaltig)
Express-Anleihe;DE000LB2UNY0;EURO STOXX 50®;30.03.2027 00:00:00;99,31;100,31;1,70 %;40,07 %;2,00 %;EUR;;;Basic (nicht nachhaltig)
Express-Anleihe;DE000LB2UP96;Volkswagen;28.04.2025 00:00:00;100,23;101,45;2,70 %;46,17 %;4,00 %;EUR;;;Basic (nicht nachhaltig)
Express-Anleihe;DE000LB2UP54;Bayer;28.04.2025 00:00:00;98,96;100,16;3,84 %;35,79 %;4,00 %;EUR;;;Basic (nicht nachhaltig)
Express-Anleihe;DE000LB2UP47;Allianz;28.04.2025 00:00:00;99,27;100,48;3,06 %;34,90 %;3,50 %;EUR;;;ESG (nachhaltig)
Express-Anleihe;DE000LB2UNZ7;MSCI EMU SRI Select 30 Decrement 3,5% Index;30.03.2027 00:00:00;98,74;100,24;1,87 %;44,17 %;2,10 %;EUR;;;ESG (nachhaltig)
Express-Anleihe;DE000LB2UNX2;EURO STOXX 50®;30.03.2027 00:00:00;99,37;100,37;1,50 %;45,07 %;1,85 %;EUR;;;Basic (nicht nachhaltig)
Festzins-Safe-Anleihe mit Cap;DE000LB2UNK9;EURO STOXX® Select Dividend 30;30.03.2027 00:00:00;101,07;101,68;0,22 %;;0,22 %;EUR;;;Basic (nicht nachhaltig)
Index-Anleihe;DE000LB2UK42;EURO STOXX 50®;26.08.2022 00:00:00;100,49;100,59;3,20 %;11,92 %;3,60 %;EUR;;;Basic (nicht nachhaltig)
Index-Anleihe;DE000LB2UK34;EURO STOXX 50®;26.08.2022 00:00:00;100,34;100,44;2,10 %;18,70 %;2,40 %;EUR;;;Basic (nicht nachhaltig)
Index-Anleihe;DE000LB2UJ86;DAX®;26.08.2022 00:00:00;100,03;100,13;4,23 %;3,21 %;4,30 %;EUR;;;Basic (nicht nachhaltig)
Index-Anleihe;DE000LB2UK59;EURO STOXX 50®;26.08.2022 00:00:00;100,56;100,66;4,00 %;7,85 %;4,45 %;EUR;;;Basic (nicht nachhaltig)
Index-Anleihe;DE000LB2UJ60;DAX®;26.08.2022 00:00:00;100,08;100,18;2,33 %;13,96 %;2,45 %;EUR;;;Basic (nicht nachhaltig)
Index-Anleihe;DE000LB2UJ52;DAX®;26.08.2022 00:00:00;100,08;100,18;1,38 %;21,13 %;1,50 %;EUR;;;Basic (nicht nachhaltig)
Index-Anleihe;DE000LB2UJ78;DAX®;26.08.2022 00:00:00;100,06;100,16;3,20 %;8,58 %;3,30 %;EUR;;;Basic (nicht nachhaltig)
Index-Anleihe;DE000LB2UVE5;EURO STOXX 50®;25.03.2022 00:00:00;99,95;100,05;4,95 %;5,14 %;5,00 %;EUR;;;Basic (nicht nachhaltig)
Index-Anleihe;DE000LB2UV98;DAX®;25.03.2022 00:00:00;99,80;99,90;3,20 %;10,38 %;3,10 %;EUR;;;Basic (nicht nachhaltig)
Index-Anleihe;DE000LB2UV72;DAX®;25.03.2022 00:00:00;99,82;99,92;1,88 %;17,55 %;1,80 %;EUR;;;Basic (nicht nachhaltig)
Index-Anleihe;DE000LB2UVA3;DAX®;25.03.2022 00:00:00;99,78;99,88;4,02 %;6,79 %;3,90 %;EUR;;;Basic (nicht nachhaltig)
Index-Anleihe;DE000LB2UVC9;EURO STOXX 50®;25.03.2022 00:00:00;99,97;100,07;1,94 %;18,70 %;2,00 %;EUR;;;Basic (nicht nachhaltig)
Index-Anleihe;DE000LB2UVB1;DAX®;25.03.2022 00:00:00;99,40;99,50;4,99 %;3,21 %;4,50 %;EUR;;;Basic (nicht nachhaltig)
Index-Anleihe;DE000LB2UVD7;EURO STOXX 50®;25.03.2022 00:00:00;99,98;100,08;3,22 %;11,92 %;3,30 %;EUR;;;Basic (nicht nachhaltig)
Index-Anleihe;DE000LB2UV80;DAX®;25.03.2022 00:00:00;99,81;99,91;2,49 %;13,96 %;2,40 %;EUR;;;Basic (nicht nachhaltig)
Memory-Express-Zertifikat plus;DE000LB2LD59;Volkswagen;23.04.2027 00:00:00;1.004,68;1.016,88;1,97 %;34,64 %;4,00 %;EUR;;;Basic (nicht nachhaltig)
Memory-Express-Zertifikat plus;DE000LB2LD18;AXA;23.04.2027 00:00:00;1.011,06;1.023,34;1,67 %;31,18 %;4,30 %;EUR;;;ESG (nachhaltig)
Memory-Express-Zertifikat plus;DE000LB2LD34;Bayer;23.04.2027 00:00:00;980,62;992,53;4,58 %;21,08 %;4,50 %;EUR;;;Basic (nicht nachhaltig)
Memory-Express-Zertifikat plus;DE000LB2LL26;SAP;23.04.2027 00:00:00;;;;19,94 %;2,80 %;EUR;;;ESG (nachhaltig)
Memory-Express-Zertifikat plus;DE000LB2LL18;MSCI EMU SRI Select 30 Decrement 3,5% Index;23.04.2027 00:00:00;;;;29,34 %;2,50 %;EUR;;;ESG (nachhaltig)
Memory-Express-Zertifikat plus;DE000LB2LKU3;EURO STOXX 50®;23.04.2027 00:00:00;;;;39,74 %;1,50 %;EUR;;;Basic (nicht nachhaltig)
Memory-Express-Zertifikat plus;DE000LB2LKQ1;Deutsche Telekom;23.04.2027 00:00:00;;;;26,25 %;3,00 %;EUR;;;Basic (nicht nachhaltig)
Memory-Express-Zertifikat plus;DE000LB2LKH0;adidas;23.04.2027 00:00:00;;;;26,05 %;3,00 %;EUR;;;ESG (nachhaltig)
Memory-Express-Zertifikat plus;DE000LB2LKL2;BASF;23.04.2027 00:00:00;;;;24,64 %;3,50 %;EUR;;;ESG (nachhaltig)
Memory-Express-Zertifikat plus;DE000LB2LKZ2;EURO STOXX 50®;23.04.2027 00:00:00;;;;21,66 %;3,00 %;EUR;x;;Basic (nicht nachhaltig)
Memory-Express-Zertifikat plus;DE000LB2LKW9;EURO STOXX 50®;23.04.2027 00:00:00;;;;29,69 %;2,20 %;EUR;;;Basic (nicht nachhaltig)
Memory-Express-Zertifikat plus;DE000LB2LKN8;Daimler;23.04.2027 00:00:00;;;;30,39 %;5,20 %;EUR;;;Basic (nicht nachhaltig)
Memory-Express-Zertifikat plus;DE000LB2LL34;Siemens;23.04.2027 00:00:00;;;;24,56 %;3,00 %;EUR;;;ESG (nachhaltig)
Memory-Express-Zertifikat plus;DE000LB2LL00;Infineon;23.04.2027 00:00:00;;;;35,15 %;3,40 %;EUR;;;ESG (nachhaltig)
Memory-Express-Zertifikat plus;DE000LB2LKX7;EURO STOXX 50®;23.04.2027 00:00:00;;;;29,69 %;2,20 %;EUR;x;;Basic (nicht nachhaltig)
Memory-Express-Zertifikat plus;DE000LB2LKT5;EURO STOXX 50®;23.04.2027 00:00:00;;;;49,78 %;1,10 %;EUR;x;;Basic (nicht nachhaltig)
Memory-Express-Zertifikat plus;DE000LB2LKV1;EURO STOXX 50®;23.04.2027 00:00:00;;;;39,74 %;1,50 %;EUR;x;;Basic (nicht nachhaltig)
Memory-Express-Zertifikat plus;DE000LB2LKR9;E.ON;23.04.2027 00:00:00;;;;24,32 %;3,60 %;EUR;;;ESG (nachhaltig)
Memory-Express-Zertifikat plus;DE000LB2LKS7;EURO STOXX 50®;23.04.2027 00:00:00;;;;49,78 %;1,10 %;EUR;;;Basic (nicht nachhaltig)
Memory-Express-Zertifikat plus;DE000LB2LKM0;Bayer;23.04.2027 00:00:00;;;;20,85 %;5,60 %;EUR;;;Basic (nicht nachhaltig)
Memory-Express-Zertifikat plus;DE000LB2LKJ6;Allianz;23.04.2027 00:00:00;;;;25,47 %;4,00 %;EUR;;;ESG (nachhaltig)
